datetime,Y2405
2023-05-18,7028.0
2023-05-19,7048.0
2023-05-22,6920.0
2023-05-23,6942.0
2023-05-24,6870.0
2023-05-25,6920.0
2023-05-26,7008.0
2023-05-29,6952.0
2023-05-30,6942.0
2023-05-31,6742.0
2023-06-01,6804.0
2023-06-02,6782.0
2023-06-05,6824.0
2023-06-06,6818.0
2023-06-07,6798.0
2023-06-08,6782.0
2023-06-09,6932.0
2023-06-12,6948.0
2023-06-13,7000.0
2023-06-14,7128.0
2023-06-15,7186.0
2023-06-16,7482.0
2023-06-19,7528.0
2023-06-20,7478.0
2023-06-21,7346.0
2023-06-26,7368.0
2023-06-27,7382.0
2023-06-28,7460.0
2023-06-29,7434.0
2023-06-30,7496.0
2023-07-03,7870.0
2023-07-04,7724.0
2023-07-05,7720.0
2023-07-06,7716.0
2023-07-07,7648.0
2023-07-10,7638.0
2023-07-11,7630.0
2023-07-12,7664.0
2023-07-13,7564.0
2023-07-14,7606.0
2023-07-17,7598.0
2023-07-18,7602.0
2023-07-19,7676.0
2023-07-20,7756.0
2023-07-21,7722.0
2023-07-24,7642.0
2023-07-25,7706.0
2023-07-26,7790.0
2023-07-27,7802.0
2023-07-28,7766.0
2023-07-31,7572.0
2023-08-01,7632.0
2023-08-02,7620.0
2023-08-03,7482.0
2023-08-04,7574.0
2023-08-07,7512.0
2023-08-08,7404.0
2023-08-09,7474.0
2023-08-10,7466.0
2023-08-11,7428.0
2023-08-14,7404.0
2023-08-15,7594.0
2023-08-16,7596.0
2023-08-17,7628.0
2023-08-18,7630.0
2023-08-21,7670.0
2023-08-22,7622.0
2023-08-23,7614.0
2023-08-24,7716.0
2023-08-25,7906.0
2023-08-28,7884.0
2023-08-29,7928.0
2023-08-30,7998.0
2023-08-31,8098.0
2023-09-01,8160.0
2023-09-04,8012.0
2023-09-05,7988.0
2023-09-06,7994.0
2023-09-07,7898.0
2023-09-08,7824.0
2023-09-11,7818.0
2023-09-12,7840.0
2023-09-13,7750.0
2023-09-14,7872.0
2023-09-15,7920.0
2023-09-18,7866.0
2023-09-19,7756.0
2023-09-20,7806.0
2023-09-21,7552.0
2023-09-22,7640.0
2023-09-25,7628.0
2023-09-26,7634.0
2023-09-27,7692.0
2023-09-28,7784.0
2023-10-09,7576.0
2023-10-10,7402.0
2023-10-11,7406.0
2023-10-12,7448.0
2023-10-13,7614.0
2023-10-16,7620.0
2023-10-17,7662.0
2023-10-18,7712.0
2023-10-19,7748.0
2023-10-20,7602.0
2023-10-23,7538.0
2023-10-24,7440.0
2023-10-25,7432.0
2023-10-26,7614.0
2023-10-27,7602.0
2023-10-30,7626.0
2023-10-31,7524.0
2023-11-01,7554.0
2023-11-02,7650.0
2023-11-03,7722.0
2023-11-06,7794.0
2023-11-07,7738.0
2023-11-08,7802.0
2023-11-09,7768.0
2023-11-10,7850.0
2023-11-13,7850.0
2023-11-14,7950.0
2023-11-15,8112.0
2023-11-16,8086.0
2023-11-17,7956.0
2023-11-20,7980.0
2023-11-21,7948.0
2023-11-22,8036.0
2023-11-23,7908.0
2023-11-24,7866.0
2023-11-27,7892.0
2023-11-28,7906.0
2023-11-29,7878.0
2023-11-30,7970.0
2023-12-01,7822.0
2023-12-04,7784.0
2023-12-05,7712.0
2023-12-06,7622.0
2023-12-07,7572.0
2023-12-08,7736.0
2023-12-11,7732.0
2023-12-12,7756.0
2023-12-13,7610.0
2023-12-14,7580.0
2023-12-15,7572.0
2023-12-18,7626.0
2023-12-19,7612.0
2023-12-20,7612.0
2023-12-21,7644.0
2023-12-22,7576.0
2023-12-25,7592.0
2023-12-26,7616.0
2023-12-27,7714.0
2023-12-28,7656.0
2023-12-29,7522.0
2024-01-02,7468.0
2024-01-03,7372.0
2024-01-04,7392.0
2024-01-05,7392.0
2024-01-08,7370.0
2024-01-09,7420.0
2024-01-10,7548.0
2024-01-11,7536.0
2024-01-12,7508.0
2024-01-15,7494.0
2024-01-16,7516.0
2024-01-17,7410.0
2024-01-18,7484.0
2024-01-19,7612.0
2024-01-22,7576.0
2024-01-23,7608.0
2024-01-24,7674.0
2024-01-25,7652.0
2024-01-26,7588.0
2024-01-29,7400.0
2024-01-30,7204.0
2024-01-31,7212.0
2024-02-01,7214.0
2024-02-02,7144.0
2024-02-05,7124.0
2024-02-06,7132.0
2024-02-07,7112.0
2024-02-08,7182.0
2024-02-19,7254.0
2024-02-20,7264.0
2024-02-21,7284.0
2024-02-22,7304.0
2024-02-23,7262.0
2024-02-26,7198.0
2024-02-27,7294.0
2024-02-28,7288.0
2024-02-29,7358.0
2024-03-01,7438.0
2024-03-04,7418.0
2024-03-05,7424.0
2024-03-06,7508.0
2024-03-07,7508.0
2024-03-08,7646.0
2024-03-11,7614.0
2024-03-12,7682.0
2024-03-13,7704.0
2024-03-14,7770.0
2024-03-15,7818.0
2024-03-18,7844.0
2024-03-19,7820.0
2024-03-20,7890.0
2024-03-21,7928.0
2024-03-22,7866.0
2024-03-25,7838.0
2024-03-26,7784.0
2024-03-27,7684.0
2024-03-28,7678.0
2024-03-29,7790.0
2024-04-01,7832.0
2024-04-02,7818.0
2024-04-03,7908.0
2024-04-08,7736.0
2024-04-09,7692.0
2024-04-10,7686.0
2024-04-11,7694.0
2024-04-12,7634.0
2024-04-15,7638.0
2024-04-16,7592.0
2024-04-17,7484.0
2024-04-18,7500.0
2024-04-19,7428.0
2024-04-22,7480.0
2024-04-23,7610.0
2024-04-24,7638.0
2024-04-25,7530.0
2024-04-26,7592.0
2024-04-29,7630.0
2024-04-30,7572.0
2024-05-06,7650.0
2024-05-07,7730.0
2024-05-08,7730.0
2024-05-09,7730.0
2024-05-10,7450.0
2024-05-13,7518.0
2024-05-15,7574.0
2024-05-16,7680.0
