datetime,JM2301
2022-07-14,1851.0
2022-07-15,1736.0
2022-07-18,1829.0
2022-07-19,1761.0
2022-07-20,1750.0
2022-07-21,1721.0
2022-07-22,1748.0
2022-07-25,1776.0
2022-07-26,1789.0
2022-07-27,1811.0
2022-07-28,2013.0
2022-07-29,1996.0
2022-08-01,1927.0
2022-08-02,2005.0
2022-08-03,1956.0
2022-08-04,1869.0
2022-08-05,1866.0
2022-08-08,1940.5
2022-08-09,1968.0
2022-08-10,1914.0
2022-08-11,1946.0
2022-08-12,1988.0
2022-08-15,1950.5
2022-08-16,1983.0
2022-08-17,1913.5
2022-08-18,1888.5
2022-08-19,1871.5
2022-08-22,1961.0
2022-08-23,1958.5
2022-08-24,1948.0
2022-08-25,1960.5
2022-08-26,2050.0
2022-08-29,1963.5
2022-08-30,1868.0
2022-08-31,1869.0
2022-09-01,1818.0
2022-09-02,1850.0
2022-09-05,1872.5
2022-09-06,1856.0
2022-09-07,1822.5
2022-09-08,1865.5
2022-09-09,1903.0
2022-09-13,1968.5
2022-09-14,1955.5
2022-09-15,2012.5
2022-09-16,2013.0
2022-09-19,2036.0
2022-09-20,2015.0
2022-09-21,2056.0
2022-09-22,2082.5
2022-09-23,2080.5
2022-09-26,2077.0
2022-09-27,2132.0
2022-09-28,2097.0
2022-09-29,2106.0
2022-09-30,2107.0
2022-10-10,2218.5
2022-10-11,2176.0
2022-10-12,2143.0
2022-10-13,2117.5
2022-10-14,2169.0
2022-10-17,2063.5
2022-10-18,2037.5
2022-10-19,2042.5
2022-10-20,2004.0
2022-10-21,2030.0
2022-10-24,2050.0
2022-10-25,1966.0
2022-10-26,1957.5
2022-10-27,1943.0
2022-10-28,1925.0
2022-10-31,1865.0
2022-11-01,1941.5
2022-11-02,1961.5
2022-11-03,1974.0
2022-11-04,2065.0
2022-11-07,2067.5
2022-11-08,2089.0
2022-11-09,2094.0
2022-11-10,2032.0
2022-11-11,2126.5
2022-11-14,2122.5
2022-11-15,2160.0
2022-11-16,2167.0
2022-11-17,2170.0
2022-11-18,2193.5
2022-11-21,2129.0
2022-11-22,2084.5
2022-11-23,2137.0
2022-11-24,2157.5
2022-11-25,2203.0
2022-11-28,2187.5
2022-11-29,2246.0
2022-11-30,2233.0
2022-12-01,2172.0
2022-12-02,2200.0
2022-12-05,2223.0
2022-12-06,2176.0
2022-12-07,2156.0
2022-12-08,2220.0
2022-12-09,2290.5
2022-12-12,2334.0
2022-12-13,2339.5
2022-12-14,2385.0
2022-12-15,2414.0
2022-12-16,2404.0
2022-12-19,2357.5
2022-12-20,2363.0
2022-12-21,2411.5
2022-12-22,2370.0
2022-12-23,2393.5
2022-12-26,2459.0
2022-12-27,2505.5
2022-12-28,2471.0
2022-12-29,2460.5
2022-12-30,2500.0
2023-01-03,2448.0
2023-01-04,2510.0
2023-01-05,2517.5
2023-01-06,2463.5
2023-01-09,2506.5
2023-01-10,2521.5
2023-01-11,2525.5
2023-01-12,2543.0
2023-01-13,2582.0
2023-01-16,2610.0
