datetime,V2001
2019-06-18,6465.0
2019-06-19,6565.0
2019-06-20,6610.0
2019-06-21,6615.0
2019-06-24,6715.0
2019-06-25,6675.0
2019-06-26,6705.0
2019-06-27,6615.0
2019-06-28,6580.0
2019-07-01,6685.0
2019-07-02,6745.0
2019-07-03,6735.0
2019-07-04,6760.0
2019-07-05,6720.0
2019-07-08,6715.0
2019-07-09,6710.0
2019-07-10,6705.0
2019-07-11,6720.0
2019-07-12,6620.0
2019-07-15,6680.0
2019-07-16,6635.0
2019-07-17,6635.0
2019-07-18,6620.0
2019-07-19,6605.0
2019-07-22,6635.0
2019-07-23,6665.0
2019-07-24,6660.0
2019-07-25,6630.0
2019-07-26,6645.0
2019-07-29,6635.0
2019-07-30,6635.0
2019-07-31,6610.0
2019-08-01,6640.0
2019-08-02,6555.0
2019-08-05,6480.0
2019-08-06,6455.0
2019-08-07,6460.0
2019-08-08,6495.0
2019-08-09,6610.0
2019-08-12,6635.0
2019-08-13,6610.0
2019-08-14,6655.0
2019-08-15,6675.0
2019-08-16,6625.0
2019-08-19,6680.0
2019-08-20,6670.0
2019-08-21,6670.0
2019-08-22,6590.0
2019-08-23,6510.0
2019-08-26,6485.0
2019-08-27,6455.0
2019-08-28,6420.0
2019-08-29,6345.0
2019-08-30,6380.0
2019-09-02,6440.0
2019-09-03,6435.0
2019-09-04,6470.0
2019-09-05,6440.0
2019-09-06,6440.0
2019-09-09,6540.0
2019-09-10,6510.0
2019-09-11,6510.0
2019-09-12,6510.0
2019-09-16,6625.0
2019-09-17,6640.0
2019-09-18,6605.0
2019-09-19,6515.0
2019-09-20,6500.0
2019-09-23,6530.0
2019-09-24,6500.0
2019-09-25,6450.0
2019-09-26,6425.0
2019-09-27,6410.0
2019-09-30,6465.0
2019-10-08,6420.0
2019-10-09,6390.0
2019-10-10,6400.0
2019-10-11,6435.0
2019-10-14,6435.0
2019-10-15,6385.0
2019-10-16,6350.0
2019-10-17,6345.0
2019-10-18,6350.0
2019-10-21,6320.0
2019-10-22,6320.0
2019-10-23,6350.0
2019-10-24,6345.0
2019-10-25,6340.0
2019-10-28,6400.0
2019-10-29,6390.0
2019-10-30,6350.0
2019-10-31,6400.0
2019-11-01,6440.0
2019-11-04,6475.0
2019-11-05,6475.0
2019-11-06,6460.0
2019-11-07,6430.0
2019-11-08,6430.0
2019-11-11,6490.0
2019-11-12,6520.0
2019-11-13,6545.0
2019-11-14,6600.0
2019-11-15,6610.0
2019-11-18,6535.0
2019-11-19,6555.0
2019-11-20,6600.0
2019-11-21,6595.0
2019-11-22,6595.0
2019-11-25,6665.0
2019-11-26,6680.0
2019-11-27,6700.0
2019-11-28,6830.0
2019-11-29,6875.0
2019-12-02,6905.0
2019-12-03,6810.0
2019-12-04,6675.0
2019-12-05,6705.0
2019-12-06,6715.0
2019-12-09,6765.0
2019-12-10,6715.0
2019-12-11,6745.0
2019-12-12,6715.0
2019-12-13,6710.0
2019-12-16,6775.0
2019-12-17,6770.0
2019-12-18,6785.0
2019-12-19,6840.0
2019-12-20,6855.0
2019-12-23,6755.0
2019-12-24,6725.0
2019-12-25,6695.0
2019-12-26,6735.0
2019-12-27,6690.0
2019-12-30,6695.0
2019-12-31,6675.0
2020-01-02,6600.0
2020-01-03,6635.0
2020-01-06,6655.0
2020-01-07,6665.0
2020-01-08,6680.0
2020-01-09,6650.0
2020-01-10,6680.0
2020-01-14,6680.0
2020-01-15,6600.0
