datetime,PF2105
2020-10-12,5832.0
2020-10-13,6042.0
2020-10-14,6104.0
2020-10-15,6266.0
2020-10-16,6454.0
2020-10-19,6596.0
2020-10-20,6564.0
2020-10-21,6500.0
2020-10-22,6274.0
2020-10-23,6238.0
2020-10-26,6254.0
2020-10-27,6144.0
2020-10-28,6178.0
2020-10-29,6058.0
2020-10-30,6016.0
2020-11-02,6094.0
2020-11-03,6076.0
2020-11-04,6066.0
2020-11-05,5982.0
2020-11-06,5888.0
2020-11-09,5902.0
2020-11-10,6006.0
2020-11-11,6066.0
2020-11-12,6048.0
2020-11-13,5956.0
2020-11-16,5964.0
2020-11-17,5968.0
2020-11-18,6000.0
2020-11-19,5994.0
2020-11-20,6006.0
2020-11-23,6040.0
2020-11-24,6100.0
2020-11-25,6100.0
2020-11-26,6064.0
2020-11-27,6096.0
2020-11-30,6016.0
2020-12-01,6030.0
2020-12-02,5946.0
2020-12-03,5988.0
2020-12-04,6092.0
2020-12-07,6248.0
2020-12-08,6182.0
2020-12-09,6192.0
2020-12-10,6166.0
2020-12-11,6228.0
2020-12-14,6344.0
2020-12-15,6278.0
2020-12-16,6270.0
2020-12-17,6338.0
2020-12-18,6318.0
2020-12-21,6266.0
2020-12-22,6216.0
2020-12-23,6226.0
2020-12-24,6290.0
2020-12-25,6304.0
2020-12-28,6256.0
2020-12-29,6184.0
2020-12-30,6282.0
2020-12-31,6422.0
2021-01-04,6538.0
2021-01-05,6594.0
2021-01-06,6714.0
2021-01-07,6848.0
2021-01-08,6804.0
2021-01-11,6572.0
2021-01-12,6646.0
2021-01-13,6726.0
2021-01-14,6596.0
2021-01-15,6576.0
2021-01-18,6626.0
2021-01-19,6644.0
2021-01-20,6658.0
2021-01-21,6614.0
2021-01-22,6494.0
2021-01-25,6512.0
2021-01-26,6454.0
2021-01-27,6538.0
2021-01-28,6458.0
2021-01-29,6618.0
2021-02-01,6724.0
2021-02-02,6748.0
2021-02-03,6706.0
2021-02-04,6792.0
2021-02-05,6776.0
2021-02-08,7004.0
2021-02-09,7098.0
2021-02-10,7144.0
2021-02-18,7734.0
2021-02-19,7594.0
2021-02-22,8024.0
2021-02-23,7968.0
2021-02-24,8040.0
2021-02-25,8506.0
2021-02-26,8362.0
2021-03-01,8046.0
2021-03-02,7824.0
2021-03-03,7788.0
2021-03-04,7720.0
2021-03-05,7780.0
2021-03-08,7920.0
2021-03-09,7600.0
2021-03-10,7370.0
2021-03-11,7578.0
2021-03-12,7548.0
2021-03-15,7436.0
2021-03-16,7162.0
2021-03-17,7228.0
2021-03-18,7264.0
2021-03-19,7014.0
2021-03-22,7206.0
2021-03-23,7208.0
2021-03-24,7158.0
2021-03-25,7018.0
2021-03-26,6974.0
2021-03-29,6838.0
2021-03-30,6880.0
2021-03-31,6870.0
2021-04-01,6824.0
2021-04-02,7018.0
2021-04-06,7042.0
2021-04-07,7010.0
2021-04-08,6918.0
2021-04-09,6834.0
2021-04-12,6700.0
2021-04-13,6654.0
2021-04-14,6774.0
2021-04-15,6908.0
2021-04-16,6986.0
2021-04-19,6924.0
2021-04-20,6940.0
2021-04-21,6722.0
2021-04-22,6770.0
2021-04-23,6852.0
2021-04-26,6684.0
2021-04-27,6694.0
2021-04-28,6674.0
2021-04-29,6846.0
2021-04-30,6744.0
2021-05-06,6980.0
2021-05-07,7010.0
2021-05-10,6974.0
2021-05-11,6734.0
2021-05-12,6786.0
2021-05-13,6486.0
2021-05-14,6332.0
2021-05-17,6520.0
2021-05-18,6696.0
2021-05-19,6542.0
