d,c
2019-01-07,566.5
2019-01-08,570.0
2019-01-09,570.0
2019-01-10,570.0
2019-01-11,579.0
2019-01-14,574.5
2019-01-15,550.0
2019-01-16,478.0
2019-01-17,481.0
2019-01-18,497.0
2019-01-21,497.0
2019-01-22,490.5
2019-01-23,492.0
2019-01-24,495.0
2019-01-25,495.5
2019-01-28,505.0
2019-01-29,514.5
2019-01-30,529.0
2019-01-31,526.5
2019-02-01,546.0
2019-02-11,571.0
2019-02-12,552.0
2019-02-13,543.5
2019-02-14,547.0
2019-02-15,544.5
2019-02-18,554.5
2019-02-19,566.0
2019-02-20,562.0
2019-02-21,558.0
2019-02-22,560.0
2019-02-25,547.0
2019-02-26,539.5
2019-02-27,534.5
2019-02-28,543.5
2019-03-01,558.0
2019-03-04,559.0
2019-03-05,552.5
2019-03-06,543.0
2019-03-07,556.5
2019-03-08,546.5
2019-03-11,533.0
2019-03-12,543.5
2019-03-13,536.0
2019-03-14,549.5
2019-03-15,546.5
2019-03-18,560.0
2019-03-19,561.0
2019-03-20,532.5
2019-03-21,529.5
2019-03-22,534.0
2019-03-25,530.0
2019-03-26,526.5
2019-03-27,531.5
2019-03-28,529.5
2019-03-29,553.0
2019-04-01,566.0
2019-04-02,571.0
2019-04-03,585.0
2019-04-04,580.0
2019-04-08,601.0
2019-04-09,597.5
2019-04-10,600.0
2019-04-11,605.0
2019-04-12,603.0
2019-04-15,601.5
2019-04-16,584.0
2019-04-17,574.0
2019-04-18,574.0
2019-04-19,573.0
2019-04-23,582.0
2019-04-24,573.0
2019-04-25,570.5
2019-04-26,571.0
2019-04-29,585.5
2019-04-30,588.0
2019-05-06,583.5
2019-05-07,593.5
2019-05-08,585.5
2019-05-09,587.0
2019-05-10,596.5
2019-05-13,595.0
2019-05-14,582.0
2019-05-15,598.0
2019-05-16,618.0
2019-05-17,647.0
2019-05-20,652.5
2019-05-21,659.0
2019-05-22,667.0
2019-05-23,668.5
2019-05-24,671.5
2019-05-27,701.5
2019-05-28,696.0
2019-05-29,683.5
2019-05-30,674.5
2019-05-31,664.5
2019-06-03,646.5
2019-06-04,652.5
2019-06-05,653.0
2019-06-06,644.0
2019-06-10,654.0
2019-06-11,684.5
2019-06-12,684.0
2019-06-13,702.0
2019-06-14,702.5
2019-06-17,684.0
2019-06-18,695.5
2019-06-19,707.5
2019-06-20,720.0
2019-06-21,718.0
2019-06-24,733.0
2019-06-25,717.5
2019-06-26,715.5
2019-06-27,723.0
2019-06-28,741.0
2019-07-01,776.5
2019-07-02,789.5
2019-07-03,807.0
2019-07-04,772.5
2019-07-05,737.5
2019-07-08,759.0
2019-07-09,782.0
2019-07-10,777.0
2019-07-11,759.5
2019-07-12,762.0
2019-07-15,783.0
2019-07-16,800.5
2019-07-17,785.0
2019-07-18,771.5
2019-07-19,795.0
2019-07-22,757.0
2019-07-23,758.5
2019-07-24,735.5
2019-07-25,739.0
2019-07-26,764.0
2019-07-29,750.5
2019-07-30,771.5
2019-07-31,763.0
2019-08-01,747.5
2019-08-02,724.5
2019-08-05,689.5
2019-08-06,693.5
2019-08-07,660.5
2019-08-08,660.5
2019-08-09,639.0
2019-08-12,638.5
2019-08-13,627.5
2019-08-14,631.5
2019-08-15,618.0
2019-08-16,626.5
2019-08-19,617.0
2019-08-20,609.0
2019-08-21,589.5
2019-08-22,600.0
2019-08-23,613.0
2019-08-26,593.5
2019-08-27,586.0
2019-08-28,588.0
2019-08-29,580.0
2019-08-30,607.5
2019-09-02,630.0
2019-09-03,637.5
2019-09-04,644.5
2019-09-05,647.0
2019-09-06,629.0
2019-09-09,655.5
2019-09-10,655.5
2019-09-11,661.0
2019-09-12,680.0
2019-09-16,670.5
2019-09-17,665.5
2019-09-18,661.0
2019-09-19,637.5
2019-09-20,635.0
2019-09-23,647.5
2019-09-24,622.5
2019-09-25,624.5
2019-09-26,637.0
2019-09-27,642.5
2019-09-30,655.5
2019-10-08,657.0
2019-10-09,638.5
2019-10-10,657.5
2019-10-11,658.0
2019-10-14,638.5
2019-10-15,644.0
2019-10-16,617.0
2019-10-17,615.0
2019-10-18,616.0
2019-10-21,611.5
2019-10-22,616.0
2019-10-23,620.5
2019-10-24,628.0
2019-10-25,634.5
2019-10-28,627.0
2019-10-29,622.0
2019-10-30,622.5
2019-10-31,620.5
2019-11-01,625.5
2019-11-04,615.0
2019-11-05,622.0
2019-11-06,621.5
2019-11-07,611.0
2019-11-08,600.0
2019-11-11,591.5
2019-11-12,607.0
2019-11-13,607.5
2019-11-14,618.5
2019-11-15,628.5
2019-11-18,632.0
2019-11-19,636.5
2019-11-20,632.5
2019-11-21,641.5
2019-11-22,650.5
2019-11-25,665.5
2019-11-26,654.5
2019-11-27,641.5
2019-11-28,649.5
2019-11-29,646.0
2019-12-02,653.0
2019-12-03,651.5
2019-12-04,662.0
2019-12-05,654.5
2019-12-06,653.0
2019-12-09,686.5
2019-12-10,688.0
2019-12-11,696.0
2019-12-12,689.5
2019-12-13,685.5
2019-12-16,681.0
2019-12-17,674.0
2019-12-18,672.0
2019-12-19,684.0
2019-12-20,674.0
2019-12-23,680.0
2019-12-24,680.0
2019-12-25,677.0
2019-12-26,677.5
2019-12-27,680.0
2019-12-30,683.0
2019-12-31,718.0
2020-01-02,709.5
2020-01-03,715.0
2020-01-06,715.0
2020-01-07,723.0
2020-01-08,720.0
2020-01-09,720.0
2020-01-10,726.5
2020-01-13,725.0
2020-01-14,745.0
2020-01-15,740.0
