datetime,CY2301
2022-01-18,26695.0
2022-01-20,27300.0
2022-01-25,27095.0
2022-03-07,26940.0
2022-03-15,26095.0
2022-03-16,26290.0
2022-03-22,27195.0
2022-03-24,26900.0
2022-03-29,27430.0
2022-03-30,27140.0
2022-04-06,27000.0
2022-04-08,26755.0
2022-04-12,27065.0
2022-04-18,27735.0
2022-04-19,27960.0
2022-04-21,27695.0
2022-04-25,27160.0
2022-04-26,27355.0
2022-04-27,27275.0
2022-04-28,27805.0
2022-04-29,27490.0
2022-05-05,27970.0
2022-05-06,27565.0
2022-05-09,27445.0
2022-05-10,27335.0
2022-05-11,27495.0
2022-05-12,27455.0
2022-05-13,27505.0
2022-05-16,27610.0
2022-05-17,27815.0
2022-05-18,27625.0
2022-05-19,27535.0
2022-05-20,27540.0
2022-05-23,27165.0
2022-05-24,26890.0
2022-05-25,26565.0
2022-05-26,26735.0
2022-05-27,26625.0
2022-05-30,26250.0
2022-05-31,26740.0
2022-06-01,26545.0
2022-06-02,26245.0
2022-06-06,26405.0
2022-06-07,26455.0
2022-06-08,26320.0
2022-06-09,26445.0
2022-06-10,26305.0
2022-06-13,26165.0
2022-06-14,26110.0
2022-06-15,25675.0
2022-06-16,25280.0
2022-06-17,25410.0
2022-06-20,24985.0
2022-06-21,24805.0
2022-06-22,24500.0
2022-06-23,24190.0
2022-06-24,23465.0
2022-06-27,23395.0
2022-06-28,23730.0
2022-06-29,23625.0
2022-06-30,23755.0
2022-07-01,23395.0
2022-07-04,23230.0
2022-07-05,23195.0
2022-07-06,22935.0
2022-07-07,22720.0
2022-07-08,22490.0
2022-07-11,22240.0
2022-07-12,22125.0
2022-07-13,21055.0
2022-07-14,20750.0
2022-07-15,20525.0
2022-07-18,21465.0
2022-07-19,20430.0
2022-07-20,20970.0
2022-07-21,21015.0
2022-07-22,20920.0
2022-07-25,20755.0
2022-07-26,20705.0
2022-07-27,20555.0
2022-07-28,20745.0
2022-07-29,20980.0
2022-08-01,20700.0
2022-08-02,20410.0
2022-08-03,20660.0
2022-08-04,20340.0
2022-08-05,20165.0
2022-08-08,20525.0
2022-08-09,20595.0
2022-08-10,20455.0
2022-08-11,20975.0
2022-08-12,21365.0
2022-08-15,21720.0
2022-08-16,21880.0
2022-08-17,22165.0
2022-08-18,21430.0
2022-08-19,21670.0
2022-08-22,21905.0
2022-08-23,21900.0
2022-08-24,22015.0
2022-08-25,22000.0
2022-08-26,22170.0
2022-08-29,22170.0
2022-08-30,21995.0
2022-08-31,22055.0
2022-09-01,22045.0
2022-09-02,21110.0
2022-09-05,21230.0
2022-09-06,21400.0
2022-09-07,21510.0
2022-09-08,21100.0
2022-09-09,21120.0
2022-09-13,21405.0
2022-09-14,21450.0
2022-09-15,21795.0
2022-09-16,21580.0
2022-09-19,21300.0
2022-09-20,21050.0
2022-09-21,20735.0
2022-09-22,20985.0
2022-09-23,20475.0
2022-09-26,20460.0
2022-09-27,20465.0
2022-09-28,20240.0
2022-09-29,20310.0
2022-09-30,20370.0
2022-10-10,20505.0
2022-10-11,20860.0
2022-10-12,20980.0
2022-10-13,20530.0
2022-10-14,20770.0
2022-10-17,20800.0
2022-10-18,20660.0
2022-10-19,20420.0
2022-10-20,20170.0
2022-10-21,20065.0
2022-10-24,20230.0
2022-10-25,20180.0
2022-10-26,20065.0
2022-10-27,19825.0
2022-10-28,19650.0
2022-10-31,19285.0
2022-11-01,19400.0
2022-11-02,19680.0
2022-11-03,19820.0
2022-11-04,20145.0
2022-11-07,20130.0
2022-11-08,20215.0
2022-11-09,19975.0
2022-11-10,20030.0
2022-11-11,20335.0
2022-11-14,20300.0
2022-11-15,20445.0
2022-11-16,20730.0
2022-11-17,20795.0
2022-11-18,21115.0
2022-11-21,20935.0
2022-11-22,21315.0
2022-11-23,21235.0
2022-11-24,20980.0
2022-11-25,20970.0
2022-11-28,20385.0
2022-11-29,20640.0
2022-11-30,20575.0
2022-12-01,20715.0
2022-12-02,20900.0
2022-12-05,21070.0
2022-12-06,21210.0
2022-12-07,20905.0
2022-12-08,20875.0
2022-12-09,21105.0
2022-12-12,20650.0
2022-12-13,20640.0
2022-12-14,20925.0
2022-12-15,21170.0
2022-12-16,21010.0
2022-12-19,20675.0
2022-12-20,20700.0
2022-12-21,20965.0
2022-12-22,20715.0
2022-12-23,20655.0
2022-12-26,20670.0
2022-12-27,20900.0
2022-12-28,21060.0
2022-12-29,21000.0
2022-12-30,20935.0
2023-01-03,21145.0
2023-01-05,21005.0
2023-01-06,21230.0
2023-01-09,21230.0
2023-01-12,20600.0
