datetime,SM2005
2019-10-15,6404.0
2019-10-16,6432.0
2019-10-17,6426.0
2019-10-18,6444.0
2019-10-21,6364.0
2019-10-22,6338.0
2019-10-23,6346.0
2019-10-24,6280.0
2019-10-25,6204.0
2019-10-28,6166.0
2019-10-29,6180.0
2019-10-30,6102.0
2019-10-31,6050.0
2019-11-01,6032.0
2019-11-04,5962.0
2019-11-05,5988.0
2019-11-06,6012.0
2019-11-07,5994.0
2019-11-08,5902.0
2019-11-11,5898.0
2019-11-12,5888.0
2019-11-13,5896.0
2019-11-14,6018.0
2019-11-15,6032.0
2019-11-18,6124.0
2019-11-19,6152.0
2019-11-20,6100.0
2019-11-21,6126.0
2019-11-22,6126.0
2019-11-25,6102.0
2019-11-26,6084.0
2019-11-27,6042.0
2019-11-28,5970.0
2019-11-29,5940.0
2019-12-02,6040.0
2019-12-03,6020.0
2019-12-04,6020.0
2019-12-05,6038.0
2019-12-06,6064.0
2019-12-09,6180.0
2019-12-10,6234.0
2019-12-11,6320.0
2019-12-12,6224.0
2019-12-13,6268.0
2019-12-16,6248.0
2019-12-17,6274.0
2019-12-18,6422.0
2019-12-19,6396.0
2019-12-20,6470.0
2019-12-23,6428.0
2019-12-24,6350.0
2019-12-25,6366.0
2019-12-26,6398.0
2019-12-27,6446.0
2019-12-30,6408.0
2019-12-31,6386.0
2020-01-02,6386.0
2020-01-03,6380.0
2020-01-06,6280.0
2020-01-07,6300.0
2020-01-08,6288.0
2020-01-09,6288.0
2020-01-10,6286.0
2020-01-13,6220.0
2020-01-14,6228.0
2020-01-15,6240.0
2020-01-16,6248.0
2020-01-17,6284.0
2020-01-20,6420.0
2020-01-21,6418.0
2020-01-22,6428.0
2020-01-23,6432.0
2020-02-03,6538.0
2020-02-04,6668.0
2020-02-05,6506.0
2020-02-06,6514.0
2020-02-07,6510.0
2020-02-10,6510.0
2020-02-11,6560.0
2020-02-12,6454.0
2020-02-13,6372.0
2020-02-14,6288.0
2020-02-17,6280.0
2020-02-18,6230.0
2020-02-19,6202.0
2020-02-20,6282.0
2020-02-21,6236.0
2020-02-24,6100.0
2020-02-25,6068.0
2020-02-26,6088.0
2020-02-27,6050.0
2020-02-28,6048.0
2020-03-02,6088.0
2020-03-03,6072.0
2020-03-04,6138.0
2020-03-05,6096.0
2020-03-06,6084.0
2020-03-09,5974.0
2020-03-10,6024.0
2020-03-11,6020.0
2020-03-12,6084.0
2020-03-13,6084.0
2020-03-16,6264.0
2020-03-17,6280.0
2020-03-18,6358.0
2020-03-19,6298.0
2020-03-20,6352.0
2020-03-23,6268.0
2020-03-24,6470.0
2020-03-25,6596.0
2020-03-26,6950.0
2020-03-27,6940.0
2020-03-30,6952.0
2020-03-31,6926.0
2020-04-01,6686.0
2020-04-02,6780.0
2020-04-03,6708.0
2020-04-07,6748.0
2020-04-08,6688.0
2020-04-09,6588.0
2020-04-10,7016.0
2020-04-13,7016.0
2020-04-14,6856.0
2020-04-15,6912.0
2020-04-16,7146.0
2020-04-17,7218.0
2020-04-20,7234.0
2020-04-21,7458.0
2020-04-22,7490.0
2020-04-23,7356.0
2020-04-24,7460.0
2020-04-27,7404.0
2020-04-28,7378.0
2020-04-29,7376.0
2020-04-30,7284.0
2020-05-06,7266.0
2020-05-07,7272.0
2020-05-08,7270.0
2020-05-11,7306.0
2020-05-12,7422.0
2020-05-13,7340.0
2020-05-14,7200.0
2020-05-15,7252.0
2020-05-18,7160.0
2020-05-19,7244.0
