datetime,L2105
2020-12-28,7585.0
2020-12-29,7540.0
2020-12-30,7565.0
2020-12-31,7720.0
2021-01-04,7760.0
2021-01-05,7705.0
2021-01-06,7640.0
2021-01-07,7585.0
2021-01-08,7455.0
2021-01-11,7490.0
2021-01-12,7560.0
2021-01-13,7635.0
2021-01-14,7560.0
2021-01-15,7605.0
2021-01-18,7760.0
2021-01-19,7740.0
2021-01-20,7680.0
2021-01-21,7815.0
2021-01-22,7880.0
2021-01-25,7740.0
2021-01-26,7750.0
2021-01-27,7865.0
2021-01-28,7935.0
2021-01-29,7980.0
2021-02-01,7865.0
2021-02-02,7860.0
2021-02-03,7980.0
2021-02-04,8085.0
2021-02-05,8045.0
2021-02-08,8030.0
2021-02-09,7995.0
2021-02-10,7955.0
2021-02-18,8585.0
2021-02-19,8795.0
2021-02-22,8995.0
2021-02-23,8840.0
2021-02-24,8735.0
2021-02-25,8895.0
2021-02-26,8885.0
2021-03-01,8795.0
2021-03-02,8905.0
2021-03-03,9035.0
2021-03-04,8940.0
2021-03-05,8930.0
2021-03-08,9145.0
2021-03-09,8930.0
2021-03-10,8765.0
2021-03-11,8975.0
2021-03-12,9030.0
2021-03-15,9080.0
2021-03-16,8980.0
2021-03-17,8885.0
2021-03-18,8800.0
2021-03-19,8645.0
2021-03-22,8670.0
2021-03-23,8555.0
2021-03-24,8585.0
2021-03-25,8585.0
2021-03-26,8645.0
2021-03-29,8605.0
2021-03-30,8575.0
2021-03-31,8500.0
2021-04-01,8625.0
2021-04-02,8725.0
2021-04-06,8710.0
2021-04-07,8735.0
2021-04-08,8610.0
2021-04-09,8520.0
2021-04-12,8290.0
2021-04-13,8175.0
2021-04-14,8235.0
2021-04-15,8350.0
2021-04-16,8355.0
2021-04-19,8370.0
2021-04-20,8330.0
2021-04-21,8155.0
2021-04-22,8195.0
2021-04-23,8165.0
2021-04-26,8190.0
2021-04-27,8275.0
2021-04-28,8305.0
2021-04-29,8315.0
2021-04-30,8315.0
2021-05-06,8445.0
2021-05-07,8585.0
2021-05-10,8505.0
2021-05-11,8385.0
2021-05-12,8380.0
2021-05-13,8340.0
2021-05-14,8250.0
2021-05-17,8140.0
2021-05-18,8200.0
2021-05-19,7920.0
