datetime,Y2005
2019-05-20,5714.0
2019-05-21,5724.0
2019-05-22,5644.0
2019-05-23,5602.0
2019-05-24,5600.0
2019-05-27,5622.0
2019-05-28,5644.0
2019-05-29,5776.0
2019-05-30,5720.0
2019-05-31,5740.0
2019-06-03,5656.0
2019-06-04,5692.0
2019-06-05,5690.0
2019-06-06,5664.0
2019-06-10,5690.0
2019-06-11,5702.0
2019-06-12,5646.0
2019-06-13,5700.0
2019-06-14,5718.0
2019-06-17,5754.0
2019-06-18,5746.0
2019-06-19,5710.0
2019-06-20,5702.0
2019-06-21,5690.0
2019-06-24,5660.0
2019-06-25,5686.0
2019-06-26,5644.0
2019-06-27,5698.0
2019-06-28,5666.0
2019-07-01,5714.0
2019-07-02,5710.0
2019-07-03,5678.0
2019-07-04,5716.0
2019-07-05,5716.0
2019-07-08,5740.0
2019-07-09,5692.0
2019-07-10,5710.0
2019-07-11,5718.0
2019-07-12,5682.0
2019-07-15,5730.0
2019-07-16,5700.0
2019-07-17,5690.0
2019-07-18,5676.0
2019-07-19,5656.0
2019-07-22,5680.0
2019-07-23,5692.0
2019-07-24,5722.0
2019-07-25,5770.0
2019-07-26,5770.0
2019-07-29,5804.0
2019-07-30,5802.0
2019-07-31,5780.0
2019-08-01,5746.0
2019-08-02,5760.0
2019-08-05,5896.0
2019-08-06,5916.0
2019-08-07,5926.0
2019-08-08,5994.0
2019-08-09,6182.0
2019-08-12,6188.0
2019-08-13,6232.0
2019-08-14,6178.0
2019-08-15,6168.0
2019-08-16,6172.0
2019-08-19,6132.0
2019-08-20,6166.0
2019-08-21,6134.0
2019-08-22,6176.0
2019-08-23,6168.0
2019-08-26,6224.0
2019-08-27,6110.0
2019-08-28,6100.0
2019-08-29,6100.0
2019-08-30,6014.0
2019-09-02,6046.0
2019-09-03,6012.0
2019-09-04,6090.0
2019-09-05,6048.0
2019-09-06,6022.0
2019-09-09,6002.0
2019-09-10,6004.0
2019-09-11,6016.0
2019-09-12,5998.0
2019-09-16,6092.0
2019-09-17,6186.0
2019-09-18,6126.0
2019-09-19,6100.0
2019-09-20,6052.0
2019-09-23,6078.0
2019-09-24,6022.0
2019-09-25,6050.0
2019-09-26,6056.0
2019-09-27,5980.0
2019-09-30,5920.0
2019-10-08,5990.0
2019-10-09,6076.0
2019-10-10,6068.0
2019-10-11,6104.0
2019-10-14,5982.0
2019-10-15,5990.0
2019-10-16,6064.0
2019-10-17,6066.0
2019-10-18,6056.0
2019-10-21,6068.0
2019-10-22,6056.0
2019-10-23,6094.0
2019-10-24,6106.0
2019-10-25,6134.0
2019-10-28,6162.0
2019-10-29,6162.0
2019-10-30,6212.0
2019-10-31,6182.0
2019-11-01,6210.0
2019-11-04,6276.0
2019-11-05,6328.0
2019-11-06,6276.0
2019-11-07,6240.0
2019-11-08,6290.0
2019-11-11,6416.0
2019-11-12,6364.0
2019-11-13,6310.0
2019-11-14,6284.0
2019-11-15,6234.0
2019-11-18,6296.0
2019-11-19,6302.0
2019-11-20,6394.0
2019-11-21,6378.0
2019-11-22,6346.0
2019-11-25,6372.0
2019-11-26,6254.0
2019-11-27,6222.0
2019-11-28,6214.0
2019-11-29,6294.0
2019-12-02,6204.0
2019-12-03,6236.0
2019-12-04,6240.0
2019-12-05,6294.0
2019-12-06,6324.0
2019-12-09,6378.0
2019-12-10,6378.0
2019-12-11,6324.0
2019-12-12,6386.0
2019-12-13,6464.0
2019-12-16,6478.0
2019-12-17,6586.0
2019-12-18,6552.0
2019-12-19,6558.0
2019-12-20,6622.0
2019-12-23,6578.0
2019-12-24,6576.0
2019-12-25,6568.0
2019-12-26,6606.0
2019-12-27,6768.0
2019-12-30,6764.0
2019-12-31,6808.0
2020-01-02,6800.0
2020-01-03,6812.0
2020-01-06,6826.0
2020-01-07,6886.0
2020-01-08,6848.0
2020-01-09,6926.0
2020-01-10,6938.0
2020-01-13,6872.0
2020-01-14,6758.0
2020-01-15,6670.0
2020-01-16,6586.0
2020-01-17,6596.0
2020-01-20,6626.0
2020-01-21,6442.0
2020-01-22,6530.0
2020-01-23,6440.0
2020-02-03,6040.0
2020-02-04,6050.0
2020-02-05,6158.0
2020-02-06,6250.0
2020-02-07,6236.0
2020-02-10,6174.0
2020-02-11,6096.0
2020-02-12,6044.0
2020-02-13,5974.0
2020-02-14,5904.0
2020-02-17,5962.0
