datetime,SA2405
2023-05-18,1605.0
2023-05-19,1590.0
2023-05-22,1449.0
2023-05-23,1392.0
2023-05-24,1365.0
2023-05-25,1376.0
2023-05-26,1406.0
2023-05-29,1444.0
2023-05-30,1367.0
2023-05-31,1363.0
2023-06-01,1378.0
2023-06-02,1419.0
2023-06-05,1406.0
2023-06-06,1412.0
2023-06-07,1407.0
2023-06-08,1423.0
2023-06-09,1432.0
2023-06-12,1417.0
2023-06-13,1463.0
2023-06-14,1485.0
2023-06-15,1505.0
2023-06-16,1522.0
2023-06-19,1482.0
2023-06-20,1488.0
2023-06-21,1439.0
2023-06-26,1418.0
2023-06-27,1427.0
2023-06-28,1416.0
2023-06-29,1438.0
2023-06-30,1455.0
2023-07-03,1466.0
2023-07-04,1470.0
2023-07-05,1464.0
2023-07-06,1465.0
2023-07-07,1466.0
2023-07-10,1469.0
2023-07-11,1493.0
2023-07-12,1512.0
2023-07-13,1557.0
2023-07-14,1536.0
2023-07-17,1481.0
2023-07-18,1499.0
2023-07-19,1523.0
2023-07-20,1527.0
2023-07-21,1527.0
2023-07-24,1499.0
2023-07-25,1513.0
2023-07-26,1541.0
2023-07-27,1571.0
2023-07-28,1567.0
2023-07-31,1596.0
2023-08-01,1633.0
2023-08-02,1606.0
2023-08-03,1558.0
2023-08-04,1562.0
2023-08-07,1513.0
2023-08-08,1519.0
2023-08-09,1537.0
2023-08-10,1526.0
2023-08-11,1556.0
2023-08-14,1530.0
2023-08-15,1533.0
2023-08-16,1541.0
2023-08-17,1567.0
2023-08-18,1607.0
2023-08-21,1719.0
2023-08-22,1700.0
2023-08-23,1712.0
2023-08-24,1768.0
2023-08-25,1851.0
2023-08-28,1770.0
2023-08-29,1687.0
2023-08-30,1787.0
2023-08-31,1751.0
2023-09-01,1822.0
2023-09-04,1744.0
2023-09-05,1786.0
2023-09-06,1762.0
2023-09-07,1735.0
2023-09-08,1675.0
2023-09-11,1700.0
2023-09-12,1685.0
2023-09-13,1662.0
2023-09-14,1686.0
2023-09-15,1712.0
2023-09-18,1732.0
2023-09-19,1745.0
2023-09-20,1751.0
2023-09-21,1702.0
2023-09-22,1717.0
2023-09-25,1674.0
2023-09-26,1668.0
2023-09-27,1669.0
2023-09-28,1651.0
2023-10-09,1662.0
2023-10-10,1634.0
2023-10-11,1628.0
2023-10-12,1655.0
2023-10-13,1645.0
2023-10-16,1656.0
2023-10-17,1642.0
2023-10-18,1634.0
2023-10-19,1651.0
2023-10-20,1628.0
2023-10-23,1611.0
2023-10-24,1618.0
2023-10-25,1623.0
2023-10-26,1615.0
2023-10-27,1639.0
2023-10-30,1680.0
2023-10-31,1656.0
2023-11-01,1653.0
2023-11-02,1646.0
2023-11-03,1670.0
2023-11-06,1693.0
2023-11-07,1694.0
2023-11-08,1737.0
2023-11-09,1759.0
2023-11-10,1840.0
2023-11-13,1784.0
2023-11-14,1788.0
2023-11-15,1804.0
2023-11-16,1816.0
2023-11-17,1829.0
2023-11-20,1855.0
2023-11-21,1852.0
2023-11-22,1863.0
2023-11-23,1849.0
2023-11-24,1883.0
2023-11-27,2012.0
2023-11-28,1841.0
2023-11-29,1926.0
2023-11-30,1992.0
2023-12-01,2068.0
2023-12-04,2122.0
2023-12-05,2125.0
2023-12-06,2084.0
2023-12-07,2279.0
2023-12-08,2332.0
2023-12-11,2296.0
2023-12-12,2295.0
2023-12-13,2214.0
2023-12-14,2184.0
2023-12-15,2207.0
2023-12-18,2177.0
2023-12-19,2121.0
2023-12-20,2124.0
2023-12-21,2168.0
2023-12-22,2180.0
2023-12-25,2110.0
2023-12-26,2101.0
2023-12-27,2079.0
2023-12-28,2055.0
2023-12-29,2044.0
2024-01-02,2018.0
2024-01-03,2074.0
2024-01-04,1992.0
2024-01-05,1940.0
2024-01-08,1948.0
2024-01-09,1927.0
2024-01-10,1848.0
2024-01-11,1862.0
2024-01-12,1827.0
2024-01-15,1838.0
2024-01-16,1912.0
2024-01-17,1893.0
2024-01-18,1905.0
2024-01-19,1907.0
2024-01-22,2085.0
