datetime,PF2201
2021-06-24,7450.0
2021-06-25,7516.0
2021-06-28,7548.0
2021-06-29,7402.0
2021-06-30,7404.0
2021-07-01,7416.0
2021-07-02,7438.0
2021-07-05,7616.0
2021-07-06,7660.0
2021-07-07,7442.0
2021-07-08,7358.0
2021-07-09,7434.0
2021-07-12,7436.0
2021-07-13,7534.0
2021-07-14,7532.0
2021-07-15,7440.0
2021-07-16,7468.0
2021-07-19,7512.0
2021-07-20,7342.0
2021-07-21,7444.0
2021-07-22,7568.0
2021-07-23,7562.0
2021-07-26,7520.0
2021-07-27,7520.0
2021-07-28,7498.0
2021-07-29,7550.0
2021-07-30,7616.0
2021-08-02,7624.0
2021-08-03,7556.0
2021-08-04,7600.0
2021-08-05,7402.0
2021-08-06,7518.0
2021-08-09,7418.0
2021-08-10,7454.0
2021-08-11,7418.0
2021-08-12,7412.0
2021-08-13,7364.0
2021-08-16,7250.0
2021-08-17,7190.0
2021-08-18,7158.0
2021-08-19,7066.0
2021-08-20,7034.0
2021-08-23,7012.0
2021-08-24,7044.0
2021-08-25,7040.0
2021-08-26,6904.0
2021-08-27,6974.0
2021-08-30,6944.0
2021-08-31,6930.0
2021-09-01,6928.0
2021-09-02,6928.0
2021-09-03,7064.0
2021-09-06,7026.0
2021-09-07,7022.0
2021-09-08,6764.0
2021-09-09,6776.0
2021-09-10,6818.0
2021-09-13,6940.0
2021-09-14,6996.0
2021-09-15,7058.0
2021-09-16,7066.0
2021-09-17,7032.0
2021-09-22,6914.0
2021-09-23,7058.0
2021-09-24,7218.0
2021-09-27,7278.0
2021-09-28,7470.0
2021-09-29,7292.0
2021-09-30,7452.0
2021-10-08,7848.0
2021-10-11,8236.0
2021-10-12,8234.0
2021-10-13,8002.0
2021-10-14,8110.0
2021-10-15,8458.0
2021-10-18,8364.0
2021-10-19,8326.0
2021-10-20,7926.0
2021-10-21,7922.0
2021-10-22,7832.0
2021-10-25,7830.0
2021-10-26,7756.0
2021-10-27,7524.0
2021-10-28,7340.0
2021-10-29,7276.0
2021-11-01,7336.0
2021-11-02,7388.0
2021-11-03,7204.0
2021-11-04,7136.0
2021-11-05,7076.0
2021-11-08,7186.0
2021-11-09,7114.0
2021-11-10,7222.0
2021-11-11,7050.0
2021-11-12,6908.0
2021-11-15,6898.0
2021-11-16,6948.0
2021-11-17,6932.0
2021-11-18,6780.0
2021-11-19,6848.0
2021-11-22,6832.0
2021-11-23,6822.0
2021-11-24,6990.0
2021-11-25,7116.0
2021-11-26,6912.0
2021-11-29,6654.0
2021-11-30,6510.0
2021-12-01,6616.0
2021-12-02,6596.0
2021-12-03,6630.0
2021-12-06,6658.0
2021-12-07,6682.0
2021-12-08,6674.0
2021-12-09,6788.0
2021-12-10,6668.0
2021-12-13,6858.0
2021-12-14,6808.0
2021-12-15,6814.0
2021-12-16,6852.0
2021-12-17,6904.0
2021-12-20,6746.0
2021-12-21,6774.0
2021-12-22,6824.0
2021-12-23,6882.0
2021-12-24,6984.0
2021-12-27,6892.0
2021-12-28,7044.0
2021-12-29,7016.0
2021-12-30,6998.0
2021-12-31,6920.0
2022-01-04,6940.0
2022-01-05,7026.0
2022-01-06,7030.0
2022-01-07,7202.0
2022-01-10,7180.0
2022-01-11,7120.0
2022-01-12,7140.0
2022-01-13,7026.0
2022-01-14,7400.0
2022-01-17,7206.0
