datetime,Y2105
2020-05-20,5620.0
2020-05-21,5638.0
2020-05-22,5556.0
2020-05-25,5622.0
2020-05-26,5632.0
2020-05-27,5648.0
2020-05-28,5666.0
2020-05-29,5732.0
2020-06-01,5748.0
2020-06-02,5710.0
2020-06-03,5770.0
2020-06-04,5736.0
2020-06-05,5806.0
2020-06-08,5808.0
2020-06-09,5880.0
2020-06-10,5836.0
2020-06-11,5830.0
2020-06-12,5776.0
2020-06-15,5696.0
2020-06-16,5764.0
2020-06-17,5770.0
2020-06-18,5774.0
2020-06-19,5868.0
2020-06-22,5876.0
2020-06-23,5838.0
2020-06-24,5858.0
2020-06-29,5694.0
2020-06-30,5726.0
2020-07-01,5752.0
2020-07-02,5818.0
2020-07-03,5832.0
2020-07-06,5908.0
2020-07-07,5832.0
2020-07-08,5860.0
2020-07-09,5874.0
2020-07-10,5816.0
2020-07-13,5846.0
2020-07-14,5864.0
2020-07-15,5882.0
2020-07-16,5920.0
2020-07-17,6076.0
2020-07-20,6116.0
2020-07-21,6104.0
2020-07-22,6062.0
2020-07-23,6104.0
2020-07-24,6076.0
2020-07-27,6060.0
2020-07-28,5976.0
2020-07-29,6082.0
2020-07-30,6160.0
2020-07-31,6132.0
2020-08-03,6304.0
2020-08-04,6304.0
2020-08-05,6188.0
2020-08-06,6148.0
2020-08-07,6154.0
2020-08-10,6094.0
2020-08-11,6076.0
2020-08-12,6036.0
2020-08-13,6256.0
2020-08-14,6224.0
2020-08-17,6318.0
2020-08-18,6338.0
2020-08-19,6384.0
2020-08-20,6284.0
2020-08-21,6254.0
2020-08-24,6260.0
2020-08-25,6230.0
2020-08-26,6354.0
2020-08-27,6398.0
2020-08-28,6508.0
2020-08-31,6546.0
2020-09-01,6574.0
2020-09-02,6550.0
2020-09-03,6630.0
2020-09-04,6600.0
2020-09-07,6632.0
2020-09-08,6740.0
2020-09-09,6660.0
2020-09-10,6648.0
2020-09-11,6664.0
2020-09-14,6836.0
2020-09-15,6790.0
2020-09-16,6852.0
2020-09-17,6994.0
2020-09-18,7140.0
2020-09-21,7234.0
2020-09-22,6986.0
2020-09-23,6830.0
2020-09-24,6690.0
2020-09-25,6730.0
2020-09-28,6756.0
2020-09-29,6742.0
2020-09-30,6582.0
2020-10-09,6844.0
2020-10-12,6992.0
2020-10-13,6936.0
2020-10-14,6936.0
2020-10-15,6886.0
2020-10-16,6784.0
2020-10-19,6640.0
2020-10-20,6736.0
2020-10-21,6824.0
2020-10-22,6874.0
2020-10-23,6836.0
2020-10-26,6978.0
2020-10-27,6990.0
2020-10-28,6944.0
2020-10-29,6898.0
2020-10-30,6806.0
2020-11-02,6778.0
2020-11-03,6928.0
2020-11-04,6958.0
2020-11-05,7038.0
2020-11-06,7122.0
2020-11-09,7074.0
2020-11-10,7120.0
2020-11-11,7268.0
2020-11-12,7222.0
2020-11-13,7260.0
2020-11-16,7320.0
2020-11-17,7464.0
2020-11-18,7454.0
2020-11-19,7594.0
2020-11-20,7542.0
2020-11-23,7426.0
2020-11-24,7370.0
2020-11-25,7404.0
2020-11-26,7392.0
2020-11-27,7368.0
2020-11-30,7326.0
2020-12-01,7320.0
2020-12-02,7212.0
2020-12-03,7314.0
2020-12-04,7388.0
2020-12-07,7422.0
2020-12-08,7244.0
2020-12-09,7266.0
2020-12-10,7252.0
2020-12-11,7422.0
2020-12-14,7504.0
2020-12-15,7458.0
2020-12-16,7558.0
2020-12-17,7572.0
2020-12-18,7720.0
2020-12-21,7700.0
2020-12-22,7506.0
2020-12-23,7660.0
2020-12-24,7860.0
2020-12-25,7940.0
2020-12-28,7740.0
2020-12-29,7712.0
2020-12-30,7840.0
2020-12-31,7894.0
2021-01-04,7984.0
2021-01-05,7960.0
2021-01-06,8134.0
2021-01-07,8162.0
2021-01-08,8150.0
2021-01-11,8058.0
2021-01-12,8008.0
2021-01-13,7978.0
2021-01-14,7748.0
2021-01-15,7666.0
2021-01-18,7744.0
2021-01-19,7688.0
2021-01-20,7542.0
2021-01-21,7640.0
2021-01-22,7552.0
2021-01-25,7590.0
2021-01-26,7604.0
2021-01-27,7818.0
2021-01-28,7806.0
2021-01-29,7854.0
2021-02-01,7782.0
2021-02-02,7708.0
2021-02-03,7538.0
2021-02-04,7620.0
2021-02-05,7722.0
2021-02-08,7760.0
2021-02-09,7986.0
2021-02-10,7988.0
2021-02-18,8194.0
2021-02-19,8282.0
2021-02-22,8390.0
