d,c
2018-05-18,2368.0
2018-05-21,2351.0
2018-05-22,2348.0
2018-05-23,2361.0
2018-05-24,2392.0
2018-05-25,2382.0
2018-05-28,2390.0
2018-05-29,2413.0
2018-05-30,2375.0
2018-05-31,2356.0
2018-06-01,2358.0
2018-06-04,2378.0
2018-06-05,2362.0
2018-06-06,2373.0
2018-06-07,2352.0
2018-06-08,2294.0
2018-06-11,2299.0
2018-06-12,2300.0
2018-06-13,2305.0
2018-06-14,2317.0
2018-06-15,2311.0
2018-06-19,2312.0
2018-06-20,2319.0
2018-06-21,2311.0
2018-06-22,2300.0
2018-06-25,2315.0
2018-06-26,2330.0
2018-06-27,2349.0
2018-06-28,2341.0
2018-06-29,2360.0
2018-07-02,2382.0
2018-07-03,2361.0
2018-07-04,2352.0
2018-07-05,2352.0
2018-07-06,2340.0
2018-07-09,2353.0
2018-07-10,2332.0
2018-07-11,2337.0
2018-07-12,2321.0
2018-07-13,2317.0
2018-07-16,2326.0
2018-07-17,2352.0
2018-07-18,2346.0
2018-07-19,2370.0
2018-07-20,2375.0
2018-07-23,2374.0
2018-07-24,2390.0
2018-07-25,2409.0
2018-07-26,2438.0
2018-07-27,2424.0
2018-07-30,2446.0
2018-07-31,2441.0
2018-08-01,2406.0
2018-08-02,2412.0
2018-08-03,2384.0
2018-08-06,2416.0
2018-08-07,2433.0
2018-08-08,2458.0
2018-08-09,2465.0
2018-08-10,2465.0
2018-08-13,2415.0
2018-08-14,2446.0
2018-08-15,2467.0
2018-08-16,2447.0
2018-08-17,2440.0
2018-08-20,2420.0
2018-08-21,2416.0
2018-08-22,2424.0
2018-08-23,2369.0
2018-08-24,2364.0
2018-08-27,2307.0
2018-08-28,2314.0
2018-08-29,2306.0
2018-08-30,2317.0
2018-08-31,2312.0
2018-09-03,2317.0
2018-09-04,2297.0
2018-09-05,2291.0
2018-09-06,2298.0
2018-09-07,2276.0
2018-09-10,2304.0
2018-09-11,2309.0
2018-09-12,2278.0
2018-09-13,2271.0
2018-09-14,2282.0
2018-09-17,2283.0
2018-09-18,2288.0
2018-09-19,2278.0
2018-09-20,2281.0
2018-09-21,2285.0
2018-09-25,2320.0
2018-09-26,2333.0
2018-09-27,2339.0
2018-09-28,2348.0
2018-10-08,2387.0
2018-10-09,2420.0
2018-10-10,2421.0
2018-10-11,2393.0
2018-10-12,2396.0
2018-10-15,2403.0
2018-10-16,2427.0
2018-10-17,2414.0
2018-10-18,2406.0
2018-10-19,2397.0
2018-10-22,2382.0
2018-10-23,2368.0
2018-10-24,2380.0
2018-10-25,2371.0
2018-10-26,2384.0
2018-10-29,2363.0
2018-10-30,2323.0
2018-10-31,2329.0
2018-11-01,2294.0
2018-11-02,2274.0
2018-11-05,2291.0
2018-11-06,2290.0
2018-11-07,2299.0
2018-11-08,2270.0
2018-11-09,2261.0
2018-11-12,2266.0
2018-11-13,2268.0
2018-11-14,2267.0
2018-11-15,2262.0
2018-11-16,2306.0
2018-11-19,2299.0
2018-11-20,2296.0
2018-11-21,2323.0
2018-11-22,2315.0
2018-11-23,2277.0
2018-11-26,2207.0
2018-11-27,2167.0
2018-11-28,2185.0
2018-11-29,2187.0
2018-11-30,2186.0
2018-12-03,2203.0
2018-12-04,2178.0
2018-12-05,2213.0
2018-12-06,2232.0
2018-12-07,2235.0
2018-12-10,2210.0
2018-12-11,2216.0
2018-12-12,2227.0
2018-12-13,2222.0
2018-12-14,2177.0
2018-12-17,2165.0
2018-12-18,2172.0
2018-12-19,2171.0
2018-12-20,2175.0
2018-12-21,2174.0
2018-12-24,2111.0
2018-12-25,2107.0
2018-12-26,2108.0
2018-12-27,2102.0
2018-12-28,2097.0
2019-01-02,2123.0
2019-01-03,2139.0
2019-01-04,2177.0
2019-01-07,2176.0
2019-01-08,2171.0
2019-01-09,2179.0
2019-01-10,2170.0
2019-01-11,2139.0
2019-01-14,2100.0
2019-01-15,2110.0
2019-01-16,2091.0
2019-01-17,2103.0
2019-01-18,2115.0
2019-01-21,2145.0
2019-01-22,2159.0
2019-01-23,2148.0
2019-01-24,2158.0
2019-01-25,2138.0
2019-01-28,2136.0
2019-01-29,2112.0
2019-01-30,2108.0
2019-01-31,2133.0
2019-02-01,2131.0
2019-02-11,2185.0
2019-02-12,2208.0
2019-02-13,2204.0
2019-02-14,2192.0
2019-02-15,2163.0
2019-02-18,2158.0
2019-02-19,2154.0
2019-02-20,2114.0
2019-02-21,2116.0
2019-02-22,2115.0
2019-02-25,2098.0
2019-02-26,2108.0
2019-02-27,2074.0
2019-02-28,2079.0
2019-03-01,2172.0
2019-03-04,2146.0
2019-03-05,2158.0
2019-03-06,2177.0
2019-03-07,2180.0
2019-03-08,2236.0
2019-03-11,2226.0
2019-03-12,2173.0
2019-03-13,2170.0
2019-03-14,2181.0
2019-03-15,2193.0
2019-03-18,2213.0
2019-03-19,2220.0
2019-03-20,2210.0
2019-03-21,2208.0
2019-03-22,2230.0
2019-03-25,2214.0
2019-03-26,2216.0
2019-03-27,2236.0
2019-03-28,2177.0
2019-03-29,2164.0
2019-04-01,2148.0
2019-04-02,2194.0
2019-04-03,2222.0
2019-04-04,2220.0
2019-04-08,2221.0
2019-04-09,2176.0
2019-04-10,2179.0
2019-04-11,2183.0
2019-04-12,2183.0
2019-04-15,2198.0
2019-04-16,2194.0
2019-04-17,2187.0
2019-04-18,2194.0
2019-04-19,2204.0
2019-04-23,2202.0
2019-04-24,2193.0
2019-04-25,2180.0
2019-04-26,2169.0
2019-04-29,2183.0
2019-04-30,2123.0
2019-05-06,2134.0
2019-05-07,2158.0
2019-05-08,2158.0
2019-05-09,2190.0
2019-05-10,2190.0
2019-05-13,2169.0
2019-05-14,2169.0
2019-05-15,2173.0
2019-05-16,2199.0
2019-05-17,2250.0
