datetime,PP2501
2024-01-16,7360.0
2024-01-17,7332.0
2024-01-18,7351.0
2024-01-19,7353.0
2024-01-22,7415.0
2024-01-23,7433.0
2024-01-24,7478.0
2024-01-25,7450.0
2024-01-26,7442.0
2024-01-29,7486.0
2024-01-30,7461.0
2024-01-31,7427.0
2024-02-01,7363.0
2024-02-02,7310.0
2024-02-05,7303.0
2024-02-06,7311.0
2024-02-07,7430.0
2024-02-08,7432.0
2024-02-19,7448.0
2024-02-20,7350.0
2024-02-21,7356.0
2024-02-22,7376.0
2024-02-23,7373.0
2024-02-26,7360.0
2024-02-27,7441.0
2024-02-28,7431.0
2024-02-29,7458.0
2024-03-01,7484.0
2024-03-04,7478.0
2024-03-05,7414.0
2024-03-06,7448.0
2024-03-07,7419.0
2024-03-08,7450.0
2024-03-11,7455.0
2024-03-12,7428.0
2024-03-13,7399.0
2024-03-14,7466.0
2024-03-15,7560.0
2024-03-18,7597.0
2024-03-19,7615.0
2024-03-20,7630.0
2024-03-21,7597.0
2024-03-22,7550.0
2024-03-25,7514.0
2024-03-26,7501.0
2024-03-27,7474.0
2024-03-28,7470.0
2024-03-29,7475.0
2024-04-01,7540.0
2024-04-02,7556.0
2024-04-03,7584.0
2024-04-08,7581.0
2024-04-09,7599.0
2024-04-10,7575.0
2024-04-11,7600.0
2024-04-12,7577.0
2024-04-15,7588.0
2024-04-16,7566.0
2024-04-17,7604.0
2024-04-18,7601.0
2024-04-19,7652.0
2024-04-22,7625.0
2024-04-23,7563.0
2024-04-24,7562.0
2024-04-25,7560.0
2024-04-26,7622.0
2024-04-29,7634.0
2024-04-30,7613.0
2024-05-06,7520.0
2024-05-07,7585.0
2024-05-08,7553.0
2024-05-09,7548.0
2024-05-10,7528.0
2024-05-13,7574.0
2024-05-14,7560.0
2024-05-15,7585.0
2024-05-16,7619.0
2024-05-17,7777.0
2024-05-20,7840.0
2024-05-21,7800.0
2024-05-22,7812.0
2024-05-23,7732.0
2024-05-24,7758.0
2024-05-27,7834.0
2024-05-28,7812.0
2024-05-29,7839.0
2024-05-30,7871.0
2024-05-31,7846.0
2024-06-03,7724.0
2024-06-04,7685.0
2024-06-05,7654.0
2024-06-06,7683.0
2024-06-07,7684.0
2024-06-11,7682.0
2024-06-12,7735.0
2024-06-13,7705.0
2024-06-14,7690.0
2024-06-17,7664.0
2024-06-18,7677.0
2024-06-19,7747.0
2024-06-20,7753.0
2024-06-21,7720.0
2024-06-24,7677.0
2024-06-25,7739.0
2024-06-26,7741.0
2024-06-27,7739.0
2024-06-28,7789.0
2024-07-01,7796.0
2024-07-02,7851.0
2024-07-03,7864.0
2024-07-04,7810.0
2024-07-05,7766.0
2024-07-08,7740.0
2024-07-09,7754.0
2024-07-10,7697.0
2024-07-11,7725.0
2024-07-12,7717.0
2024-07-15,7707.0
2024-07-16,7694.0
2024-07-17,7677.0
2024-07-18,7687.0
2024-07-19,7649.0
2024-07-22,7614.0
2024-07-23,7611.0
2024-07-24,7617.0
2024-07-25,7580.0
2024-07-26,7613.0
