datetime,TA2401
2023-01-17,5574.0
2023-01-18,5766.0
2023-01-19,5760.0
2023-01-20,5890.0
2023-01-30,5828.0
2023-01-31,5756.0
2023-02-01,5798.0
2023-02-02,5630.0
2023-02-03,5648.0
2023-02-06,5622.0
2023-02-07,5642.0
2023-02-08,5578.0
2023-02-09,5572.0
2023-02-10,5450.0
2023-02-13,5466.0
2023-02-14,5458.0
2023-02-15,5454.0
2023-02-16,5500.0
2023-02-17,5428.0
2023-02-20,5432.0
2023-02-21,5554.0
2023-02-22,5560.0
2023-02-23,5538.0
2023-02-24,5596.0
2023-02-27,5502.0
2023-02-28,5562.0
2023-03-01,5660.0
2023-03-02,5650.0
2023-03-03,5682.0
2023-03-06,5694.0
2023-03-07,5690.0
2023-03-08,5660.0
2023-03-09,5630.0
2023-03-10,5586.0
2023-03-13,5624.0
2023-03-14,5440.0
2023-03-15,5434.0
2023-03-16,5246.0
2023-03-17,5274.0
2023-03-20,5246.0
2023-03-21,5218.0
2023-03-22,5238.0
2023-03-23,5262.0
2023-03-24,5376.0
2023-03-27,5384.0
2023-03-28,5434.0
2023-03-29,5438.0
2023-03-30,5466.0
2023-03-31,5470.0
2023-04-03,5618.0
2023-04-04,5724.0
2023-04-06,5674.0
2023-04-07,5686.0
2023-04-10,5646.0
2023-04-11,5776.0
2023-04-12,5678.0
2023-04-13,5668.0
2023-04-14,5746.0
2023-04-17,5720.0
2023-04-18,5702.0
2023-04-19,5648.0
2023-04-20,5562.0
2023-04-21,5500.0
2023-04-24,5468.0
2023-04-25,5488.0
2023-04-26,5446.0
2023-04-27,5380.0
2023-04-28,5404.0
2023-05-04,5150.0
2023-05-05,5160.0
2023-05-08,5264.0
2023-05-09,5262.0
2023-05-10,5216.0
2023-05-11,5230.0
2023-05-12,5096.0
2023-05-15,5064.0
2023-05-16,5054.0
2023-05-17,5108.0
2023-05-18,5214.0
2023-05-19,5232.0
2023-05-22,5088.0
2023-05-23,5162.0
2023-05-24,5222.0
2023-05-25,5280.0
2023-05-26,5236.0
2023-05-29,5310.0
2023-05-30,5284.0
2023-05-31,5212.0
2023-06-01,5346.0
2023-06-02,5400.0
2023-06-05,5368.0
2023-06-06,5314.0
2023-06-07,5348.0
2023-06-08,5302.0
2023-06-09,5322.0
2023-06-12,5236.0
2023-06-13,5312.0
2023-06-14,5414.0
2023-06-15,5428.0
2023-06-16,5430.0
2023-06-19,5342.0
2023-06-20,5388.0
2023-06-21,5414.0
2023-06-26,5326.0
2023-06-27,5364.0
2023-06-28,5336.0
2023-06-29,5348.0
2023-06-30,5410.0
2023-07-03,5442.0
2023-07-04,5432.0
2023-07-05,5432.0
2023-07-06,5466.0
2023-07-07,5558.0
2023-07-10,5580.0
2023-07-11,5604.0
2023-07-12,5688.0
2023-07-13,5728.0
2023-07-14,5794.0
2023-07-17,5662.0
2023-07-18,5704.0
2023-07-19,5728.0
2023-07-20,5736.0
2023-07-21,5768.0
2023-07-24,5710.0
2023-07-25,5786.0
2023-07-26,5808.0
2023-07-27,5836.0
2023-07-28,6008.0
2023-07-31,5934.0
2023-08-01,5954.0
2023-08-02,5884.0
2023-08-03,5722.0
2023-08-04,5772.0
2023-08-07,5742.0
2023-08-08,5760.0
2023-08-09,5772.0
2023-08-10,5786.0
2023-08-11,5866.0
2023-08-14,5754.0
2023-08-15,5778.0
2023-08-16,5728.0
2023-08-17,5724.0
2023-08-18,5846.0
2023-08-21,5986.0
2023-08-22,6006.0
2023-08-23,5982.0
2023-08-24,5980.0
2023-08-25,6064.0
2023-08-28,6008.0
2023-08-29,5962.0
2023-08-30,6140.0
2023-08-31,6114.0
2023-09-01,6164.0
2023-09-04,6072.0
2023-09-05,6056.0
2023-09-06,6150.0
2023-09-07,6082.0
2023-09-08,6024.0
2023-09-11,6114.0
2023-09-12,6314.0
2023-09-13,6282.0
2023-09-14,6354.0
2023-09-15,6388.0
2023-09-18,6320.0
2023-09-19,6322.0
2023-09-20,6294.0
2023-09-21,6210.0
2023-09-22,6254.0
2023-09-25,6218.0
2023-09-26,6114.0
2023-09-27,6146.0
2023-09-28,6194.0
2023-10-09,5938.0
2023-10-10,5884.0
2023-10-11,5866.0
2023-10-12,5790.0
2023-10-13,5778.0
2023-10-16,5832.0
2023-10-17,5802.0
2023-10-18,5800.0
2023-10-19,5778.0
2023-10-20,5772.0
2023-10-23,5694.0
2023-10-24,5782.0
2023-10-25,5800.0
2023-10-26,5832.0
2023-10-27,5830.0
2023-10-30,5896.0
2023-10-31,5908.0
2023-11-01,5882.0
2023-11-02,5856.0
2023-11-03,5926.0
2023-11-06,5864.0
2023-11-07,5820.0
2023-11-08,5824.0
2023-11-09,5802.0
2023-11-10,5832.0
2023-11-13,5802.0
2023-11-14,5872.0
2023-11-15,5924.0
2023-11-16,6044.0
2023-11-17,6026.0
2023-11-20,6030.0
2023-11-21,5822.0
2023-11-22,5778.0
2023-11-23,5774.0
2023-11-24,5764.0
2023-11-27,5676.0
2023-11-28,5634.0
2023-11-29,5606.0
2023-11-30,5752.0
2023-12-01,5662.0
2023-12-04,5644.0
2023-12-05,5660.0
2023-12-06,5698.0
2023-12-07,5660.0
2023-12-08,5718.0
2023-12-11,5702.0
2023-12-12,5714.0
2023-12-13,5570.0
2023-12-14,5540.0
2023-12-15,5638.0
2023-12-18,5680.0
2023-12-19,5684.0
2023-12-20,5800.0
2023-12-21,5854.0
2023-12-22,5870.0
2023-12-25,5854.0
2023-12-26,5840.0
2023-12-27,5906.0
2023-12-28,5926.0
2023-12-29,5868.0
2024-01-02,5890.0
2024-01-03,5828.0
2024-01-04,5852.0
2024-01-05,5836.0
2024-01-08,5718.0
2024-01-09,5668.0
2024-01-10,5688.0
2024-01-11,5696.0
2024-01-12,5732.0
2024-01-15,5724.0
