datetime,CF2205
2021-05-20,16240.0
2021-05-21,16470.0
2021-05-24,16160.0
2021-05-25,16225.0
2021-05-26,15970.0
2021-05-27,15730.0
2021-05-28,15850.0
2021-05-31,15930.0
2021-06-01,15995.0
2021-06-02,16085.0
2021-06-03,16300.0
2021-06-04,16270.0
2021-06-07,16250.0
2021-06-08,16280.0
2021-06-09,16450.0
2021-06-10,16380.0
2021-06-11,16450.0
2021-06-15,16185.0
2021-06-16,16090.0
2021-06-17,16080.0
2021-06-18,15945.0
2021-06-21,15880.0
2021-06-22,16005.0
2021-06-23,16220.0
2021-06-24,16270.0
2021-06-25,16315.0
2021-06-28,16360.0
2021-06-29,16390.0
2021-06-30,16390.0
2021-07-01,16285.0
2021-07-02,16630.0
2021-07-05,16795.0
2021-07-06,16965.0
2021-07-07,16850.0
2021-07-08,16765.0
2021-07-09,16740.0
2021-07-12,16780.0
2021-07-13,16980.0
2021-07-14,17050.0
2021-07-15,17145.0
2021-07-16,17135.0
2021-07-19,17050.0
2021-07-20,17020.0
2021-07-21,16985.0
2021-07-22,17290.0
2021-07-23,17470.0
2021-07-26,17305.0
2021-07-27,17700.0
2021-07-28,17825.0
2021-07-29,17860.0
2021-07-30,17630.0
2021-08-02,17590.0
2021-08-03,17325.0
2021-08-04,17545.0
2021-08-05,17430.0
2021-08-06,17770.0
2021-08-09,17795.0
2021-08-10,17930.0
2021-08-11,17885.0
2021-08-12,17795.0
2021-08-13,17890.0
2021-08-16,18165.0
2021-08-17,18325.0
2021-08-18,18315.0
2021-08-19,18275.0
2021-08-20,17620.0
2021-08-23,17855.0
2021-08-24,17420.0
2021-08-25,17560.0
2021-08-26,17575.0
2021-08-27,17560.0
2021-08-30,17335.0
2021-08-31,17220.0
2021-09-01,17150.0
2021-09-02,17315.0
2021-09-03,17700.0
2021-09-06,17625.0
2021-09-07,17705.0
2021-09-08,17870.0
2021-09-09,17755.0
2021-09-10,17345.0
2021-09-13,17320.0
2021-09-14,17340.0
2021-09-15,17400.0
2021-09-16,17485.0
2021-09-17,17245.0
2021-09-22,17055.0
2021-09-23,17000.0
2021-09-24,17325.0
2021-09-27,18160.0
2021-09-28,18385.0
2021-09-29,18870.0
2021-09-30,19710.0
2021-10-08,20905.0
2021-10-11,21020.0
2021-10-12,21035.0
2021-10-13,20420.0
2021-10-14,20760.0
2021-10-15,21875.0
2021-10-18,21005.0
2021-10-19,20740.0
