datetime,TA2505
2024-05-20,5972.0
2024-05-21,5960.0
2024-05-22,5962.0
2024-05-23,5938.0
2024-05-24,5982.0
2024-05-27,5996.0
2024-05-28,6006.0
2024-05-29,6024.0
2024-05-30,6054.0
2024-05-31,6018.0
2024-06-03,5962.0
2024-06-04,5874.0
2024-06-05,5832.0
2024-06-06,5870.0
2024-06-07,5880.0
2024-06-11,5922.0
2024-06-12,5944.0
2024-06-13,5936.0
2024-06-14,5934.0
2024-06-17,5884.0
2024-06-18,5900.0
2024-06-19,5934.0
2024-06-20,5948.0
2024-06-21,5936.0
2024-06-24,5956.0
2024-06-25,6000.0
2024-06-26,5966.0
2024-06-27,5958.0
2024-06-28,5988.0
2024-07-01,5974.0
2024-07-02,5980.0
2024-07-03,6066.0
2024-07-04,6022.0
2024-07-05,5990.0
2024-07-08,5954.0
2024-07-09,5920.0
2024-07-10,5900.0
2024-07-11,5918.0
2024-07-12,5918.0
2024-07-15,5870.0
2024-07-16,5850.0
2024-07-17,5844.0
2024-07-18,5862.0
2024-07-19,5838.0
2024-07-22,5808.0
2024-07-23,5790.0
2024-07-24,5774.0
2024-07-25,5726.0
2024-07-26,5770.0
2024-07-29,5752.0
2024-07-30,5690.0
2024-07-31,5766.0
2024-08-01,5794.0
2024-08-02,5770.0
2024-08-05,5644.0
2024-08-06,5594.0
2024-08-07,5598.0
2024-08-08,5584.0
2024-08-09,5572.0
2024-08-12,5600.0
2024-08-13,5630.0
2024-08-14,5580.0
2024-08-15,5542.0
2024-08-16,5566.0
2024-08-19,5392.0
2024-08-20,5402.0
2024-08-21,5448.0
2024-08-22,5366.0
2024-08-23,5368.0
2024-08-26,5488.0
2024-08-27,5516.0
2024-08-28,5464.0
2024-08-29,5456.0
2024-08-30,5442.0
2024-09-02,5194.0
2024-09-03,5226.0
2024-09-04,5152.0
2024-09-05,5070.0
2024-09-06,5092.0
2024-09-09,4978.0
2024-09-10,4802.0
2024-09-11,4880.0
2024-09-12,4926.0
2024-09-13,4936.0
2024-09-18,4822.0
2024-09-19,4932.0
2024-09-20,4918.0
2024-09-23,4860.0
2024-09-24,4984.0
2024-09-25,5004.0
2024-09-26,4960.0
2024-09-27,5066.0
2024-09-30,5246.0
2024-10-08,5366.0
2024-10-09,5288.0
2024-10-10,5274.0
2024-10-11,5298.0
2024-10-14,5262.0
2024-10-15,5130.0
2024-10-16,5072.0
2024-10-17,4988.0
2024-10-18,5066.0
2024-10-21,5036.0
2024-10-22,5094.0
2024-10-23,5112.0
2024-10-24,5092.0
2024-10-25,5096.0
2024-10-28,5066.0
2024-10-29,4948.0
2024-10-30,4976.0
2024-10-31,5010.0
2024-11-01,5024.0
2024-11-04,5032.0
2024-11-05,5046.0
2024-11-06,4930.0
2024-11-07,5050.0
2024-11-08,5062.0
