datetime,Y2009
2019-09-17,6220.0
2019-09-18,6142.0
2019-09-19,6150.0
2019-09-20,6082.0
2019-09-23,6116.0
2019-09-24,6084.0
2019-09-25,6096.0
2019-09-26,6110.0
2019-09-27,6048.0
2019-09-30,5992.0
2019-10-08,6066.0
2019-10-09,6120.0
2019-10-10,6112.0
2019-10-11,6136.0
2019-10-14,6024.0
2019-10-15,6030.0
2019-10-16,6100.0
2019-10-17,6108.0
2019-10-18,6098.0
2019-10-21,6104.0
2019-10-22,6082.0
2019-10-23,6116.0
2019-10-24,6106.0
2019-10-25,6122.0
2019-10-28,6126.0
2019-10-29,6116.0
2019-10-30,6168.0
2019-10-31,6138.0
2019-11-01,6162.0
2019-11-04,6222.0
2019-11-05,6272.0
2019-11-06,6212.0
2019-11-07,6180.0
2019-11-08,6220.0
2019-11-11,6326.0
2019-11-12,6268.0
2019-11-13,6226.0
2019-11-14,6204.0
2019-11-15,6178.0
2019-11-18,6234.0
2019-11-19,6230.0
2019-11-20,6312.0
2019-11-21,6298.0
2019-11-22,6284.0
2019-11-25,6336.0
2019-11-26,6214.0
2019-11-27,6176.0
2019-11-28,6154.0
2019-11-29,6228.0
2019-12-02,6150.0
2019-12-03,6180.0
2019-12-04,6196.0
2019-12-05,6238.0
2019-12-06,6278.0
2019-12-09,6334.0
2019-12-10,6326.0
2019-12-11,6268.0
2019-12-12,6302.0
2019-12-13,6372.0
2019-12-16,6390.0
2019-12-17,6494.0
2019-12-18,6470.0
2019-12-19,6470.0
2019-12-20,6520.0
2019-12-23,6480.0
2019-12-24,6488.0
2019-12-25,6484.0
2019-12-26,6514.0
2019-12-27,6646.0
2019-12-30,6648.0
2019-12-31,6660.0
2020-01-02,6656.0
2020-01-03,6668.0
2020-01-06,6672.0
2020-01-07,6696.0
2020-01-08,6688.0
2020-01-09,6752.0
2020-01-10,6770.0
2020-01-13,6724.0
2020-01-14,6636.0
2020-01-15,6552.0
2020-01-16,6500.0
2020-01-17,6506.0
2020-01-20,6534.0
2020-01-21,6370.0
2020-01-22,6446.0
2020-01-23,6368.0
