datetime,PP2209
2021-09-15,8530.0
2021-09-16,8841.0
2021-09-17,8666.0
2021-09-22,8699.0
2021-09-23,9000.0
2021-09-24,9093.0
2021-09-27,9222.0
2021-09-28,9471.0
2021-09-29,9400.0
2021-09-30,9447.0
2021-10-08,9644.0
2021-10-11,9800.0
2021-10-12,9616.0
2021-10-13,9380.0
2021-10-14,9425.0
2021-10-15,9388.0
2021-10-18,9442.0
2021-10-19,9380.0
2021-10-20,9033.0
2021-10-21,9090.0
2021-10-22,8922.0
2021-10-25,8822.0
2021-10-26,8846.0
2021-10-27,8500.0
2021-10-28,8698.0
2021-10-29,8680.0
2021-11-01,8580.0
2021-11-02,8519.0
2021-11-03,8688.0
2021-11-04,8425.0
2021-11-05,8518.0
2021-11-08,8488.0
2021-11-09,8487.0
2021-11-10,8468.0
2021-11-11,8545.0
2021-11-12,8538.0
2021-11-15,8316.0
2021-11-16,8230.0
2021-11-17,8205.0
2021-11-18,8203.0
2021-11-19,8248.0
2021-11-22,8166.0
2021-11-23,8187.0
2021-11-24,8308.0
2021-11-25,8230.0
2021-11-26,8152.0
2021-11-29,8072.0
2021-11-30,7952.0
2021-12-01,8056.0
2021-12-02,7943.0
2021-12-03,7885.0
2021-12-06,7950.0
2021-12-07,7997.0
2021-12-08,7946.0
2021-12-09,7908.0
2021-12-10,7810.0
2021-12-13,7995.0
2021-12-14,8010.0
2021-12-15,7871.0
2021-12-16,8004.0
2021-12-17,8084.0
2021-12-20,8061.0
2021-12-21,8055.0
2021-12-22,8020.0
2021-12-23,8115.0
2021-12-24,8188.0
2021-12-27,7912.0
2021-12-28,7960.0
2021-12-29,8086.0
2021-12-30,8112.0
2021-12-31,8092.0
2022-01-04,8219.0
2022-01-05,8171.0
2022-01-06,8224.0
2022-01-07,8306.0
2022-01-10,8191.0
2022-01-11,8184.0
2022-01-12,8266.0
2022-01-13,8294.0
2022-01-14,8410.0
2022-01-17,8305.0
2022-01-18,8415.0
2022-01-19,8480.0
2022-01-20,8530.0
2022-01-21,8480.0
2022-01-24,8418.0
2022-01-25,8410.0
2022-01-26,8582.0
2022-01-27,8552.0
2022-01-28,8424.0
2022-02-07,8893.0
2022-02-08,8787.0
2022-02-09,8533.0
2022-02-10,8556.0
2022-02-11,8419.0
2022-02-14,8463.0
2022-02-15,8470.0
2022-02-16,8420.0
2022-02-17,8291.0
2022-02-18,8323.0
2022-02-21,8308.0
2022-02-22,8299.0
2022-02-23,8382.0
2022-02-24,8461.0
2022-02-25,8500.0
2022-02-28,8619.0
2022-03-01,8663.0
2022-03-02,8838.0
2022-03-03,9069.0
2022-03-04,8869.0
2022-03-07,9313.0
2022-03-08,9273.0
2022-03-09,9535.0
2022-03-10,9193.0
2022-03-11,9107.0
2022-03-14,8843.0
2022-03-15,8592.0
2022-03-16,8713.0
2022-03-17,8709.0
2022-03-18,8853.0
2022-03-21,8853.0
2022-03-22,8869.0
2022-03-23,8900.0
2022-03-24,8970.0
2022-03-25,9055.0
2022-03-28,9138.0
2022-03-29,9144.0
2022-03-30,9094.0
2022-03-31,8949.0
2022-04-01,8855.0
2022-04-06,8888.0
2022-04-07,8849.0
2022-04-08,8807.0
2022-04-11,8668.0
2022-04-12,8810.0
2022-04-13,8720.0
2022-04-14,8775.0
2022-04-15,8738.0
2022-04-18,8891.0
2022-04-19,8863.0
2022-04-20,8858.0
2022-04-21,8861.0
2022-04-22,8754.0
2022-04-25,8492.0
2022-04-26,8528.0
2022-04-27,8580.0
2022-04-28,8595.0
2022-04-29,8722.0
2022-05-05,8869.0
2022-05-06,8809.0
2022-05-09,8682.0
2022-05-10,8606.0
2022-05-11,8664.0
2022-05-12,8572.0
2022-05-13,8581.0
2022-05-16,8605.0
2022-05-17,8637.0
2022-05-18,8552.0
2022-05-19,8493.0
2022-05-20,8437.0
2022-05-23,8475.0
2022-05-24,8429.0
2022-05-25,8506.0
2022-05-26,8747.0
2022-05-27,8725.0
2022-05-30,8801.0
2022-05-31,8902.0
2022-06-01,8908.0
2022-06-02,8890.0
2022-06-06,8926.0
2022-06-07,8915.0
2022-06-08,9005.0
2022-06-09,8972.0
2022-06-10,8928.0
2022-06-13,8810.0
2022-06-14,8805.0
2022-06-15,8715.0
2022-06-16,8619.0
2022-06-17,8551.0
2022-06-20,8513.0
2022-06-21,8526.0
2022-06-22,8447.0
2022-06-23,8431.0
2022-06-24,8313.0
2022-06-27,8439.0
2022-06-28,8529.0
2022-06-29,8488.0
2022-06-30,8450.0
2022-07-01,8341.0
2022-07-04,8474.0
2022-07-05,8432.0
2022-07-06,8234.0
2022-07-07,8212.0
2022-07-08,8328.0
2022-07-11,8130.0
2022-07-12,8036.0
2022-07-13,7989.0
2022-07-14,7970.0
2022-07-15,7681.0
2022-07-18,8021.0
2022-07-19,7942.0
2022-07-20,7896.0
2022-07-21,7704.0
2022-07-22,7750.0
2022-07-25,7812.0
2022-07-26,7935.0
2022-07-27,7929.0
2022-07-28,8097.0
2022-07-29,8141.0
2022-08-01,8088.0
2022-08-02,8121.0
2022-08-03,8098.0
2022-08-04,7925.0
2022-08-05,7883.0
2022-08-08,8014.0
2022-08-09,7949.0
2022-08-10,7846.0
2022-08-11,7920.0
2022-08-12,7928.0
2022-08-15,7891.0
2022-08-16,7824.0
2022-08-17,7725.0
2022-08-18,7762.0
2022-08-19,7829.0
2022-08-22,7823.0
2022-08-23,7837.0
2022-08-24,7889.0
2022-08-25,7950.0
2022-08-26,8002.0
2022-08-29,7978.0
2022-08-30,8020.0
2022-08-31,7970.0
2022-09-01,7980.0
2022-09-02,7954.0
2022-09-05,8140.0
2022-09-06,8200.0
2022-09-07,8195.0
2022-09-08,8138.0
2022-09-09,8299.0
2022-09-13,8300.0
2022-09-14,8200.0
2022-09-15,8180.0
