datetime,Y2601
2025-01-16,7610.0
2025-01-17,7622.0
2025-01-20,7712.0
2025-01-21,7728.0
2025-01-22,7688.0
2025-01-23,7586.0
2025-01-24,7596.0
2025-01-27,7730.0
2025-02-05,7798.0
2025-02-06,7862.0
2025-02-07,7962.0
2025-02-10,7884.0
2025-02-11,7940.0
2025-02-12,7924.0
2025-02-13,7830.0
2025-02-14,7868.0
2025-02-17,7804.0
2025-02-18,7782.0
2025-02-19,7852.0
2025-02-20,7918.0
2025-02-21,7878.0
2025-02-24,7876.0
2025-02-25,7840.0
2025-02-26,7820.0
2025-02-27,7842.0
2025-02-28,7880.0
2025-03-03,7868.0
2025-03-04,7782.0
2025-03-05,7716.0
2025-03-06,7776.0
2025-03-07,7832.0
2025-03-10,7886.0
2025-03-11,7754.0
2025-03-12,7726.0
2025-03-13,7796.0
2025-03-14,7830.0
2025-03-17,7866.0
2025-03-18,7888.0
2025-03-19,7840.0
2025-03-20,7848.0
2025-03-21,7846.0
2025-03-24,7792.0
2025-03-25,7750.0
2025-03-26,7762.0
2025-03-27,7782.0
2025-03-28,7860.0
2025-03-31,7882.0
2025-04-01,7820.0
2025-04-02,7892.0
2025-04-03,7826.0
2025-04-07,7556.0
2025-04-08,7548.0
2025-04-09,7508.0
2025-04-10,7584.0
2025-04-11,7614.0
2025-04-14,7630.0
2025-04-15,7618.0
2025-04-16,7636.0
2025-04-17,7692.0
2025-04-18,7642.0
2025-04-21,7660.0
2025-04-22,7746.0
2025-04-23,7772.0
2025-04-24,7772.0
2025-04-25,7858.0
2025-04-28,7738.0
2025-04-29,7718.0
2025-04-30,7770.0
2025-05-06,7706.0
2025-05-07,7746.0
2025-05-08,7734.0
2025-05-09,7766.0
2025-05-12,7808.0
2025-05-13,7798.0
2025-05-14,7918.0
2025-05-15,7788.0
2025-05-16,7744.0
2025-05-19,7758.0
2025-05-20,7792.0
2025-05-21,7798.0
2025-05-22,7734.0
2025-05-23,7738.0
2025-05-26,7682.0
2025-05-27,7712.0
2025-05-28,7694.0
2025-05-29,7694.0
2025-05-30,7618.0
2025-06-03,7652.0
2025-06-04,7646.0
2025-06-05,7636.0
2025-06-06,7684.0
2025-06-09,7700.0
2025-06-10,7698.0
2025-06-11,7644.0
2025-06-12,7644.0
2025-06-13,7728.0
2025-06-16,7894.0
2025-06-17,7914.0
2025-06-18,8014.0
2025-06-19,8076.0
2025-06-20,8082.0
2025-06-23,8058.0
2025-06-24,7898.0
2025-06-25,7938.0
2025-06-26,7938.0
2025-06-27,7958.0
2025-06-30,7940.0
2025-07-01,7930.0
2025-07-02,7974.0
2025-07-03,7974.0
2025-07-04,7930.0
2025-07-07,7902.0
2025-07-08,7940.0
2025-07-09,7916.0
2025-07-10,7922.0
2025-07-11,7966.0
2025-07-14,7960.0
2025-07-15,7966.0
2025-07-16,8000.0
2025-07-17,8030.0
2025-07-18,8118.0
2025-07-21,8048.0
2025-07-22,8028.0
2025-07-23,8030.0
2025-07-24,8114.0
2025-07-25,8104.0
2025-07-28,8076.0
2025-07-29,8188.0
2025-07-30,8188.0
2025-07-31,8158.0
2025-08-01,8226.0
2025-08-04,8214.0
2025-08-05,8320.0
2025-08-06,8380.0
2025-08-07,8378.0
2025-08-08,8388.0
2025-08-11,8440.0
2025-08-12,8476.0
2025-08-13,8576.0
2025-08-14,8520.0
2025-08-15,8534.0
2025-08-18,8516.0
2025-08-19,8526.0
2025-08-20,8414.0
2025-08-21,8394.0
2025-08-22,8458.0
2025-08-25,8488.0
2025-08-26,8456.0
2025-08-27,8390.0
2025-08-28,8372.0
2025-08-29,8358.0
2025-09-01,8348.0
2025-09-02,8356.0
2025-09-03,8366.0
2025-09-04,8356.0
2025-09-05,8450.0
2025-09-08,8416.0
2025-09-09,8408.0
2025-09-10,8256.0
2025-09-11,8336.0
2025-09-12,8322.0
2025-09-15,8376.0
2025-09-16,8418.0
2025-09-17,8366.0
2025-09-18,8284.0
2025-09-19,8328.0
2025-09-22,8366.0
2025-09-23,8086.0
2025-09-24,8100.0
2025-09-25,8192.0
2025-09-26,8162.0
2025-09-29,8150.0
2025-09-30,8140.0
2025-10-09,8332.0
2025-10-10,8302.0
2025-10-13,8268.0
2025-10-14,8240.0
2025-10-15,8252.0
2025-10-16,8256.0
2025-10-17,8256.0
2025-10-20,8298.0
2025-10-21,8294.0
2025-10-22,8238.0
2025-10-23,8188.0
2025-10-24,8194.0
2025-10-27,8234.0
2025-10-28,8182.0
2025-10-29,8132.0
2025-10-30,8168.0
2025-10-31,8128.0
2025-11-03,8110.0
2025-11-04,8108.0
2025-11-05,8138.0
2025-11-06,8188.0
2025-11-07,8184.0
2025-11-10,8228.0
2025-11-11,8238.0
2025-11-12,8288.0
2025-11-13,8316.0
2025-11-14,8256.0
2025-11-17,8282.0
2025-11-18,8320.0
2025-11-19,8356.0
2025-11-20,8224.0
2025-11-21,8190.0
2025-11-24,8168.0
2025-11-25,8144.0
2025-11-26,8150.0
2025-11-27,8224.0
2025-11-28,8244.0
2025-12-01,8288.0
2025-12-02,8288.0
2025-12-03,8286.0
2025-12-04,8254.0
2025-12-05,8266.0
2025-12-08,8230.0
2025-12-09,8190.0
2025-12-10,8222.0
2025-12-11,8268.0
2025-12-12,8240.0
2025-12-15,8222.0
2025-12-16,8172.0
2025-12-17,8096.0
2025-12-18,8036.0
2025-12-19,7952.0
