datetime,CY1909
2018-10-26,25345.0
2018-11-23,24470.0
2018-11-26,23955.0
2018-12-03,24800.0
2019-01-21,25000.0
2019-01-22,25000.0
2019-01-31,24995.0
2019-02-12,24900.0
2019-02-13,24895.0
2019-02-14,25025.0
2019-02-19,25130.0
2019-02-22,25350.0
2019-03-04,25515.0
2019-03-07,25255.0
2019-03-08,25020.0
2019-03-18,25025.0
2019-03-20,25225.0
2019-03-28,25225.0
2019-03-29,25000.0
2019-04-01,25010.0
2019-04-02,25125.0
2019-04-03,25125.0
2019-04-04,25115.0
2019-04-08,25075.0
2019-04-09,25110.0
2019-04-10,25090.0
2019-04-11,25060.0
2019-04-12,25025.0
2019-04-15,25070.0
2019-04-16,24875.0
2019-04-17,24900.0
2019-04-18,24685.0
2019-04-19,24860.0
2019-04-23,24905.0
2019-04-24,24730.0
2019-04-25,24785.0
2019-04-26,24735.0
2019-04-29,24745.0
2019-04-30,24905.0
2019-05-06,24905.0
2019-05-07,24855.0
2019-05-08,24535.0
2019-05-09,24455.0
2019-05-10,24445.0
2019-05-13,23510.0
2019-05-14,22300.0
2019-05-15,22730.0
2019-05-16,23100.0
2019-05-17,22895.0
2019-05-20,22060.0
2019-05-21,22390.0
2019-05-22,21620.0
2019-05-23,21505.0
2019-05-24,21740.0
2019-05-27,21865.0
2019-05-28,21750.0
2019-05-29,21935.0
2019-05-30,21625.0
2019-05-31,21710.0
2019-06-03,21070.0
2019-06-04,21130.0
2019-06-06,20775.0
2019-06-10,21015.0
2019-06-11,21070.0
2019-06-12,21450.0
2019-06-13,21610.0
2019-06-14,21465.0
2019-06-18,21500.0
2019-06-19,21985.0
2019-06-21,22110.0
2019-06-24,22205.0
2019-06-25,23145.0
2019-06-27,23020.0
2019-07-03,23515.0
2019-07-09,22835.0
2019-07-10,22005.0
2019-07-15,22215.0
2019-07-22,22560.0
2019-07-29,22500.0
2019-08-02,22015.0
2019-08-05,21130.0
2019-08-06,21175.0
2019-08-07,20945.0
2019-08-09,21010.0
2019-08-30,21560.0
