datetime,PF2309
2022-09-20,6988.0
2022-09-26,6826.0
2022-09-27,6798.0
2022-09-28,6726.0
2022-09-29,6866.0
2022-10-10,6976.0
2022-10-11,6910.0
2022-10-12,6824.0
2022-10-13,6808.0
2022-10-14,6830.0
2022-10-17,6788.0
2022-10-18,6846.0
2022-10-19,6710.0
2022-10-20,6802.0
2022-10-21,6788.0
2022-10-24,6714.0
2022-10-25,6750.0
2022-10-26,6720.0
2022-10-27,6680.0
2022-10-28,6518.0
2022-10-31,6410.0
2022-11-01,6564.0
2022-11-02,6572.0
2022-11-03,6600.0
2022-11-04,6776.0
2022-11-07,6744.0
2022-11-08,6714.0
2022-11-09,6780.0
2022-11-10,6734.0
2022-11-11,6946.0
2022-11-14,6934.0
2022-11-15,6942.0
2022-11-16,6964.0
2022-11-17,6834.0
2022-11-18,6954.0
2022-11-21,6780.0
2022-11-22,6724.0
2022-11-23,6672.0
2022-11-24,6698.0
2022-11-25,6652.0
2022-11-28,6572.0
2022-11-29,6664.0
2022-11-30,6644.0
2022-12-01,6708.0
2022-12-02,6750.0
2022-12-05,6706.0
2022-12-06,6630.0
2022-12-07,6588.0
2022-12-08,6654.0
2022-12-09,6750.0
2022-12-12,6824.0
2022-12-13,6902.0
2022-12-14,6904.0
2022-12-15,6998.0
2022-12-16,7126.0
2022-12-19,6994.0
2022-12-20,7080.0
2022-12-21,7144.0
2022-12-22,7136.0
2022-12-23,7054.0
2022-12-26,7094.0
2022-12-27,7198.0
2022-12-28,7170.0
2022-12-29,7150.0
2022-12-30,7206.0
2023-01-03,7208.0
2023-01-04,7118.0
2023-01-05,6994.0
2023-01-06,7008.0
2023-01-09,6962.0
2023-01-10,6998.0
2023-01-11,7002.0
2023-01-12,7180.0
2023-01-13,7284.0
2023-01-16,7270.0
2023-01-17,7324.0
2023-01-18,7508.0
2023-01-19,7518.0
2023-01-20,7720.0
2023-01-30,7594.0
2023-01-31,7506.0
2023-02-01,7540.0
2023-02-02,7386.0
2023-02-03,7360.0
2023-02-06,7354.0
2023-02-07,7406.0
2023-02-08,7320.0
2023-02-09,7322.0
2023-02-10,7164.0
2023-02-13,7134.0
2023-02-14,7144.0
2023-02-15,7148.0
2023-02-16,7204.0
2023-02-17,7136.0
2023-02-20,7154.0
2023-02-21,7280.0
2023-02-22,7284.0
2023-02-23,7276.0
2023-02-24,7328.0
2023-02-27,7234.0
2023-02-28,7262.0
2023-03-01,7352.0
2023-03-02,7378.0
2023-03-03,7392.0
2023-03-06,7400.0
2023-03-07,7412.0
2023-03-08,7354.0
2023-03-09,7306.0
2023-03-10,7240.0
2023-03-13,7280.0
2023-03-14,7108.0
2023-03-15,7108.0
2023-03-16,6952.0
2023-03-17,7008.0
2023-03-20,7026.0
2023-03-21,7002.0
2023-03-22,7016.0
2023-03-23,7056.0
2023-03-24,7212.0
2023-03-27,7250.0
2023-03-28,7308.0
2023-03-29,7320.0
2023-03-30,7326.0
2023-03-31,7346.0
2023-04-03,7470.0
2023-04-04,7566.0
2023-04-06,7444.0
2023-04-07,7364.0
2023-04-10,7324.0
2023-04-11,7460.0
2023-04-12,7402.0
2023-04-13,7380.0
2023-04-14,7460.0
2023-04-17,7528.0
2023-04-18,7512.0
2023-04-19,7440.0
2023-04-20,7372.0
2023-04-21,7304.0
2023-04-24,7240.0
2023-04-25,7248.0
2023-04-26,7214.0
2023-04-27,7164.0
2023-04-28,7144.0
2023-05-04,6956.0
2023-05-05,6976.0
2023-05-08,7106.0
2023-05-09,7030.0
2023-05-10,7002.0
2023-05-11,7014.0
2023-05-12,6924.0
2023-05-15,6848.0
2023-05-16,6844.0
2023-05-17,6876.0
2023-05-18,6956.0
2023-05-19,7006.0
2023-05-22,6856.0
2023-05-23,6928.0
2023-05-24,6922.0
2023-05-25,6958.0
2023-05-26,6940.0
2023-05-29,6986.0
2023-05-30,6974.0
2023-05-31,6862.0
2023-06-01,7020.0
2023-06-02,7078.0
2023-06-05,7062.0
2023-06-06,7010.0
2023-06-07,7040.0
2023-06-08,6972.0
2023-06-09,6980.0
2023-06-12,6884.0
2023-06-13,6956.0
2023-06-14,7054.0
2023-06-15,7072.0
2023-06-16,7090.0
2023-06-19,6980.0
2023-06-20,7040.0
2023-06-21,7058.0
2023-06-26,6948.0
2023-06-27,6970.0
2023-06-28,6938.0
2023-06-29,6968.0
2023-06-30,7014.0
2023-07-03,7056.0
2023-07-04,7056.0
2023-07-05,7056.0
2023-07-06,7084.0
2023-07-07,7188.0
2023-07-10,7214.0
2023-07-11,7284.0
2023-07-12,7334.0
2023-07-13,7322.0
2023-07-14,7388.0
2023-07-17,7246.0
2023-07-18,7270.0
2023-07-19,7312.0
2023-07-20,7330.0
2023-07-21,7336.0
2023-07-24,7258.0
2023-07-25,7334.0
2023-07-26,7344.0
2023-07-27,7350.0
2023-07-28,7474.0
2023-07-31,7464.0
2023-08-01,7450.0
2023-08-02,7374.0
2023-08-03,7242.0
2023-08-04,7270.0
2023-08-07,7278.0
2023-08-08,7292.0
2023-08-09,7418.0
2023-08-10,7422.0
2023-08-11,7454.0
2023-08-14,7402.0
2023-08-15,7482.0
2023-08-16,7428.0
2023-08-17,7418.0
2023-08-18,7458.0
2023-08-21,7442.0
2023-08-22,7438.0
2023-08-23,7458.0
2023-08-24,7448.0
2023-08-25,7510.0
2023-08-28,7472.0
2023-08-29,7376.0
2023-08-30,7466.0
2023-08-31,7600.0
2023-09-04,7400.0
2023-09-07,7350.0
