datetime,TA2205
2021-05-20,4834.0
2021-05-21,4748.0
2021-05-24,4806.0
2021-05-25,4880.0
2021-05-26,4872.0
2021-05-27,4822.0
2021-05-28,4862.0
2021-05-31,4898.0
2021-06-01,4954.0
2021-06-02,4904.0
2021-06-03,4912.0
2021-06-04,4866.0
2021-06-07,4820.0
2021-06-08,4810.0
2021-06-09,4858.0
2021-06-10,4822.0
2021-06-11,4914.0
2021-06-15,4916.0
2021-06-16,5014.0
2021-06-17,5034.0
2021-06-18,4906.0
2021-06-21,4950.0
2021-06-22,5066.0
2021-06-23,5130.0
2021-06-24,5126.0
2021-06-25,5278.0
2021-06-28,5270.0
2021-06-29,5124.0
2021-06-30,5146.0
2021-07-01,5116.0
2021-07-02,5128.0
2021-07-05,5214.0
2021-07-06,5308.0
2021-07-07,5124.0
2021-07-08,5072.0
2021-07-09,5148.0
2021-07-12,5124.0
2021-07-13,5146.0
2021-07-14,5148.0
2021-07-15,5058.0
2021-07-16,5030.0
2021-07-19,5054.0
2021-07-20,4882.0
2021-07-21,4914.0
2021-07-22,5098.0
2021-07-23,5118.0
2021-07-26,5110.0
2021-07-27,5088.0
2021-07-28,5100.0
2021-07-29,5212.0
2021-07-30,5208.0
2021-08-02,5240.0
2021-08-03,5160.0
2021-08-04,5240.0
2021-08-05,5112.0
2021-08-06,5288.0
2021-08-09,5158.0
2021-08-10,5184.0
2021-08-11,5158.0
2021-08-12,5166.0
2021-08-13,5150.0
2021-08-16,5060.0
2021-08-17,5090.0
2021-08-18,5028.0
2021-08-19,4932.0
2021-08-20,4924.0
2021-08-23,4926.0
2021-08-24,4978.0
2021-08-25,4980.0
2021-08-26,4958.0
2021-08-27,4998.0
2021-08-30,4950.0
2021-08-31,4910.0
2021-09-01,4900.0
2021-09-02,4824.0
2021-09-03,4916.0
2021-09-06,4890.0
2021-09-07,4904.0
2021-09-08,4784.0
2021-09-09,4804.0
2021-09-10,4792.0
2021-09-13,4864.0
2021-09-14,4934.0
2021-09-15,4956.0
2021-09-16,4968.0
2021-09-17,4936.0
2021-09-22,4894.0
