datetime,Y2109
2020-09-15,6702.0
2020-09-16,6744.0
2020-09-17,6880.0
2020-09-18,7026.0
2020-09-21,7096.0
2020-09-22,6866.0
2020-09-23,6710.0
2020-09-24,6574.0
2020-09-25,6620.0
2020-09-28,6640.0
2020-09-29,6590.0
2020-09-30,6456.0
2020-10-09,6740.0
2020-10-12,6838.0
2020-10-13,6790.0
2020-10-14,6794.0
2020-10-15,6748.0
2020-10-16,6646.0
2020-10-19,6504.0
2020-10-20,6580.0
2020-10-21,6670.0
2020-10-22,6706.0
2020-10-23,6654.0
2020-10-26,6784.0
2020-10-27,6790.0
2020-10-28,6754.0
2020-10-29,6710.0
2020-10-30,6600.0
2020-11-02,6570.0
2020-11-03,6708.0
2020-11-04,6728.0
2020-11-05,6770.0
2020-11-06,6804.0
2020-11-09,6764.0
2020-11-10,6814.0
2020-11-11,6952.0
2020-11-12,6936.0
2020-11-13,6962.0
2020-11-16,7012.0
2020-11-17,7140.0
2020-11-18,7162.0
2020-11-19,7274.0
2020-11-20,7236.0
2020-11-23,7138.0
2020-11-24,7070.0
2020-11-25,7112.0
2020-11-26,7102.0
2020-11-27,7088.0
2020-11-30,7060.0
2020-12-01,7024.0
2020-12-02,6920.0
2020-12-03,7012.0
2020-12-04,7058.0
2020-12-07,7080.0
2020-12-08,6944.0
2020-12-09,6944.0
2020-12-10,6926.0
2020-12-11,7060.0
2020-12-14,7108.0
2020-12-15,7080.0
2020-12-16,7192.0
2020-12-17,7182.0
2020-12-18,7284.0
2020-12-21,7266.0
2020-12-22,7114.0
2020-12-23,7226.0
2020-12-24,7400.0
2020-12-25,7454.0
2020-12-28,7288.0
2020-12-29,7230.0
2020-12-30,7364.0
2020-12-31,7420.0
2021-01-04,7484.0
2021-01-05,7470.0
2021-01-06,7632.0
2021-01-07,7716.0
2021-01-08,7670.0
2021-01-11,7606.0
2021-01-12,7548.0
2021-01-13,7546.0
2021-01-14,7320.0
2021-01-15,7236.0
2021-01-18,7284.0
2021-01-19,7252.0
2021-01-20,7130.0
2021-01-21,7218.0
2021-01-22,7088.0
2021-01-25,7066.0
2021-01-26,7098.0
2021-01-27,7306.0
2021-01-28,7274.0
2021-01-29,7306.0
2021-02-01,7246.0
2021-02-02,7170.0
2021-02-03,7000.0
2021-02-04,7058.0
2021-02-05,7134.0
2021-02-08,7164.0
2021-02-09,7346.0
2021-02-10,7366.0
2021-02-18,7504.0
2021-02-19,7564.0
2021-02-22,7672.0
2021-02-23,7750.0
2021-02-24,7834.0
2021-02-25,7936.0
2021-02-26,7850.0
2021-03-01,8004.0
2021-03-02,7900.0
2021-03-03,7970.0
2021-03-04,8094.0
2021-03-05,8068.0
2021-03-08,8366.0
2021-03-09,8254.0
2021-03-10,8318.0
