datetime,SF2205
2021-05-20,7882.0
2021-05-21,7986.0
2021-05-24,7706.0
2021-05-25,7558.0
2021-05-26,7550.0
2021-05-27,7578.0
2021-05-28,7818.0
2021-05-31,8112.0
2021-06-01,8112.0
2021-06-02,8182.0
2021-06-03,8250.0
2021-06-04,8398.0
2021-06-07,8324.0
2021-06-08,8234.0
2021-06-09,8240.0
2021-06-10,8172.0
2021-06-11,8324.0
2021-06-15,8098.0
2021-06-16,7928.0
2021-06-17,8026.0
2021-06-18,7740.0
2021-06-21,7926.0
2021-06-22,7962.0
2021-06-23,7980.0
2021-06-24,7884.0
2021-06-25,8198.0
2021-06-28,8096.0
2021-06-29,8076.0
2021-06-30,8144.0
2021-07-01,7910.0
2021-07-02,7854.0
2021-07-05,7926.0
2021-07-06,8084.0
2021-07-07,8210.0
2021-07-08,8022.0
2021-07-09,8124.0
2021-07-12,8128.0
2021-07-13,8054.0
2021-07-14,8226.0
2021-07-15,8324.0
2021-07-16,8438.0
2021-07-19,8362.0
2021-07-20,8288.0
2021-07-21,8216.0
2021-07-22,8220.0
2021-07-23,8288.0
2021-07-26,8332.0
2021-07-27,8352.0
2021-07-28,8536.0
2021-07-29,8546.0
2021-07-30,8620.0
2021-08-02,8568.0
2021-08-03,8518.0
2021-08-04,8564.0
2021-08-05,8512.0
2021-08-06,8548.0
2021-08-09,8592.0
2021-08-10,8730.0
2021-08-11,8794.0
2021-08-12,8804.0
2021-08-13,8814.0
2021-08-16,8730.0
2021-08-17,8802.0
2021-08-18,8866.0
2021-08-19,8900.0
2021-08-20,9000.0
2021-08-23,9284.0
2021-08-24,9156.0
2021-08-25,9346.0
2021-08-26,9482.0
2021-08-27,9526.0
2021-08-30,9782.0
2021-08-31,9586.0
2021-09-01,9632.0
2021-09-02,9520.0
2021-09-03,9210.0
2021-09-06,9278.0
2021-09-07,9444.0
2021-09-08,9478.0
2021-09-09,9840.0
2021-09-10,9734.0
2021-09-13,9996.0
2021-09-14,9992.0
2021-09-15,10284.0
2021-09-16,10170.0
2021-09-17,10208.0
2021-09-22,11032.0
2021-09-23,12234.0
2021-09-24,12226.0
2021-09-27,12396.0
2021-09-28,13228.0
2021-09-29,13064.0
2021-09-30,13996.0
2021-10-08,13296.0
2021-10-11,14788.0
2021-10-12,14408.0
2021-10-13,13028.0
2021-10-14,13458.0
