datetime,J2009
2019-09-17,1865.0
2019-09-18,1870.0
2019-09-19,1851.5
2019-09-20,1823.0
2019-09-23,1846.0
2019-09-24,1794.5
2019-09-25,1800.0
2019-09-26,1801.0
2019-09-27,1788.0
2019-09-30,1788.0
2019-10-08,1794.0
2019-10-09,1774.5
2019-10-10,1780.0
2019-10-11,1782.0
2019-10-14,1752.0
2019-10-15,1745.5
2019-10-16,1732.0
2019-10-17,1730.0
2019-10-18,1725.0
2019-10-21,1706.0
2019-10-22,1708.0
2019-10-23,1725.0
2019-10-24,1725.5
2019-10-25,1739.0
2019-10-28,1705.5
2019-10-29,1709.0
2019-10-30,1699.0
2019-10-31,1691.5
2019-11-01,1688.0
2019-11-04,1673.0
2019-11-05,1679.0
2019-11-06,1672.0
2019-11-07,1667.0
2019-11-08,1685.5
2019-11-11,1655.5
2019-11-12,1657.5
2019-11-13,1662.5
2019-11-14,1687.0
2019-11-15,1693.0
2019-11-18,1679.0
2019-11-19,1717.0
2019-11-20,1725.0
2019-11-21,1715.0
2019-11-22,1733.5
2019-11-25,1792.0
2019-11-26,1761.0
2019-11-27,1770.0
2019-11-28,1771.0
2019-11-29,1761.0
2019-12-02,1759.0
2019-12-03,1758.5
2019-12-04,1762.0
2019-12-05,1769.0
2019-12-06,1769.5
2019-12-09,1825.0
2019-12-10,1814.5
2019-12-11,1824.0
2019-12-12,1823.5
2019-12-13,1821.0
2019-12-16,1804.0
2019-12-17,1820.0
2019-12-18,1819.5
2019-12-19,1835.0
2019-12-20,1831.0
2019-12-23,1825.5
2019-12-24,1825.0
2019-12-25,1821.0
2019-12-26,1820.0
2019-12-27,1818.0
2019-12-30,1826.5
2019-12-31,1845.0
2020-01-02,1829.0
2020-01-03,1830.5
2020-01-06,1844.0
2020-01-07,1846.0
2020-01-08,1863.0
2020-01-09,1835.0
2020-01-10,1845.0
2020-01-13,1811.0
2020-01-14,1821.0
2020-01-15,1815.0
2020-01-16,1818.0
2020-01-17,1833.0
2020-01-20,1841.0
2020-01-21,1819.5
2020-01-22,1822.5
2020-01-23,1803.0
2020-02-03,1705.5
2020-02-04,1749.5
2020-02-05,1751.5
2020-02-06,1783.5
2020-02-07,1784.5
2020-02-10,1792.5
2020-02-11,1844.5
2020-02-12,1866.0
2020-02-13,1857.5
2020-02-14,1863.0
2020-02-17,1857.5
2020-02-18,1839.5
2020-02-19,1838.0
2020-02-20,1856.5
2020-02-21,1857.0
2020-02-24,1850.5
2020-02-25,1864.5
2020-02-26,1842.0
2020-02-27,1811.5
2020-02-28,1789.5
2020-03-02,1832.5
2020-03-03,1827.5
2020-03-04,1832.5
2020-03-05,1829.5
2020-03-06,1811.5
2020-03-09,1817.0
2020-03-10,1826.0
2020-03-11,1822.5
2020-03-12,1826.0
2020-03-13,1878.5
2020-03-16,1848.5
2020-03-17,1850.5
2020-03-18,1825.0
2020-03-19,1809.0
2020-03-20,1736.0
2020-03-23,1679.0
2020-03-24,1747.5
2020-03-25,1757.0
2020-03-26,1736.5
2020-03-27,1734.5
2020-03-30,1687.5
2020-03-31,1655.5
2020-04-01,1594.0
2020-04-02,1665.0
2020-04-03,1617.5
2020-04-07,1645.0
2020-04-08,1680.0
2020-04-09,1699.0
2020-04-10,1730.0
2020-04-13,1730.0
2020-04-14,1731.0
2020-04-15,1700.0
2020-04-16,1717.0
2020-04-17,1717.5
2020-04-20,1708.5
2020-04-21,1670.0
2020-04-22,1695.0
2020-04-23,1683.0
2020-04-24,1715.0
2020-04-27,1701.5
2020-04-28,1638.5
2020-04-29,1657.0
2020-04-30,1693.0
2020-05-06,1708.0
2020-05-07,1741.0
2020-05-08,1750.0
2020-05-11,1726.0
2020-05-12,1740.5
2020-05-13,1726.0
2020-05-14,1774.5
2020-05-15,1776.5
2020-05-18,1816.0
2020-05-19,1837.5
2020-05-20,1819.0
2020-05-21,1850.5
2020-05-22,1809.0
2020-05-25,1869.0
2020-05-26,1874.0
2020-05-27,1863.0
2020-05-28,1855.0
2020-05-29,1877.0
2020-06-01,1895.0
2020-06-02,1928.0
2020-06-03,1946.0
2020-06-04,1963.5
2020-06-05,1954.0
2020-06-08,1958.0
2020-06-09,1955.5
2020-06-10,1961.5
2020-06-11,1955.0
2020-06-12,1970.0
2020-06-15,1932.0
2020-06-16,1947.5
2020-06-17,1934.0
2020-06-18,1953.5
2020-06-19,1972.0
2020-06-22,1954.0
2020-06-23,1948.5
2020-06-24,1955.5
2020-06-29,1889.5
2020-06-30,1885.0
2020-07-01,1870.5
2020-07-02,1872.5
2020-07-03,1871.5
2020-07-06,1869.5
2020-07-07,1877.5
2020-07-08,1909.5
2020-07-09,1907.0
2020-07-10,1875.0
2020-07-13,1917.0
2020-07-14,1897.5
2020-07-15,1895.5
2020-07-16,1902.0
2020-07-17,1943.0
2020-07-20,1941.0
2020-07-21,1960.5
2020-07-22,1955.5
2020-07-23,2014.0
2020-07-24,1979.0
2020-07-27,1961.0
2020-07-28,1969.0
2020-07-29,1978.5
2020-07-30,1958.5
2020-07-31,1991.0
2020-08-03,2021.0
2020-08-04,2022.0
2020-08-05,2042.0
2020-08-06,2042.0
2020-08-07,2072.0
2020-08-10,2050.0
2020-08-11,2008.0
2020-08-12,2009.0
2020-08-13,1988.0
2020-08-14,1992.5
2020-08-17,1990.5
2020-08-18,1998.5
2020-08-19,2008.5
2020-08-20,1985.0
2020-08-21,1980.0
2020-08-24,1987.5
2020-08-25,1987.0
2020-08-26,1986.0
2020-08-27,1982.5
2020-08-28,2026.0
2020-08-31,2078.0
2020-09-01,2082.0
2020-09-02,2082.0
2020-09-03,2084.0
2020-09-04,2084.5
2020-09-07,2126.0
2020-09-08,2165.0
2020-09-09,2260.0
2020-09-10,2360.0
2020-09-11,2540.0
2020-09-14,2300.0
