datetime,SF2501
2024-01-17,6904.0
2024-01-18,6884.0
2024-01-19,6872.0
2024-01-22,6852.0
2024-01-23,6846.0
2024-01-24,6880.0
2024-01-25,6880.0
2024-01-26,6976.0
2024-01-29,6980.0
2024-01-30,6940.0
2024-01-31,6800.0
2024-02-01,6716.0
2024-02-05,6672.0
2024-02-06,6682.0
2024-02-07,6700.0
2024-02-08,6766.0
2024-02-19,6758.0
2024-02-20,6788.0
2024-02-21,6808.0
2024-02-22,6820.0
2024-02-23,6846.0
2024-02-26,6806.0
2024-02-27,6800.0
2024-02-28,6848.0
2024-02-29,6868.0
2024-03-01,6850.0
2024-03-04,6818.0
2024-03-05,6814.0
2024-03-06,6792.0
2024-03-07,6796.0
2024-03-08,6778.0
2024-03-11,6700.0
2024-03-12,6730.0
2024-03-13,6700.0
2024-03-14,6688.0
2024-03-15,6632.0
2024-03-18,6656.0
2024-03-19,6718.0
2024-03-20,6700.0
2024-03-21,6710.0
2024-03-22,6658.0
2024-03-25,6646.0
2024-03-26,6558.0
2024-03-27,6510.0
2024-03-28,6512.0
2024-03-29,6524.0
2024-04-01,6608.0
2024-04-02,6634.0
2024-04-03,6598.0
2024-04-08,6676.0
2024-04-09,6688.0
2024-04-10,6670.0
2024-04-11,6682.0
2024-04-12,6720.0
2024-04-15,6728.0
2024-04-16,6718.0
2024-04-17,6758.0
2024-04-18,6854.0
2024-04-19,6874.0
2024-04-22,6924.0
2024-04-23,6806.0
2024-04-24,6898.0
2024-04-25,6944.0
2024-04-26,6902.0
2024-04-29,6898.0
2024-04-30,7034.0
2024-05-06,7010.0
2024-05-07,7052.0
2024-05-08,7046.0
2024-05-09,7156.0
2024-05-10,7180.0
2024-05-13,7230.0
2024-05-14,7180.0
2024-05-15,7220.0
2024-05-16,7354.0
2024-05-17,7326.0
2024-05-20,7424.0
2024-05-21,7330.0
2024-05-22,7354.0
2024-05-23,7230.0
2024-05-24,7508.0
2024-05-27,7526.0
2024-05-28,7390.0
2024-05-29,7392.0
2024-05-30,7964.0
2024-05-31,8220.0
2024-06-03,7536.0
2024-06-04,7438.0
2024-06-05,7296.0
2024-06-06,7402.0
2024-06-07,7408.0
2024-06-11,7380.0
2024-06-12,7330.0
2024-06-13,7202.0
2024-06-14,7194.0
2024-06-17,7096.0
2024-06-18,7152.0
2024-06-19,7210.0
2024-06-20,7186.0
2024-06-21,7110.0
2024-06-24,6998.0
2024-06-25,6996.0
2024-06-26,7008.0
2024-06-27,6956.0
2024-06-28,6972.0
2024-07-01,7034.0
2024-07-02,7052.0
2024-07-03,7096.0
2024-07-04,7078.0
2024-07-05,6972.0
2024-07-08,6884.0
2024-07-09,6836.0
2024-07-10,6758.0
2024-07-11,6816.0
2024-07-12,6752.0
2024-07-15,6760.0
2024-07-16,6764.0
2024-07-17,6734.0
2024-07-18,6776.0
2024-07-19,6718.0
2024-07-22,6756.0
2024-07-23,6736.0
2024-07-24,6792.0
2024-07-25,6798.0
2024-07-26,6814.0
2024-07-29,6810.0
2024-07-30,6666.0
2024-07-31,6706.0
2024-08-01,6736.0
2024-08-02,6858.0
2024-08-05,6934.0
2024-08-06,6912.0
2024-08-07,6774.0
2024-08-08,6552.0
2024-08-09,6596.0
2024-08-12,6530.0
2024-08-13,6506.0
2024-08-14,6442.0
2024-08-15,6444.0
2024-08-16,6432.0
2024-08-19,6424.0
2024-08-20,6434.0
2024-08-21,6496.0
2024-08-22,6452.0
2024-08-23,6404.0
2024-08-26,6480.0
2024-08-27,6466.0
2024-08-28,6478.0
2024-08-29,6490.0
2024-08-30,6488.0
2024-09-02,6348.0
2024-09-03,6314.0
2024-09-04,6278.0
2024-09-05,6234.0
2024-09-06,6186.0
2024-09-09,6130.0
2024-09-10,6104.0
2024-09-11,6176.0
2024-09-12,6202.0
2024-09-13,6156.0
2024-09-18,6150.0
2024-09-19,6224.0
2024-09-20,6148.0
2024-09-23,6060.0
2024-09-24,6182.0
2024-09-25,6244.0
2024-09-26,6266.0
2024-09-27,6430.0
2024-09-30,6794.0
2024-10-08,6632.0
2024-10-09,6602.0
2024-10-10,6624.0
2024-10-11,6678.0
2024-10-14,6618.0
2024-10-15,6670.0
2024-10-16,6558.0
2024-10-17,6386.0
2024-10-18,6436.0
2024-10-21,6366.0
2024-10-22,6316.0
2024-10-23,6314.0
2024-10-24,6292.0
2024-10-25,6584.0
2024-10-28,6592.0
2024-10-29,6532.0
2024-10-30,6546.0
2024-10-31,6560.0
2024-11-01,6504.0
2024-11-04,6458.0
2024-11-05,6436.0
2024-11-06,6354.0
2024-11-07,6464.0
2024-11-08,6352.0
2024-11-11,6314.0
2024-11-12,6308.0
2024-11-13,6352.0
2024-11-14,6304.0
2024-11-15,6262.0
2024-11-18,6350.0
2024-11-19,6366.0
2024-11-20,6386.0
2024-11-21,6442.0
2024-11-22,6386.0
2024-11-25,6352.0
2024-11-26,6354.0
2024-11-27,6366.0
2024-11-28,6362.0
2024-11-29,6318.0
2024-12-02,6438.0
2024-12-03,6372.0
2024-12-04,6360.0
2024-12-05,6306.0
2024-12-06,6342.0
2024-12-09,6336.0
2024-12-10,6360.0
2024-12-11,6420.0
2024-12-12,6390.0
2024-12-13,6372.0
2024-12-16,6428.0
2024-12-17,6432.0
2024-12-18,6378.0
2024-12-19,6366.0
2024-12-20,6300.0
2024-12-23,6274.0
2024-12-24,6274.0
2024-12-25,6270.0
2024-12-26,6256.0
2024-12-27,6240.0
2024-12-30,6272.0
2024-12-31,6306.0
2025-01-02,6380.0
