datetime,OI2501
2024-06-26,8424.0
2024-06-27,8409.0
2024-06-28,8478.0
2024-07-01,8564.0
2024-07-02,8846.0
2024-07-03,8847.0
2024-07-04,8890.0
2024-07-05,8837.0
2024-07-08,8843.0
2024-07-09,8691.0
2024-07-10,8437.0
2024-07-11,8421.0
2024-07-12,8507.0
2024-07-15,8499.0
2024-07-16,8471.0
2024-07-17,8481.0
2024-07-18,8724.0
2024-07-19,8760.0
2024-07-22,8828.0
2024-07-23,8850.0
2024-07-24,8782.0
2024-07-25,8759.0
2024-07-26,8919.0
2024-07-29,8784.0
2024-07-30,8582.0
2024-07-31,8538.0
2024-08-01,8418.0
2024-08-02,8466.0
2024-08-05,8414.0
2024-08-06,8167.0
2024-08-07,8148.0
2024-08-08,8197.0
2024-08-09,8318.0
2024-08-12,8312.0
2024-08-13,8097.0
2024-08-14,7989.0
2024-08-15,8042.0
2024-08-16,8029.0
2024-08-19,8057.0
2024-08-20,8061.0
2024-08-21,8152.0
2024-08-22,8119.0
2024-08-23,8074.0
2024-08-26,8290.0
2024-08-27,8364.0
2024-08-28,8385.0
2024-08-29,8359.0
2024-08-30,8524.0
2024-09-02,8329.0
2024-09-03,8841.0
2024-09-04,8750.0
2024-09-05,8759.0
2024-09-06,8769.0
2024-09-09,8792.0
2024-09-10,8735.0
2024-09-11,8852.0
2024-09-12,8873.0
2024-09-13,8936.0
2024-09-18,9119.0
2024-09-19,9141.0
2024-09-20,9157.0
2024-09-23,9092.0
2024-09-24,9238.0
2024-09-25,9236.0
2024-09-26,9404.0
2024-09-27,9457.0
2024-09-30,9468.0
2024-10-08,9512.0
2024-10-09,9490.0
2024-10-10,9600.0
2024-10-11,9596.0
2024-10-14,9477.0
2024-10-15,9443.0
2024-10-16,9604.0
2024-10-17,9471.0
2024-10-18,9571.0
2024-10-21,9273.0
2024-10-22,9383.0
2024-10-23,9615.0
2024-10-24,9681.0
2024-10-25,9735.0
2024-10-28,9658.0
2024-10-29,9537.0
2024-10-30,9514.0
2024-10-31,9465.0
2024-11-01,9779.0
2024-11-04,9704.0
2024-11-05,9497.0
2024-11-06,9478.0
2024-11-07,9505.0
2024-11-08,9847.0
2024-11-11,9881.0
2024-11-12,9553.0
2024-11-13,9328.0
2024-11-14,9289.0
2024-11-15,9271.0
2024-11-18,9301.0
2024-11-19,9381.0
2024-11-20,9358.0
2024-11-21,9196.0
2024-11-22,8979.0
2024-11-25,9012.0
2024-11-26,8775.0
2024-11-27,8869.0
2024-11-28,8817.0
2024-11-29,8812.0
2024-12-02,8880.0
2024-12-03,8836.0
2024-12-04,8576.0
2024-12-05,8654.0
2024-12-06,8764.0
2024-12-09,8804.0
2024-12-10,8792.0
2024-12-11,9016.0
2024-12-12,8882.0
2024-12-13,8835.0
2024-12-16,9004.0
2024-12-17,8958.0
2024-12-18,8697.0
2024-12-19,8623.0
2024-12-20,8942.0
2024-12-23,8858.0
2024-12-24,8888.0
2024-12-25,8875.0
2024-12-26,8875.0
2024-12-27,8889.0
2024-12-30,8854.0
2024-12-31,8929.0
2025-01-02,8990.0
2025-01-03,8734.0
2025-01-06,8645.0
2025-01-07,8497.0
2025-01-14,8785.0
