d,c
2020-01-16,2014.0
2020-01-17,2015.0
2020-01-20,2006.0
2020-01-21,2005.0
2020-01-22,1998.0
2020-01-23,1991.0
2020-02-03,1982.0
2020-02-04,2003.0
2020-02-05,1994.0
2020-02-06,2001.0
2020-02-07,2005.0
2020-02-10,1997.0
2020-02-11,1993.0
2020-02-12,1994.0
2020-02-13,1999.0
2020-02-14,1995.0
2020-02-17,2007.0
2020-02-18,1990.0
2020-02-19,1989.0
2020-02-20,1985.0
2020-02-21,1990.0
2020-02-24,1992.0
2020-02-25,1996.0
2020-02-26,1995.0
2020-02-27,2000.0
2020-02-28,1990.0
2020-03-02,2011.0
2020-03-03,2010.0
2020-03-04,2009.0
2020-03-05,2010.0
2020-03-06,2012.0
2020-03-09,2010.0
2020-03-10,2040.0
2020-03-11,2047.0
2020-03-12,2042.0
2020-03-13,2040.0
2020-03-16,2033.0
2020-03-17,2035.0
2020-03-18,2027.0
2020-03-19,2025.0
2020-03-20,2041.0
2020-03-23,2059.0
2020-03-24,2055.0
2020-03-25,2063.0
2020-03-26,2055.0
2020-03-27,2069.0
2020-03-30,2084.0
2020-03-31,2085.0
2020-04-01,2076.0
2020-04-02,2064.0
2020-04-03,2067.0
2020-04-07,2063.0
2020-04-08,2078.0
2020-04-09,2073.0
2020-04-10,2071.0
2020-04-13,2073.0
2020-04-14,2077.0
2020-04-15,2088.0
2020-04-16,2092.0
2020-04-17,2085.0
2020-04-20,2089.0
2020-04-21,2092.0
2020-04-22,2098.0
2020-04-23,2105.0
2020-04-24,2107.0
2020-04-27,2125.0
2020-04-28,2120.0
2020-04-29,2116.0
2020-04-30,2096.0
2020-05-06,2117.0
2020-05-07,2100.0
2020-05-08,2092.0
2020-05-11,2077.0
2020-05-12,2081.0
2020-05-13,2085.0
2020-05-14,2082.0
2020-05-15,2064.0
2020-05-18,2086.0
2020-05-19,2080.0
2020-05-20,2076.0
2020-05-21,2061.0
2020-05-22,2065.0
2020-05-25,2086.0
2020-05-26,2092.0
2020-05-27,2095.0
2020-05-28,2105.0
2020-05-29,2118.0
2020-06-01,2111.0
2020-06-02,2110.0
2020-06-03,2108.0
2020-06-04,2108.0
2020-06-05,2118.0
2020-06-08,2110.0
2020-06-09,2119.0
2020-06-10,2128.0
2020-06-11,2135.0
2020-06-12,2137.0
2020-06-15,2148.0
2020-06-16,2147.0
2020-06-17,2153.0
2020-06-18,2138.0
2020-06-19,2130.0
2020-06-22,2108.0
2020-06-23,2115.0
2020-06-24,2109.0
2020-06-29,2129.0
2020-06-30,2102.0
2020-07-01,2108.0
2020-07-02,2117.0
2020-07-03,2122.0
2020-07-06,2132.0
2020-07-07,2131.0
2020-07-08,2133.0
2020-07-09,2151.0
2020-07-10,2154.0
2020-07-13,2150.0
2020-07-14,2145.0
2020-07-15,2140.0
2020-07-16,2142.0
2020-07-17,2149.0
2020-07-20,2152.0
2020-07-21,2149.0
2020-07-22,2152.0
2020-07-23,2186.0
2020-07-24,2216.0
2020-07-27,2260.0
2020-07-28,2220.0
2020-07-29,2255.0
2020-07-30,2255.0
2020-07-31,2248.0
2020-08-03,2251.0
2020-08-04,2257.0
2020-08-05,2249.0
2020-08-06,2252.0
2020-08-07,2224.0
2020-08-10,2219.0
2020-08-11,2231.0
2020-08-12,2224.0
2020-08-13,2228.0
2020-08-14,2296.0
2020-08-17,2299.0
2020-08-18,2290.0
2020-08-19,2301.0
2020-08-20,2310.0
2020-08-21,2300.0
2020-08-24,2266.0
2020-08-25,2275.0
2020-08-26,2298.0
2020-08-27,2257.0
2020-08-28,2267.0
2020-08-31,2262.0
2020-09-01,2273.0
2020-09-02,2290.0
2020-09-03,2275.0
2020-09-04,2296.0
2020-09-07,2347.0
2020-09-08,2335.0
2020-09-09,2335.0
2020-09-10,2370.0
2020-09-11,2398.0
2020-09-14,2419.0
2020-09-15,2402.0
2020-09-16,2410.0
2020-09-17,2426.0
2020-09-18,2484.0
2020-09-21,2476.0
2020-09-22,2470.0
2020-09-23,2421.0
2020-09-24,2438.0
2020-09-25,2428.0
2020-09-28,2464.0
2020-09-29,2462.0
2020-09-30,2468.0
2020-10-09,2537.0
2020-10-12,2571.0
2020-10-13,2562.0
2020-10-14,2566.0
2020-10-15,2549.0
2020-10-16,2584.0
2020-10-19,2589.0
2020-10-20,2591.0
2020-10-21,2587.0
2020-10-22,2575.0
2020-10-23,2572.0
2020-10-26,2583.0
2020-10-27,2590.0
2020-10-28,2603.0
2020-10-29,2608.0
2020-10-30,2621.0
2020-11-02,2553.0
2020-11-03,2540.0
2020-11-04,2547.0
2020-11-05,2556.0
2020-11-06,2541.0
2020-11-09,2527.0
2020-11-10,2519.0
2020-11-11,2553.0
2020-11-12,2559.0
2020-11-13,2564.0
2020-11-16,2592.0
2020-11-17,2597.0
2020-11-18,2590.0
2020-11-19,2610.0
2020-11-20,2599.0
2020-11-23,2604.0
2020-11-24,2570.0
2020-11-25,2575.0
2020-11-26,2594.0
2020-11-27,2578.0
2020-11-30,2601.0
2020-12-01,2605.0
2020-12-02,2583.0
2020-12-03,2582.0
2020-12-04,2581.0
2020-12-07,2558.0
2020-12-08,2531.0
2020-12-09,2549.0
2020-12-10,2549.0
2020-12-11,2540.0
2020-12-14,2514.0
2020-12-15,2511.0
2020-12-16,2539.0
2020-12-17,2540.0
2020-12-18,2544.0
2020-12-21,2555.0
2020-12-22,2559.0
2020-12-23,2590.0
2020-12-24,2583.0
2020-12-25,2603.0
2020-12-28,2641.0
2020-12-29,2638.0
2020-12-30,2668.0
2020-12-31,2690.0
2021-01-04,2692.0
2021-01-05,2715.0
2021-01-06,2735.0
2021-01-07,2749.0
2021-01-08,2800.0
2021-01-11,2825.0
2021-01-13,2855.0
2021-01-14,2842.0
2021-01-15,2830.0
