d,c
2018-09-06,486.0
2018-09-07,482.0
2018-09-10,485.5
2018-09-11,490.0
2018-09-12,490.0
2018-09-13,498.0
2018-09-14,490.0
2018-09-17,509.0
2018-09-18,511.5
2018-09-19,512.0
2018-09-20,509.0
2018-09-21,510.0
2018-09-25,505.0
2018-09-26,507.5
2018-09-27,503.5
2018-09-28,502.0
2018-10-08,505.0
2018-10-09,511.5
2018-10-10,515.0
2018-10-11,510.0
2018-10-12,514.5
2018-10-15,510.0
2018-10-16,508.0
2018-10-17,512.0
2018-10-18,508.0
2018-10-19,505.5
2018-10-22,516.5
2018-10-23,511.0
2018-10-24,522.5
2018-10-25,522.5
2018-10-26,522.0
2018-10-29,522.0
2018-10-30,520.5
2018-10-31,514.5
2018-11-01,502.0
2018-11-02,493.0
2018-11-05,499.0
2018-11-06,491.5
2018-11-07,487.5
2018-11-08,485.5
2018-11-09,477.5
2018-11-12,474.0
2018-11-13,475.5
2018-11-14,469.0
2018-11-15,471.0
2018-11-16,479.0
2018-11-19,481.5
2018-11-20,473.5
2018-11-21,477.5
2018-11-22,470.5
2018-11-23,458.5
2018-11-26,440.5
2018-11-27,446.5
2018-11-28,449.0
2018-11-29,450.5
2018-11-30,447.5
2018-12-03,455.5
2018-12-04,461.0
2018-12-05,464.0
2018-12-06,457.0
2018-12-07,460.0
2018-12-10,458.0
2018-12-11,458.0
2018-12-12,460.0
2018-12-13,462.5
2018-12-14,466.0
2018-12-17,469.0
2018-12-18,465.0
2018-12-19,465.0
2018-12-20,473.0
2018-12-21,475.0
2018-12-24,471.5
2018-12-25,466.0
2018-12-26,469.5
2018-12-27,468.5
2018-12-28,470.0
2019-01-02,466.5
2019-01-03,472.0
2019-01-04,484.0
2019-01-07,484.0
2019-01-08,485.5
2019-01-09,483.0
2019-01-10,482.0
2019-01-11,482.5
2019-01-14,485.0
2019-01-15,485.5
2019-01-16,491.0
2019-01-17,494.0
2019-01-18,510.5
2019-01-21,512.5
2019-01-22,505.0
2019-01-23,506.5
2019-01-24,510.5
2019-01-25,511.0
2019-01-28,522.5
2019-01-29,533.0
2019-01-30,552.0
2019-01-31,552.0
2019-02-01,578.0
2019-02-11,606.0
2019-02-12,588.0
2019-02-13,579.0
2019-02-14,582.0
2019-02-15,580.0
2019-02-18,586.5
2019-02-19,592.0
2019-02-20,585.5
2019-02-21,581.0
2019-02-22,584.0
2019-02-25,567.0
2019-02-26,563.0
2019-02-27,556.5
2019-02-28,569.0
2019-03-01,585.0
2019-03-04,585.0
2019-03-05,581.0
2019-03-06,570.0
2019-03-07,586.0
2019-03-08,575.0
2019-03-11,560.0
2019-03-12,573.0
2019-03-13,565.0
2019-03-14,580.0
2019-03-15,579.0
2019-03-18,594.0
2019-03-19,596.0
2019-03-20,564.0
2019-03-21,566.0
2019-03-22,568.0
2019-03-25,564.5
2019-03-26,561.0
2019-03-27,566.0
2019-03-28,561.0
2019-03-29,590.0
2019-04-01,603.0
2019-04-02,611.0
2019-04-03,629.5
2019-04-04,627.0
2019-04-08,653.5
2019-04-09,648.0
2019-04-10,651.0
2019-04-11,654.5
2019-04-12,653.5
2019-04-15,653.0
2019-04-16,632.5
2019-04-17,621.0
2019-04-18,620.0
2019-04-19,621.5
2019-04-23,629.0
2019-04-24,619.0
2019-04-25,616.0
2019-04-26,618.5
2019-04-29,634.0
2019-04-30,639.5
2019-05-06,638.0
2019-05-07,652.0
2019-05-08,643.0
2019-05-09,644.5
2019-05-10,655.5
2019-05-13,653.5
2019-05-14,644.5
2019-05-15,660.0
2019-05-16,680.5
2019-05-17,707.0
2019-05-20,711.5
2019-05-21,717.0
2019-05-22,728.0
2019-05-23,728.5
2019-05-24,732.0
2019-05-27,761.0
2019-05-28,756.5
2019-05-29,748.0
2019-05-30,737.0
2019-05-31,727.0
2019-06-03,709.0
2019-06-04,720.5
2019-06-05,719.5
2019-06-06,712.5
2019-06-10,729.5
2019-06-11,760.5
2019-06-12,764.0
2019-06-13,781.5
2019-06-14,783.5
2019-06-17,768.5
2019-06-18,786.0
2019-06-19,806.5
2019-06-20,831.0
2019-06-21,820.0
2019-06-24,813.5
2019-06-25,798.5
2019-06-26,804.0
2019-06-27,821.5
2019-06-28,838.5
2019-07-01,873.0
2019-07-02,900.0
2019-07-03,908.5
2019-07-04,868.0
2019-07-05,829.5
2019-07-08,861.0
2019-07-09,880.5
2019-07-10,881.0
2019-07-11,866.5
2019-07-12,873.0
2019-07-15,895.0
2019-07-16,905.0
2019-07-17,899.5
2019-07-18,889.0
2019-07-19,916.0
2019-07-22,885.0
2019-07-23,880.0
2019-07-24,860.0
2019-07-25,871.5
2019-07-26,892.0
2019-07-29,885.0
2019-07-30,906.0
2019-07-31,897.5
2019-08-01,886.0
2019-08-02,866.0
2019-08-05,803.0
2019-08-06,780.5
2019-08-07,760.5
2019-08-08,759.5
2019-08-09,738.0
2019-08-12,727.5
2019-08-13,711.5
2019-08-14,729.5
2019-08-15,723.5
2019-08-16,737.0
2019-08-19,733.5
2019-08-20,726.0
2019-08-21,710.5
2019-08-22,692.5
2019-08-23,715.5
2019-08-26,700.0
2019-08-27,693.5
2019-08-28,700.0
2019-08-29,701.0
2019-08-30,725.0
2019-09-02,747.0
2019-09-03,767.0
2019-09-04,782.0
2019-09-05,790.0
2019-09-06,778.5
2019-09-09,800.0
2019-09-10,809.5
2019-09-11,857.0
2019-09-12,835.5
2019-09-16,902.5
