datetime,TA2609
2025-09-15,4758.0
2025-09-16,4774.0
2025-09-17,4784.0
2025-09-18,4740.0
2025-09-19,4682.0
2025-09-22,4660.0
2025-09-23,4640.0
2025-09-24,4702.0
2025-09-25,4766.0
2025-09-26,4738.0
2025-09-29,4732.0
2025-09-30,4682.0
2025-10-09,4670.0
2025-10-10,4610.0
2025-10-13,4588.0
2025-10-14,4540.0
2025-10-15,4524.0
2025-10-16,4544.0
2025-10-17,4498.0
2025-10-20,4498.0
2025-10-21,4516.0
2025-10-22,4576.0
2025-10-23,4606.0
2025-10-24,4614.0
2025-10-27,4706.0
2025-10-28,4696.0
2025-10-29,4706.0
2025-10-30,4652.0
2025-10-31,4666.0
2025-11-03,4684.0
2025-11-04,4674.0
2025-11-05,4676.0
2025-11-06,4756.0
2025-11-07,4732.0
2025-11-10,4762.0
2025-11-11,4700.0
2025-11-12,4718.0
2025-11-13,4724.0
2025-11-14,4734.0
2025-11-17,4720.0
2025-11-18,4694.0
2025-11-19,4728.0
2025-11-20,4702.0
2025-11-21,4666.0
2025-11-24,4686.0
2025-11-25,4668.0
2025-11-26,4684.0
2025-11-27,4630.0
2025-11-28,4692.0
2025-12-01,4762.0
2025-12-02,4758.0
2025-12-03,4744.0
2025-12-04,4736.0
2025-12-05,4702.0
2025-12-08,4720.0
2025-12-09,4656.0
2025-12-10,4638.0
2025-12-11,4676.0
2025-12-12,4626.0
2025-12-15,4648.0
2025-12-16,4618.0
2025-12-17,4626.0
2025-12-18,4680.0
2025-12-19,4810.0
2025-12-22,4964.0
2025-12-23,5002.0
2025-12-24,5016.0
2025-12-25,5058.0
2025-12-26,5150.0
2025-12-29,5012.0
2025-12-30,5026.0
2025-12-31,5010.0
2026-01-05,4956.0
2026-01-06,5060.0
2026-01-07,5074.0
2026-01-08,5026.0
2026-01-09,5044.0
2026-01-12,5094.0
2026-01-13,5088.0
2026-01-14,5070.0
2026-01-15,5010.0
2026-01-16,4974.0
2026-01-19,4988.0
2026-01-20,5092.0
2026-01-21,5110.0
2026-01-22,5264.0
2026-01-23,5408.0
2026-01-26,5408.0
2026-01-27,5242.0
2026-01-28,5364.0
2026-01-29,5350.0
2026-01-30,5282.0
2026-02-02,5100.0
2026-02-03,5152.0
2026-02-04,5212.0
2026-02-05,5148.0
2026-02-06,5158.0
2026-02-09,5184.0
2026-02-10,5202.0
2026-02-11,5236.0
2026-02-12,5198.0
2026-02-13,5172.0
2026-02-24,5320.0
2026-02-25,5298.0
2026-02-26,5270.0
2026-02-27,5276.0
2026-03-02,5538.0
2026-03-03,5566.0
2026-03-04,5596.0
2026-03-05,5638.0
2026-03-06,5870.0
2026-03-09,6070.0
2026-03-10,5900.0
2026-03-11,6294.0
2026-03-12,6606.0
2026-03-13,6646.0
2026-03-16,6690.0
2026-03-17,6670.0
2026-03-18,6548.0
2026-03-19,6666.0
2026-03-20,6452.0
2026-03-23,6946.0
2026-03-24,6584.0
2026-03-25,6484.0
2026-03-26,6678.0
2026-03-27,6756.0
2026-03-30,6680.0
2026-03-31,6588.0
2026-04-01,6236.0
2026-04-02,6586.0
2026-04-03,6710.0
2026-04-07,6698.0
2026-04-08,6244.0
2026-04-09,6342.0
2026-04-10,6130.0
2026-04-13,6150.0
2026-04-14,6252.0
2026-04-15,6356.0
2026-04-16,6378.0
2026-04-17,6386.0
2026-04-20,6306.0
2026-04-21,6316.0
2026-04-22,6370.0
2026-04-23,6536.0
2026-04-24,6436.0
2026-04-27,6596.0
2026-04-28,6772.0
2026-04-29,6712.0
2026-04-30,6712.0
2026-05-06,6790.0
2026-05-07,6482.0
2026-05-08,6338.0
2026-05-11,6486.0
2026-05-12,6462.0
2026-05-13,6364.0
2026-05-14,6288.0
2026-05-15,6394.0
2026-05-18,6494.0
2026-05-19,6410.0
2026-05-20,6374.0
2026-05-21,6380.0
2026-05-22,6136.0
2026-05-25,5984.0
2026-05-26,5992.0
2026-05-27,6044.0
2026-05-28,6174.0
2026-05-29,6100.0
2026-06-01,6204.0
2026-06-02,6234.0
2026-06-03,6336.0
2026-06-04,6184.0
2026-06-05,6290.0
2026-06-08,6466.0
2026-06-09,6242.0
2026-06-10,6302.0
