datetime,L2501
2024-06-06,8519.0
2024-06-07,8529.0
2024-06-11,8529.0
2024-06-12,8595.0
2024-06-13,8574.0
2024-06-14,8549.0
2024-06-17,8476.0
2024-06-18,8503.0
2024-06-19,8557.0
2024-06-20,8573.0
2024-06-21,8522.0
2024-06-24,8475.0
2024-06-25,8517.0
2024-06-26,8524.0
2024-06-27,8509.0
2024-06-28,8569.0
2024-07-01,8580.0
2024-07-02,8642.0
2024-07-03,8647.0
2024-07-04,8580.0
2024-07-05,8520.0
2024-07-08,8481.0
2024-07-09,8457.0
2024-07-10,8398.0
2024-07-11,8414.0
2024-07-12,8395.0
2024-07-15,8375.0
2024-07-16,8370.0
2024-07-17,8377.0
2024-07-18,8389.0
2024-07-19,8362.0
2024-07-22,8340.0
2024-07-23,8300.0
2024-07-24,8298.0
2024-07-25,8264.0
2024-07-26,8271.0
2024-07-29,8212.0
2024-07-30,8153.0
2024-07-31,8235.0
2024-08-01,8246.0
2024-08-02,8271.0
2024-08-05,8186.0
2024-08-06,8165.0
2024-08-07,8152.0
2024-08-08,8105.0
2024-08-09,8116.0
2024-08-12,8119.0
2024-08-13,8140.0
2024-08-14,8122.0
2024-08-15,8088.0
2024-08-16,8028.0
2024-08-19,8056.0
2024-08-20,8036.0
2024-08-21,8062.0
2024-08-22,8059.0
2024-08-23,8013.0
2024-08-26,8116.0
2024-08-27,8165.0
2024-08-28,8133.0
2024-08-29,8137.0
2024-08-30,8152.0
2024-09-02,8038.0
2024-09-03,8038.0
2024-09-04,7938.0
2024-09-05,7897.0
2024-09-06,7946.0
2024-09-09,7938.0
2024-09-10,7912.0
2024-09-11,7931.0
2024-09-12,7980.0
2024-09-13,7905.0
2024-09-18,7870.0
2024-09-19,7959.0
2024-09-20,7941.0
2024-09-23,7844.0
2024-09-24,7969.0
2024-09-25,7982.0
2024-09-26,7970.0
2024-09-27,8052.0
2024-09-30,8199.0
2024-10-08,8293.0
2024-10-09,8274.0
2024-10-10,8261.0
2024-10-11,8303.0
2024-10-14,8298.0
2024-10-15,8197.0
2024-10-16,8200.0
2024-10-17,8088.0
2024-10-18,8142.0
2024-10-21,8079.0
2024-10-22,8096.0
2024-10-23,8115.0
2024-10-24,8140.0
2024-10-25,8148.0
2024-10-28,8180.0
2024-10-29,8116.0
2024-10-30,8060.0
2024-10-31,8150.0
2024-11-01,8145.0
2024-11-04,8165.0
2024-11-05,8198.0
2024-11-06,8187.0
2024-11-07,8270.0
2024-11-08,8244.0
2024-11-11,8201.0
2024-11-12,8242.0
2024-11-13,8239.0
2024-11-14,8317.0
2024-11-15,8289.0
2024-11-18,8253.0
2024-11-19,8341.0
2024-11-20,8454.0
2024-11-21,8445.0
2024-11-22,8471.0
2024-11-25,8395.0
2024-11-26,8420.0
2024-11-27,8401.0
2024-11-28,8348.0
2024-11-29,8388.0
2024-12-02,8522.0
2024-12-03,8418.0
2024-12-04,8439.0
2024-12-05,8383.0
2024-12-06,8351.0
2024-12-09,8327.0
2024-12-10,8298.0
2024-12-11,8320.0
2024-12-12,8342.0
2024-12-13,8352.0
2024-12-16,8430.0
2024-12-17,8399.0
2024-12-18,8425.0
2024-12-19,8423.0
2024-12-20,8424.0
2024-12-23,8422.0
2024-12-24,8445.0
2024-12-25,8441.0
2024-12-26,8463.0
2024-12-27,8458.0
2024-12-30,8500.0
2024-12-31,8510.0
2025-01-02,8540.0
2025-01-03,8550.0
2025-01-06,8500.0
2025-01-07,8417.0
2025-01-08,8400.0
2025-01-09,8400.0
2025-01-13,8450.0
2025-01-14,8300.0
2025-01-15,8200.0
