datetime,V2509
2025-06-06,4790.0
2025-06-09,4816.0
2025-06-10,4810.0
2025-06-11,4832.0
2025-06-12,4826.0
2025-06-13,4859.0
2025-06-16,4860.0
2025-06-17,4833.0
2025-06-18,4899.0
2025-06-19,4900.0
2025-06-20,4903.0
2025-06-23,4896.0
2025-06-24,4844.0
2025-06-25,4871.0
2025-06-26,4872.0
2025-06-27,4919.0
2025-06-30,4889.0
2025-07-01,4821.0
2025-07-02,4930.0
2025-07-03,4914.0
2025-07-04,4906.0
2025-07-07,4892.0
2025-07-08,4894.0
2025-07-09,4963.0
2025-07-10,5040.0
2025-07-11,4980.0
2025-07-14,5010.0
2025-07-15,4975.0
2025-07-16,4934.0
2025-07-17,4955.0
2025-07-18,4937.0
2025-07-21,5118.0
2025-07-22,5260.0
2025-07-23,5151.0
2025-07-24,5238.0
2025-07-25,5373.0
2025-07-28,5149.0
2025-07-29,5192.0
2025-07-30,5159.0
2025-07-31,5041.0
2025-08-01,5015.0
2025-08-04,4981.0
2025-08-05,5042.0
2025-08-06,5051.0
2025-08-07,5046.0
2025-08-08,4993.0
2025-08-11,5010.0
2025-08-12,5047.0
2025-08-13,5016.0
2025-08-14,4970.0
2025-08-15,4954.0
2025-08-18,4920.0
2025-08-19,4856.0
2025-08-20,4871.0
2025-08-21,4872.0
2025-08-22,4878.0
2025-08-25,4893.0
2025-08-26,4854.0
2025-08-27,4802.0
2025-08-28,4795.0
2025-08-29,4743.0
2025-09-01,4730.0
2025-09-02,4731.0
2025-09-03,4723.0
2025-09-04,4725.0
2025-09-05,4749.0
2025-09-08,4728.0
2025-09-09,4690.0
2025-09-10,4696.0
2025-09-11,4719.0
2025-09-12,4709.0
