d,c
2019-05-16,3312.0
2019-05-17,3343.0
2019-05-20,3346.0
2019-05-21,3445.0
2019-05-22,3442.0
2019-05-23,3422.0
2019-05-24,3426.0
2019-05-27,3401.0
2019-05-28,3411.0
2019-05-29,3395.0
2019-05-30,3373.0
2019-05-31,3352.0
2019-06-03,3328.0
2019-06-04,3360.0
2019-06-05,3357.0
2019-06-06,3351.0
2019-06-10,3331.0
2019-06-11,3407.0
2019-06-12,3373.0
2019-06-13,3382.0
2019-06-14,3372.0
2019-06-17,3333.0
2019-06-18,3364.0
2019-06-19,3396.0
2019-06-20,3422.0
2019-06-21,3440.0
2019-06-24,3484.0
2019-06-25,3517.0
2019-06-26,3527.0
2019-06-27,3537.0
2019-06-28,3589.0
2019-07-01,3616.0
2019-07-02,3605.0
2019-07-03,3584.0
2019-07-04,3591.0
2019-07-05,3576.0
2019-07-08,3557.0
2019-07-09,3585.0
2019-07-10,3579.0
2019-07-11,3579.0
2019-07-12,3557.0
2019-07-15,3598.0
2019-07-16,3588.0
2019-07-17,3605.0
2019-07-18,3564.0
2019-07-19,3600.0
2019-07-22,3556.0
2019-07-23,3561.0
2019-07-24,3524.0
2019-07-25,3549.0
2019-07-26,3516.0
2019-07-29,3496.0
2019-07-30,3499.0
2019-07-31,3503.0
2019-08-01,3494.0
2019-08-02,3477.0
2019-08-05,3420.0
2019-08-06,3415.0
2019-08-07,3436.0
2019-08-08,3393.0
2019-08-09,3344.0
2019-08-12,3370.0
2019-08-13,3365.0
2019-08-14,3369.0
2019-08-15,3368.0
2019-08-16,3353.0
2019-08-19,3352.0
2019-08-20,3329.0
2019-08-21,3296.0
2019-08-22,3281.0
2019-08-23,3307.0
2019-08-26,3244.0
2019-08-27,3177.0
2019-08-28,3196.0
2019-08-29,3153.0
2019-08-30,3215.0
2019-09-02,3267.0
2019-09-03,3245.0
2019-09-04,3259.0
2019-09-05,3263.0
2019-09-06,3217.0
2019-09-09,3297.0
2019-09-10,3284.0
2019-09-11,3279.0
2019-09-12,3335.0
2019-09-16,3358.0
2019-09-17,3337.0
2019-09-18,3309.0
2019-09-19,3231.0
2019-09-20,3219.0
2019-09-23,3316.0
2019-09-24,3292.0
2019-09-25,3307.0
2019-09-26,3260.0
2019-09-27,3250.0
2019-09-30,3281.0
2019-10-08,3232.0
2019-10-09,3235.0
