datetime,J2409
2023-09-15,2295.0
2023-09-18,2340.0
2023-09-19,2360.0
2023-09-20,2370.0
2023-09-21,2300.0
2023-09-22,2322.0
2023-09-25,2321.0
2023-09-26,2231.0
2023-09-27,2216.5
2023-09-28,2322.5
2023-10-09,2253.0
2023-10-10,2165.0
2023-10-11,2140.0
2023-10-12,2190.0
2023-10-13,2163.0
2023-10-16,2235.5
2023-10-17,2202.5
2023-10-18,2161.5
2023-10-19,2172.0
2023-10-20,2143.0
2023-10-23,2139.0
2023-10-24,2184.5
2023-10-25,2270.0
2023-10-26,2259.0
2023-10-27,2307.0
2023-10-30,2322.0
2023-10-31,2306.5
2023-11-01,2295.5
2023-11-02,2256.5
2023-11-03,2333.0
2023-11-06,2355.0
2023-11-07,2357.5
2023-11-08,2393.5
2023-11-09,2390.0
2023-11-10,2421.5
2023-11-13,2401.0
2023-11-14,2408.5
2023-11-15,2438.0
2023-11-16,2521.0
2023-11-17,2478.0
2023-11-20,2507.5
2023-11-21,2497.5
2023-11-22,2485.0
2023-11-23,2474.0
2023-11-24,2575.0
2023-11-27,2624.0
2023-11-28,2574.5
2023-11-29,2548.5
2023-11-30,2525.0
2023-12-01,2553.5
2023-12-04,2463.0
2023-12-05,2435.5
2023-12-06,2466.0
2023-12-07,2567.5
2023-12-08,2562.0
2023-12-11,2550.5
2023-12-12,2590.0
2023-12-13,2497.0
2023-12-14,2474.5
2023-12-15,2463.5
2023-12-18,2455.0
2023-12-19,2451.5
2023-12-20,2450.0
2023-12-21,2442.0
2023-12-22,2516.5
2023-12-25,2463.0
2023-12-26,2451.0
2023-12-27,2450.0
2023-12-28,2414.5
2023-12-29,2433.0
2024-01-02,2461.5
2024-01-03,2497.0
2024-01-04,2437.0
2024-01-05,2386.0
2024-01-08,2360.5
2024-01-09,2342.5
2024-01-10,2328.5
2024-01-11,2355.0
2024-01-12,2342.0
2024-01-15,2356.0
2024-01-16,2368.5
2024-01-17,2356.5
2024-01-18,2384.5
2024-01-19,2394.0
2024-01-22,2394.0
2024-01-23,2423.5
2024-01-24,2443.0
2024-01-25,2434.0
2024-01-26,2403.0
2024-01-29,2390.0
2024-01-30,2350.5
2024-01-31,2303.0
2024-02-01,2314.5
2024-02-02,2289.5
2024-02-05,2293.0
2024-02-06,2286.5
2024-02-07,2283.0
2024-02-08,2334.5
2024-02-19,2240.5
2024-02-20,2220.5
2024-02-21,2311.5
2024-02-22,2363.5
2024-02-23,2333.0
2024-02-26,2287.0
2024-02-27,2363.0
2024-02-28,2360.0
2024-02-29,2349.0
2024-03-01,2340.0
2024-03-04,2333.0
2024-03-05,2310.0
2024-03-06,2286.0
2024-03-07,2297.5
2024-03-08,2305.0
2024-03-11,2263.0
2024-03-12,2286.5
2024-03-13,2250.0
2024-03-14,2233.0
2024-03-15,2198.0
2024-03-18,2196.0
2024-03-19,2224.0
2024-03-20,2214.0
2024-03-21,2225.5
2024-03-22,2221.5
2024-03-25,2202.5
2024-03-26,2154.5
2024-03-27,2131.0
2024-03-28,2117.5
2024-03-29,2069.0
2024-04-01,2075.0
2024-04-02,2068.0
2024-04-03,2060.0
2024-04-08,2086.0
2024-04-09,2118.0
2024-04-10,2118.0
2024-04-11,2182.0
2024-04-12,2236.0
