datetime,OI1909
2018-09-17,6971.0
2018-09-18,6935.0
2018-09-19,6891.0
2018-09-20,6838.0
2018-09-21,6780.0
2018-09-25,6827.0
2018-09-26,6896.0
2018-09-27,6868.0
2018-09-28,6865.0
2018-10-08,6862.0
2018-10-09,6954.0
2018-10-10,6989.0
2018-10-11,6914.0
2018-10-12,6977.0
2018-10-15,6974.0
2018-10-16,6982.0
2018-10-17,6990.0
2018-10-18,6959.0
2018-10-19,6958.0
2018-10-22,6994.0
2018-10-23,6958.0
2018-10-24,6898.0
2018-10-25,6890.0
2018-10-26,6897.0
2018-10-29,6909.0
2018-10-30,6872.0
2018-10-31,6863.0
2018-11-01,6858.0
2018-11-02,6765.0
2018-11-05,6788.0
2018-11-06,6782.0
2018-11-07,6781.0
2018-11-08,6761.0
2018-11-09,6709.0
2018-11-12,6713.0
2018-11-13,6692.0
2018-11-14,6602.0
2018-11-15,6617.0
2018-11-16,6629.0
2018-11-19,6592.0
2018-11-20,6620.0
2018-11-21,6645.0
2018-11-22,6695.0
2018-11-23,6720.0
2018-11-26,6720.0
2018-11-27,6668.0
2018-11-28,6695.0
2018-11-29,6687.0
2018-11-30,6726.0
2018-12-03,6696.0
2018-12-04,6711.0
2018-12-05,6716.0
2018-12-06,6783.0
2018-12-07,6789.0
2018-12-10,6790.0
2018-12-11,6780.0
2018-12-12,6834.0
2018-12-13,6825.0
2018-12-14,6747.0
2018-12-17,6770.0
2018-12-18,6754.0
2018-12-19,6798.0
2018-12-20,6696.0
2018-12-21,6669.0
2018-12-24,6663.0
2018-12-25,6612.0
2018-12-26,6626.0
2018-12-27,6607.0
2018-12-28,6607.0
2019-01-02,6671.0
2019-01-03,6696.0
2019-01-04,6707.0
2019-01-07,6715.0
2019-01-08,6720.0
2019-01-09,6701.0
2019-01-10,6686.0
2019-01-11,6638.0
2019-01-14,6604.0
2019-01-15,6630.0
2019-01-16,6640.0
2019-01-17,6626.0
2019-01-18,6679.0
2019-01-21,6764.0
2019-01-22,6801.0
2019-01-23,6798.0
2019-01-24,6794.0
2019-01-25,6789.0
2019-01-28,6882.0
2019-01-29,6883.0
2019-01-30,6871.0
2019-01-31,6845.0
2019-02-01,6848.0
2019-02-11,6841.0
2019-02-12,6852.0
2019-02-13,6858.0
2019-02-14,6864.0
2019-02-15,6829.0
2019-02-18,6864.0
2019-02-19,6940.0
2019-02-20,6865.0
2019-02-21,6838.0
2019-02-22,6846.0
2019-02-25,6851.0
2019-02-26,6771.0
2019-02-27,6789.0
2019-02-28,6813.0
2019-03-01,6987.0
2019-03-04,7078.0
2019-03-05,7093.0
2019-03-06,7224.0
2019-03-07,7143.0
2019-03-08,7199.0
2019-03-11,7184.0
2019-03-12,7076.0
2019-03-13,6982.0
2019-03-14,6957.0
2019-03-15,6931.0
2019-03-18,7002.0
2019-03-19,7015.0
2019-03-20,7025.0
2019-03-21,7046.0
2019-03-22,7101.0
2019-03-25,7080.0
2019-03-26,7073.0
2019-03-27,7133.0
2019-03-28,6929.0
2019-03-29,6926.0
2019-04-01,6957.0
2019-04-02,6999.0
2019-04-03,7058.0
2019-04-04,7069.0
2019-04-08,7100.0
2019-04-09,7097.0
2019-04-10,7095.0
2019-04-11,7093.0
2019-04-12,7094.0
2019-04-15,7042.0
2019-04-16,7034.0
2019-04-17,7050.0
2019-04-18,6994.0
2019-04-19,6991.0
2019-04-23,6982.0
2019-04-24,6862.0
2019-04-25,6842.0
2019-04-26,6809.0
2019-04-29,6813.0
2019-04-30,6822.0
2019-05-06,6818.0
2019-05-07,6881.0
2019-05-08,6880.0
2019-05-09,7006.0
2019-05-10,7001.0
2019-05-13,7006.0
2019-05-14,7001.0
2019-05-15,7028.0
2019-05-16,7058.0
2019-05-17,7036.0
2019-05-20,7044.0
2019-05-21,7070.0
2019-05-22,7034.0
2019-05-23,6982.0
2019-05-24,7015.0
2019-05-27,7086.0
2019-05-28,7062.0
2019-05-29,7145.0
2019-05-30,7086.0
2019-05-31,7063.0
2019-06-03,7041.0
2019-06-04,7094.0
2019-06-05,7059.0
2019-06-06,7089.0
2019-06-10,7082.0
2019-06-11,7090.0
2019-06-12,7060.0
2019-06-13,7105.0
2019-06-14,7092.0
2019-06-17,7092.0
2019-06-18,7087.0
2019-06-19,6937.0
2019-06-20,6904.0
