datetime,PP2205
2022-02-11,8458.0
2022-02-14,8492.0
2022-02-15,8512.0
2022-02-16,8470.0
2022-02-17,8338.0
2022-02-18,8362.0
2022-02-21,8347.0
2022-02-22,8358.0
2022-02-23,8427.0
2022-02-24,8503.0
2022-02-25,8540.0
2022-02-28,8669.0
2022-03-01,8721.0
2022-03-02,8910.0
2022-03-03,9162.0
2022-03-04,8945.0
2022-03-07,9414.0
2022-03-08,9374.0
2022-03-09,9676.0
2022-03-10,9277.0
2022-03-11,9195.0
2022-03-14,8897.0
2022-03-15,8638.0
2022-03-16,8752.0
2022-03-17,8720.0
2022-03-18,8870.0
2022-03-21,8858.0
2022-03-22,8848.0
2022-03-23,8898.0
2022-03-24,8949.0
2022-03-25,9042.0
2022-03-28,9121.0
2022-03-29,9149.0
2022-03-30,9079.0
2022-03-31,8920.0
2022-04-01,8805.0
2022-04-06,8810.0
2022-04-07,8790.0
2022-04-08,8746.0
2022-04-11,8594.0
2022-04-12,8751.0
2022-04-13,8662.0
2022-04-14,8721.0
2022-04-15,8675.0
2022-04-18,8840.0
2022-04-19,8838.0
2022-04-20,8838.0
2022-04-21,8846.0
2022-04-22,8765.0
2022-04-25,8550.0
2022-04-26,8583.0
2022-04-27,8597.0
2022-04-28,8616.0
2022-04-29,8738.0
2022-05-05,8818.0
2022-05-06,8825.0
2022-05-09,8710.0
2022-05-10,8590.0
2022-05-11,8660.0
2022-05-12,8550.0
2022-05-13,8519.0
2022-05-16,8600.0
2022-05-17,8657.0
2022-05-18,8600.0
