datetime,TA2405
2023-05-18,5178.0
2023-05-19,5198.0
2023-05-22,5066.0
2023-05-23,5136.0
2023-05-24,5172.0
2023-05-25,5222.0
2023-05-26,5184.0
2023-05-29,5250.0
2023-05-30,5218.0
2023-05-31,5172.0
2023-06-01,5284.0
2023-06-02,5338.0
2023-06-05,5316.0
2023-06-06,5274.0
2023-06-07,5300.0
2023-06-08,5250.0
2023-06-09,5270.0
2023-06-12,5188.0
2023-06-13,5258.0
2023-06-14,5356.0
2023-06-15,5358.0
2023-06-16,5376.0
2023-06-19,5302.0
2023-06-20,5350.0
2023-06-21,5376.0
2023-06-26,5290.0
2023-06-27,5334.0
2023-06-28,5304.0
2023-06-29,5318.0
2023-06-30,5378.0
2023-07-03,5414.0
2023-07-04,5400.0
2023-07-05,5398.0
2023-07-06,5430.0
2023-07-07,5516.0
2023-07-10,5532.0
2023-07-11,5532.0
2023-07-12,5616.0
2023-07-13,5658.0
2023-07-14,5730.0
2023-07-17,5616.0
2023-07-18,5652.0
2023-07-19,5682.0
2023-07-20,5690.0
2023-07-21,5710.0
2023-07-24,5660.0
2023-07-25,5738.0
2023-07-26,5756.0
2023-07-27,5796.0
2023-07-28,5946.0
2023-07-31,5882.0
2023-08-01,5906.0
2023-08-02,5846.0
2023-08-03,5696.0
2023-08-04,5734.0
2023-08-07,5712.0
2023-08-08,5734.0
2023-08-09,5746.0
2023-08-10,5760.0
2023-08-11,5830.0
2023-08-14,5718.0
2023-08-15,5730.0
2023-08-16,5674.0
2023-08-17,5668.0
2023-08-18,5792.0
2023-08-21,5936.0
2023-08-22,5956.0
2023-08-23,5938.0
2023-08-24,5934.0
2023-08-25,6020.0
2023-08-28,5966.0
2023-08-29,5916.0
2023-08-30,6090.0
2023-08-31,6062.0
2023-09-01,6108.0
2023-09-04,6024.0
2023-09-05,6010.0
2023-09-06,6104.0
2023-09-07,6038.0
2023-09-08,5978.0
2023-09-11,6056.0
2023-09-12,6244.0
2023-09-13,6222.0
2023-09-14,6290.0
2023-09-15,6336.0
2023-09-18,6278.0
2023-09-19,6268.0
2023-09-20,6252.0
2023-09-21,6162.0
2023-09-22,6210.0
2023-09-25,6170.0
2023-09-26,6062.0
2023-09-27,6098.0
2023-09-28,6136.0
2023-10-09,5882.0
2023-10-10,5822.0
2023-10-11,5792.0
2023-10-12,5736.0
2023-10-13,5734.0
2023-10-16,5780.0
2023-10-17,5744.0
2023-10-18,5758.0
2023-10-19,5734.0
2023-10-20,5738.0
2023-10-23,5686.0
2023-10-24,5802.0
2023-10-25,5796.0
2023-10-26,5828.0
2023-10-27,5846.0
2023-10-30,5900.0
2023-10-31,5910.0
2023-11-01,5882.0
2023-11-02,5858.0
2023-11-03,5930.0
2023-11-06,5864.0
2023-11-07,5822.0
2023-11-08,5814.0
2023-11-09,5796.0
2023-11-10,5824.0
2023-11-13,5804.0
2023-11-14,5870.0
2023-11-15,5924.0
2023-11-16,6032.0
2023-11-17,6008.0
2023-11-20,6024.0
2023-11-21,5836.0
2023-11-22,5800.0
2023-11-23,5794.0
2023-11-24,5800.0
2023-11-27,5712.0
2023-11-28,5676.0
2023-11-29,5664.0
2023-11-30,5796.0
2023-12-01,5694.0
2023-12-04,5686.0
2023-12-05,5696.0
2023-12-06,5730.0
2023-12-07,5698.0
2023-12-08,5754.0
2023-12-11,5744.0
2023-12-12,5764.0
2023-12-13,5590.0
2023-12-14,5560.0
2023-12-15,5678.0
2023-12-18,5728.0
2023-12-19,5730.0
2023-12-20,5852.0
2023-12-21,5908.0
2023-12-22,5926.0
2023-12-25,5904.0
2023-12-26,5894.0
2023-12-27,5972.0
2023-12-28,5990.0
2023-12-29,5936.0
2024-01-02,5942.0
2024-01-03,5878.0
2024-01-04,5896.0
2024-01-05,5900.0
2024-01-08,5776.0
2024-01-09,5714.0
2024-01-10,5744.0
2024-01-11,5734.0
2024-01-12,5778.0
2024-01-15,5764.0
2024-01-16,5828.0
2024-01-17,5814.0
2024-01-18,5844.0
2024-01-19,5898.0
2024-01-22,5928.0
2024-01-23,5982.0
2024-01-24,6028.0
2024-01-25,6014.0
2024-01-26,6040.0
2024-01-29,6028.0
2024-01-30,6014.0
2024-01-31,5968.0
2024-02-01,5878.0
2024-02-02,5846.0
2024-02-05,5852.0
2024-02-06,5882.0
2024-02-07,5900.0
2024-02-08,5912.0
2024-02-19,5972.0
2024-02-20,5914.0
2024-02-21,5914.0
2024-02-22,5964.0
2024-02-23,5922.0
2024-02-26,5866.0
2024-02-27,5944.0
2024-02-28,5940.0
2024-02-29,5940.0
2024-03-01,5908.0
2024-03-04,5910.0
2024-03-05,5812.0
2024-03-06,5858.0
2024-03-07,5826.0
2024-03-08,5824.0
2024-03-11,5788.0
2024-03-12,5790.0
2024-03-13,5802.0
2024-03-14,5898.0
2024-03-15,5940.0
2024-03-18,5938.0
2024-03-19,5960.0
2024-03-20,5922.0
2024-03-21,5824.0
2024-03-22,5846.0
2024-03-25,5856.0
2024-03-26,5846.0
2024-03-27,5904.0
2024-03-28,5932.0
2024-03-29,5928.0
2024-04-01,6008.0
2024-04-02,6038.0
2024-04-03,6034.0
2024-04-08,5996.0
2024-04-09,5962.0
2024-04-10,5960.0
2024-04-11,5944.0
2024-04-12,5920.0
2024-04-15,5960.0
2024-04-16,6000.0
2024-04-17,6026.0
2024-04-18,5940.0
2024-04-19,5946.0
2024-04-22,5932.0
2024-04-23,5930.0
2024-04-24,5936.0
2024-04-25,5896.0
2024-04-26,5918.0
2024-04-29,5918.0
2024-04-30,5884.0
2024-05-06,5840.0
2024-05-07,5844.0
2024-05-08,5812.0
2024-05-09,5806.0
2024-05-10,5800.0
2024-05-13,5746.0
2024-05-14,5730.0
2024-05-15,5756.0
2024-05-16,5804.0
2024-05-17,5828.0
