datetime,SF2209
2021-09-15,9898.0
2021-09-16,9604.0
2021-09-17,9662.0
2021-09-22,10444.0
2021-09-23,11580.0
2021-09-24,10964.0
2021-09-27,11278.0
2021-09-28,11652.0
2021-09-29,11250.0
2021-09-30,11910.0
2021-10-08,11358.0
2021-10-11,12682.0
2021-10-12,12610.0
2021-10-13,11900.0
2021-10-14,12270.0
2021-10-15,12178.0
2021-10-18,12142.0
2021-10-19,12678.0
2021-10-20,11546.0
2021-10-21,11110.0
2021-10-22,10812.0
2021-10-25,10292.0
2021-10-26,10406.0
2021-10-27,9430.0
2021-10-28,10002.0
2021-10-29,9700.0
2021-11-01,9406.0
2021-11-02,8818.0
2021-11-03,9072.0
2021-11-04,8740.0
2021-11-05,8732.0
2021-11-08,8804.0
2021-11-09,8844.0
2021-11-10,8512.0
2021-11-11,8782.0
2021-11-12,8650.0
2021-11-15,8420.0
2021-11-16,8380.0
2021-11-17,8258.0
2021-11-18,7922.0
2021-11-19,8086.0
2021-11-22,8210.0
2021-11-23,8644.0
2021-11-24,8964.0
2021-11-25,9014.0
2021-11-26,8380.0
2021-11-29,8538.0
2021-11-30,8450.0
2021-12-01,8838.0
2021-12-02,8538.0
2021-12-03,8722.0
2021-12-06,8648.0
2021-12-07,8774.0
2021-12-08,8458.0
2021-12-09,8418.0
2021-12-10,8416.0
2021-12-13,8422.0
2021-12-14,8410.0
2021-12-15,8320.0
2021-12-16,8358.0
2021-12-17,8432.0
2021-12-20,8506.0
2021-12-21,8498.0
2021-12-22,8110.0
2021-12-23,8178.0
2021-12-24,8356.0
2021-12-27,8326.0
2021-12-28,8318.0
2021-12-29,8616.0
2021-12-30,8402.0
2021-12-31,8188.0
2022-01-04,8158.0
2022-01-05,8156.0
2022-01-06,8254.0
2022-01-07,8398.0
2022-01-10,8506.0
2022-01-11,8532.0
2022-01-12,8632.0
2022-01-13,8972.0
2022-01-14,9140.0
2022-01-17,8846.0
2022-01-18,9030.0
2022-01-19,9004.0
2022-01-20,9118.0
2022-01-21,8958.0
2022-01-24,8830.0
2022-01-25,8598.0
2022-01-26,8622.0
2022-01-27,8590.0
2022-01-28,8948.0
2022-02-07,9262.0
2022-02-08,9272.0
2022-02-09,9046.0
2022-02-10,9186.0
2022-02-11,8956.0
2022-02-14,9012.0
2022-02-15,8962.0
2022-02-16,9150.0
2022-02-17,9126.0
2022-02-18,9528.0
2022-02-21,9510.0
2022-02-22,9290.0
2022-02-23,9424.0
2022-02-24,9362.0
2022-02-25,8876.0
2022-02-28,9098.0
2022-03-01,9388.0
2022-03-02,9400.0
2022-03-03,9432.0
2022-03-04,9306.0
2022-03-07,9950.0
2022-03-08,10106.0
2022-03-09,9980.0
2022-03-10,10000.0
2022-03-11,10068.0
2022-03-14,9818.0
2022-03-15,9450.0
2022-03-16,9556.0
2022-03-17,9442.0
2022-03-18,9448.0
2022-03-21,9304.0
2022-03-22,9468.0
2022-03-23,9460.0
2022-03-24,9502.0
2022-03-25,9848.0
2022-03-28,10004.0
2022-03-29,9996.0
2022-03-30,9998.0
2022-03-31,10122.0
2022-04-01,10422.0
2022-04-06,10528.0
2022-04-07,10522.0
2022-04-08,10816.0
2022-04-11,10370.0
2022-04-12,10550.0
2022-04-13,10502.0
2022-04-14,10644.0
2022-04-15,11140.0
2022-04-18,11186.0
2022-04-19,10872.0
2022-04-20,11018.0
2022-04-21,11018.0
2022-04-22,10894.0
2022-04-25,10122.0
2022-04-26,10206.0
2022-04-27,9970.0
2022-04-28,9964.0
2022-04-29,9964.0
2022-05-05,9750.0
2022-05-06,9240.0
2022-05-09,9144.0
2022-05-10,8730.0
2022-05-11,8820.0
2022-05-12,8604.0
2022-05-13,8700.0
2022-05-16,8842.0
2022-05-17,8962.0
2022-05-18,8698.0
2022-05-19,8776.0
2022-05-20,8820.0
2022-05-23,8772.0
2022-05-24,8816.0
2022-05-25,8852.0
2022-05-26,8718.0
2022-05-27,8940.0
2022-05-30,9118.0
2022-05-31,9196.0
2022-06-01,9342.0
2022-06-02,9390.0
2022-06-06,9410.0
2022-06-07,9538.0
2022-06-08,9902.0
2022-06-09,9762.0
2022-06-10,9774.0
2022-06-13,9388.0
2022-06-14,9120.0
2022-06-15,8876.0
2022-06-16,8822.0
2022-06-17,8660.0
2022-06-20,8314.0
2022-06-21,8298.0
2022-06-22,8182.0
2022-06-23,8390.0
2022-06-24,8306.0
2022-06-27,8520.0
2022-06-28,8644.0
2022-06-29,8572.0
2022-06-30,8378.0
2022-07-01,8240.0
2022-07-04,7920.0
2022-07-05,7850.0
2022-07-06,8034.0
2022-07-07,7950.0
2022-07-08,8014.0
2022-07-11,7944.0
2022-07-12,7842.0
2022-07-13,7650.0
2022-07-14,7448.0
2022-07-15,7196.0
2022-07-18,7462.0
2022-07-19,7450.0
2022-07-20,7696.0
2022-07-21,7542.0
2022-07-22,7622.0
2022-07-25,7430.0
2022-07-26,7700.0
2022-07-27,7856.0
2022-07-28,7950.0
2022-07-29,7986.0
2022-08-01,8240.0
2022-08-02,8078.0
2022-08-03,8028.0
2022-08-04,7768.0
2022-08-05,7712.0
2022-08-08,7714.0
2022-08-09,7832.0
2022-08-10,7856.0
2022-08-11,8090.0
2022-08-12,8072.0
2022-08-15,8062.0
2022-08-16,7910.0
2022-08-17,7520.0
2022-08-18,7498.0
2022-08-19,7584.0
2022-08-22,7870.0
2022-08-23,7834.0
2022-08-24,7888.0
2022-08-25,8004.0
2022-08-26,8266.0
2022-08-29,7956.0
2022-08-30,7866.0
2022-08-31,7788.0
2022-09-01,7664.0
2022-09-02,7820.0
2022-09-05,7910.0
2022-09-06,7800.0
2022-09-07,7728.0
2022-09-08,7926.0
2022-09-09,8214.0
2022-09-13,8250.0
2022-09-14,8050.0
2022-09-15,8050.0
