datetime,TA2601
2025-01-16,5310.0
2025-01-17,5326.0
2025-01-20,5226.0
2025-01-21,5228.0
2025-01-22,5192.0
2025-01-23,5124.0
2025-01-24,5084.0
2025-01-27,5052.0
2025-02-05,5062.0
2025-02-06,5068.0
2025-02-07,5158.0
2025-02-10,5202.0
2025-02-11,5204.0
2025-02-12,5204.0
2025-02-13,5120.0
2025-02-14,5150.0
2025-02-17,5174.0
2025-02-18,5178.0
2025-02-19,5182.0
2025-02-20,5182.0
2025-02-21,5144.0
2025-02-24,5096.0
2025-02-25,5074.0
2025-02-26,5008.0
2025-02-27,5022.0
2025-02-28,5022.0
2025-03-03,5040.0
2025-03-04,4912.0
2025-03-05,4902.0
2025-03-06,4882.0
2025-03-07,4900.0
2025-03-10,4876.0
2025-03-11,4840.0
2025-03-12,4776.0
2025-03-13,4822.0
2025-03-14,4874.0
2025-03-17,4878.0
2025-03-18,4892.0
2025-03-19,4858.0
2025-03-20,4884.0
2025-03-21,4902.0
2025-03-24,4918.0
2025-03-25,4912.0
2025-03-26,4954.0
2025-03-27,4960.0
2025-03-28,4934.0
2025-03-31,4894.0
2025-04-01,4958.0
2025-04-02,4932.0
2025-04-03,4840.0
2025-04-07,4584.0
2025-04-08,4374.0
2025-04-09,4224.0
2025-04-10,4440.0
2025-04-11,4454.0
2025-04-14,4428.0
2025-04-15,4372.0
2025-04-16,4270.0
2025-04-17,4336.0
2025-04-18,4360.0
2025-04-21,4382.0
2025-04-22,4340.0
2025-04-23,4446.0
2025-04-24,4408.0
2025-04-25,4416.0
2025-04-28,4486.0
2025-04-29,4444.0
2025-04-30,4438.0
2025-05-06,4366.0
2025-05-07,4464.0
2025-05-08,4482.0
2025-05-09,4510.0
2025-05-12,4642.0
2025-05-13,4654.0
2025-05-14,4776.0
2025-05-15,4704.0
2025-05-16,4688.0
2025-05-19,4660.0
2025-05-20,4628.0
2025-05-21,4656.0
2025-05-22,4570.0
2025-05-23,4568.0
2025-05-26,4578.0
2025-05-27,4578.0
2025-05-28,4524.0
2025-05-29,4616.0
2025-05-30,4514.0
2025-06-03,4492.0
2025-06-04,4532.0
2025-06-05,4506.0
2025-06-06,4516.0
2025-06-09,4492.0
2025-06-10,4508.0
2025-06-11,4518.0
2025-06-12,4532.0
2025-06-13,4676.0
2025-06-16,4654.0
2025-06-17,4618.0
2025-06-18,4746.0
2025-06-19,4782.0
2025-06-20,4798.0
2025-06-23,4818.0
2025-06-24,4586.0
2025-06-25,4612.0
2025-06-26,4596.0
2025-06-27,4606.0
2025-06-30,4654.0
2025-07-01,4674.0
2025-07-02,4680.0
2025-07-03,4662.0
2025-07-04,4650.0
2025-07-07,4640.0
2025-07-08,4652.0
2025-07-09,4690.0
2025-07-10,4730.0
2025-07-11,4662.0
2025-07-14,4700.0
2025-07-15,4656.0
2025-07-16,4656.0
2025-07-17,4648.0
2025-07-18,4692.0
2025-07-21,4764.0
2025-07-22,4784.0
2025-07-23,4780.0
2025-07-24,4824.0
2025-07-25,4918.0
2025-07-28,4810.0
2025-07-29,4832.0
2025-07-30,4854.0
2025-07-31,4840.0
2025-08-01,4782.0
2025-08-04,4732.0
2025-08-05,4722.0
2025-08-06,4754.0
2025-08-07,4726.0
2025-08-08,4704.0
2025-08-11,4732.0
2025-08-12,4760.0
2025-08-13,4726.0
2025-08-14,4666.0
2025-08-15,4716.0
2025-08-18,4746.0
2025-08-19,4734.0
2025-08-20,4778.0
2025-08-21,4860.0
2025-08-22,4868.0
2025-08-25,4862.0
2025-08-26,4870.0
2025-08-27,4824.0
2025-08-28,4792.0
2025-08-29,4784.0
2025-09-01,4772.0
2025-09-02,4756.0
2025-09-03,4732.0
2025-09-04,4656.0
2025-09-05,4672.0
2025-09-08,4690.0
2025-09-09,4678.0
2025-09-10,4698.0
2025-09-11,4688.0
2025-09-12,4648.0
2025-09-15,4672.0
2025-09-16,4688.0
2025-09-17,4712.0
2025-09-18,4666.0
2025-09-19,4604.0
2025-09-22,4586.0
2025-09-23,4556.0
2025-09-24,4626.0
2025-09-25,4678.0
2025-09-26,4646.0
2025-09-29,4652.0
2025-09-30,4594.0
2025-10-09,4584.0
2025-10-10,4534.0
2025-10-13,4510.0
2025-10-14,4440.0
2025-10-15,4422.0
2025-10-16,4456.0
2025-10-17,4402.0
2025-10-20,4384.0
2025-10-21,4414.0
2025-10-22,4482.0
2025-10-23,4508.0
2025-10-24,4518.0
2025-10-27,4616.0
2025-10-28,4614.0
2025-10-29,4636.0
2025-10-30,4570.0
2025-10-31,4586.0
2025-11-03,4596.0
2025-11-04,4604.0
2025-11-05,4600.0
2025-11-06,4688.0
2025-11-07,4664.0
2025-11-10,4704.0
2025-11-11,4648.0
2025-11-12,4670.0
2025-11-13,4700.0
2025-11-14,4700.0
2025-11-17,4692.0
2025-11-18,4670.0
2025-11-19,4712.0
2025-11-20,4696.0
2025-11-21,4666.0
2025-11-24,4680.0
2025-11-25,4656.0
2025-11-26,4684.0
2025-11-27,4632.0
2025-11-28,4700.0
2025-12-01,4762.0
2025-12-02,4752.0
2025-12-03,4730.0
2025-12-04,4724.0
2025-12-05,4678.0
2025-12-08,4694.0
2025-12-09,4644.0
2025-12-10,4616.0
2025-12-11,4664.0
2025-12-12,4614.0
2025-12-15,4628.0
2025-12-16,4608.0
2025-12-17,4626.0
2025-12-18,4690.0
2025-12-19,4820.0
2025-12-22,4972.0
2025-12-23,5014.0
2025-12-24,5028.0
2025-12-25,5094.0
2025-12-26,5220.0
2025-12-29,5066.0
2025-12-30,5108.0
2025-12-31,5066.0
2026-01-05,5008.0
2026-01-06,5112.0
2026-01-07,5106.0
2026-01-08,5044.0
2026-01-09,5048.0
2026-01-12,5086.0
2026-01-13,5080.0
2026-01-14,5070.0
2026-01-15,5006.0
2026-01-16,4960.0
