d,c
2022-01-18,4293.0
2022-01-19,4394.0
2022-01-20,4407.0
2022-01-21,4408.0
2022-01-24,4365.0
2022-01-25,4403.0
2022-01-26,4390.0
2022-01-27,4373.0
2022-01-28,4500.0
2022-02-07,4516.0
2022-02-08,4572.0
2022-02-09,4506.0
2022-02-10,4584.0
2022-02-11,4568.0
2022-02-14,4457.0
2022-02-15,4387.0
2022-02-16,4471.0
2022-02-17,4358.0
2022-02-18,4438.0
2022-02-21,4485.0
2022-02-22,4402.0
2022-02-23,4444.0
2022-02-24,4322.0
2022-02-25,4321.0
2022-02-28,4384.0
2022-03-01,4527.0
2022-03-02,4543.0
2022-03-03,4556.0
2022-03-04,4570.0
2022-03-07,4740.0
2022-03-08,4610.0
2022-03-09,4594.0
2022-03-10,4579.0
2022-03-11,4627.0
2022-03-14,4506.0
2022-03-15,4553.0
2022-03-16,4680.0
2022-03-17,4664.0
2022-03-18,4706.0
2022-03-21,4695.0
2022-03-22,4702.0
2022-03-23,4773.0
2022-03-24,4757.0
2022-03-25,4838.0
2022-03-28,4912.0
2022-03-29,4894.0
2022-03-30,4918.0
2022-03-31,4943.0
2022-04-01,5037.0
2022-04-06,5010.0
2022-04-07,4958.0
2022-04-08,4923.0
2022-04-11,4801.0
2022-04-12,4968.0
2022-04-13,4865.0
2022-04-14,4947.0
2022-04-15,4984.0
2022-04-18,5007.0
2022-04-19,4961.0
2022-04-20,5043.0
2022-04-21,4978.0
2022-04-22,4883.0
2022-04-25,4692.0
2022-04-26,4745.0
2022-04-27,4780.0
2022-04-28,4754.0
2022-04-29,4801.0
2022-05-05,4809.0
2022-05-06,4622.0
2022-05-09,4571.0
2022-05-10,4530.0
2022-05-11,4592.0
2022-05-12,4530.0
2022-05-13,4586.0
2022-05-16,4580.0
2022-05-17,4568.0
2022-05-18,4462.0
2022-05-19,4493.0
2022-05-20,4549.0
2022-05-23,4515.0
2022-05-24,4390.0
2022-05-25,4457.0
2022-05-26,4430.0
2022-05-27,4506.0
2022-05-30,4545.0
2022-05-31,4605.0
2022-06-01,4640.0
2022-06-02,4716.0
2022-06-06,4680.0
2022-06-07,4647.0
2022-06-08,4724.0
2022-06-09,4713.0
2022-06-10,4722.0
2022-06-13,4634.0
2022-06-14,4577.0
2022-06-15,4520.0
2022-06-16,4461.0
2022-06-17,4317.0
2022-06-20,4121.0
2022-06-21,4188.0
2022-06-22,4096.0
2022-06-23,4206.0
2022-06-24,4162.0
2022-06-27,4241.0
2022-06-28,4297.0
2022-06-29,4305.0
