datetime,OI2009
2020-01-21,7484.0
2020-01-22,7495.0
2020-01-23,7442.0
2020-02-03,7030.0
2020-02-04,7188.0
2020-02-05,7257.0
2020-02-06,7450.0
2020-02-07,7512.0
2020-02-10,7480.0
2020-02-11,7465.0
2020-02-12,7376.0
2020-02-13,7412.0
2020-02-14,7383.0
2020-02-17,7511.0
2020-02-18,7520.0
2020-02-19,7460.0
2020-02-20,7376.0
2020-02-21,7356.0
2020-02-24,7333.0
2020-02-25,7359.0
2020-02-26,7343.0
2020-02-27,7403.0
2020-02-28,7181.0
2020-03-02,7270.0
2020-03-03,7200.0
2020-03-04,7210.0
2020-03-05,7224.0
2020-03-06,7218.0
2020-03-09,6912.0
2020-03-10,7000.0
2020-03-11,7013.0
2020-03-12,6821.0
2020-03-13,6726.0
2020-03-16,6653.0
2020-03-17,6618.0
2020-03-18,6542.0
2020-03-19,6571.0
2020-03-20,6632.0
2020-03-23,6626.0
2020-03-24,6714.0
2020-03-25,6754.0
2020-03-26,6595.0
2020-03-27,6702.0
2020-03-30,6815.0
2020-03-31,6638.0
2020-04-01,6563.0
2020-04-02,6567.0
2020-04-03,6542.0
2020-04-07,6668.0
2020-04-08,6700.0
2020-04-09,6812.0
2020-04-10,6752.0
2020-04-13,6714.0
2020-04-14,6683.0
2020-04-15,6677.0
2020-04-16,6605.0
2020-04-17,6681.0
2020-04-20,6657.0
2020-04-21,6499.0
2020-04-22,6574.0
2020-04-23,6638.0
2020-04-24,6603.0
2020-04-27,6608.0
2020-04-28,6655.0
2020-04-29,6655.0
2020-04-30,6639.0
2020-05-06,6628.0
2020-05-07,6669.0
2020-05-08,6678.0
2020-05-11,6711.0
2020-05-12,6667.0
2020-05-13,6794.0
2020-05-14,6787.0
2020-05-15,6806.0
2020-05-18,6870.0
2020-05-19,6827.0
2020-05-20,6832.0
2020-05-21,6828.0
2020-05-22,6755.0
2020-05-25,6779.0
2020-05-26,6748.0
2020-05-27,6741.0
2020-05-28,6957.0
2020-05-29,6978.0
2020-06-01,7030.0
2020-06-02,7017.0
2020-06-03,7080.0
2020-06-04,7133.0
2020-06-05,7124.0
2020-06-08,7163.0
2020-06-09,7228.0
2020-06-10,7223.0
2020-06-11,7308.0
2020-06-12,7298.0
2020-06-15,7372.0
2020-06-16,7388.0
2020-06-17,7429.0
2020-06-18,7453.0
2020-06-19,7514.0
2020-06-22,7481.0
2020-06-23,7491.0
2020-06-24,7534.0
2020-06-29,7443.0
2020-06-30,7439.0
2020-07-01,7492.0
2020-07-02,7515.0
2020-07-03,7550.0
2020-07-06,7618.0
2020-07-07,7625.0
2020-07-08,7703.0
2020-07-09,7761.0
2020-07-10,7755.0
2020-07-13,7879.0
2020-07-14,8024.0
2020-07-15,8046.0
2020-07-16,8134.0
2020-07-17,8412.0
2020-07-20,8719.0
2020-07-21,8700.0
2020-07-22,8655.0
2020-07-23,8639.0
2020-07-24,8530.0
2020-07-27,8587.0
2020-07-28,8580.0
2020-07-29,8605.0
2020-07-30,8591.0
2020-07-31,8660.0
2020-08-03,8917.0
2020-08-04,9038.0
2020-08-05,9012.0
2020-08-06,9279.0
2020-08-07,9148.0
2020-08-10,8834.0
2020-08-11,8886.0
2020-08-12,8779.0
2020-08-13,8878.0
2020-08-14,8910.0
2020-08-17,9090.0
2020-08-18,8991.0
2020-08-19,9050.0
2020-08-20,8949.0
2020-08-21,8949.0
2020-08-24,8917.0
2020-08-25,8856.0
2020-08-26,8870.0
2020-08-27,8863.0
2020-08-28,9023.0
2020-08-31,9260.0
2020-09-01,9075.0
2020-09-02,9173.0
2020-09-03,9120.0
2020-09-04,9277.0
2020-09-08,9323.0
2020-09-09,9342.0
2020-09-10,9200.0
2020-09-11,9600.0
2020-09-14,9124.0
