d,c
2022-01-18,3162.0
2022-01-19,3180.0
2022-01-20,3233.0
2022-01-21,3249.0
2022-01-24,3238.0
2022-01-25,3214.0
2022-01-26,3209.0
2022-01-27,3253.0
2022-01-28,3270.0
2022-02-07,3525.0
2022-02-08,3524.0
2022-02-09,3504.0
2022-02-10,3535.0
2022-02-11,3482.0
2022-02-14,3473.0
2022-02-15,3474.0
2022-02-16,3491.0
2022-02-17,3537.0
2022-02-18,3531.0
2022-02-21,3520.0
2022-02-22,3569.0
2022-02-23,3590.0
2022-02-24,3672.0
2022-02-25,3594.0
2022-02-28,3521.0
2022-03-01,3546.0
2022-03-02,3546.0
2022-03-03,3544.0
2022-03-04,3535.0
2022-03-07,3624.0
2022-03-08,3676.0
2022-03-09,3758.0
2022-03-10,3699.0
2022-03-11,3750.0
2022-03-14,3744.0
2022-03-15,3676.0
2022-03-16,3706.0
2022-03-17,3675.0
2022-03-18,3746.0
2022-03-21,3800.0
2022-03-22,3915.0
2022-03-23,3940.0
2022-03-24,3925.0
2022-03-25,3870.0
2022-03-28,3858.0
2022-03-29,3804.0
2022-03-30,3723.0
2022-03-31,3744.0
2022-04-01,3558.0
2022-04-06,3606.0
2022-04-07,3591.0
2022-04-08,3632.0
2022-04-11,3658.0
2022-04-12,3654.0
2022-04-13,3633.0
2022-04-14,3652.0
2022-04-15,3662.0
2022-04-18,3681.0
2022-04-19,3769.0
2022-04-20,3803.0
2022-04-21,3843.0
2022-04-22,3807.0
2022-04-25,3723.0
2022-04-26,3747.0
2022-04-27,3775.0
2022-04-28,3841.0
2022-04-29,3861.0
2022-05-05,3834.0
2022-05-06,3775.0
2022-05-09,3718.0
2022-05-10,3733.0
2022-05-11,3721.0
2022-05-12,3727.0
2022-05-13,3828.0
2022-05-16,3905.0
2022-05-17,3892.0
2022-05-18,3902.0
2022-05-19,3882.0
2022-05-20,3941.0
2022-05-23,3964.0
2022-05-24,3880.0
2022-05-25,3870.0
2022-05-26,3885.0
2022-05-27,3931.0
2022-05-30,3928.0
2022-05-31,3945.0
2022-06-01,3875.0
2022-06-02,3874.0
2022-06-06,3884.0
2022-06-07,3864.0
2022-06-08,3922.0
2022-06-09,3920.0
2022-06-10,3972.0
2022-06-13,3907.0
2022-06-14,3876.0
2022-06-15,3851.0
2022-06-16,3864.0
2022-06-17,3928.0
2022-06-20,3876.0
2022-06-21,3826.0
2022-06-22,3759.0
2022-06-23,3642.0
2022-06-24,3597.0
2022-06-27,3610.0
2022-06-28,3666.0
2022-06-29,3661.0
2022-06-30,3691.0
2022-07-01,3668.0
2022-07-04,3608.0
2022-07-05,3582.0
2022-07-06,3544.0
2022-07-07,3605.0
2022-07-08,3642.0
2022-07-11,3724.0
2022-07-12,3695.0
2022-07-13,3640.0
2022-07-14,3674.0
2022-07-15,3612.0
2022-07-18,3676.0
2022-07-19,3629.0
2022-07-20,3524.0
2022-07-21,3530.0
2022-07-22,3469.0
2022-07-25,3493.0
2022-07-26,3579.0
2022-07-27,3612.0
2022-07-28,3660.0
2022-07-29,3680.0
