datetime,OI2601
2025-01-16,8568.0
2025-01-17,8581.0
2025-01-20,8566.0
2025-01-21,8595.0
2025-01-22,8568.0
2025-01-23,8496.0
2025-01-24,8567.0
2025-01-27,8651.0
2025-02-05,8740.0
2025-02-06,8813.0
2025-02-07,8853.0
2025-02-10,8821.0
2025-02-11,8816.0
2025-02-12,8958.0
2025-02-13,8810.0
2025-02-14,8915.0
2025-02-17,8820.0
2025-02-18,8762.0
2025-02-19,8838.0
2025-02-20,8933.0
2025-02-21,8960.0
2025-02-24,8947.0
2025-02-25,8878.0
2025-02-26,8854.0
2025-02-27,8946.0
2025-02-28,8935.0
2025-03-03,8928.0
2025-03-04,8851.0
2025-03-05,8757.0
2025-03-06,8841.0
2025-03-07,8888.0
2025-03-10,9186.0
2025-03-11,9028.0
2025-03-12,9099.0
2025-03-13,9100.0
2025-03-14,9079.0
2025-03-17,9071.0
2025-03-18,9112.0
2025-03-19,9091.0
2025-03-20,9083.0
2025-03-21,9130.0
2025-03-24,9075.0
2025-03-25,9079.0
2025-03-26,9091.0
2025-03-27,9093.0
2025-03-28,9159.0
2025-03-31,9210.0
2025-04-01,9166.0
2025-04-02,9303.0
2025-04-03,9372.0
2025-04-07,9138.0
2025-04-08,9208.0
2025-04-09,9030.0
2025-04-10,9117.0
2025-04-11,9157.0
2025-04-14,9214.0
2025-04-15,9086.0
2025-04-16,9144.0
2025-04-17,9234.0
2025-04-18,9067.0
2025-04-21,9145.0
2025-04-22,9267.0
2025-04-23,9262.0
2025-04-24,9260.0
2025-04-25,9351.0
2025-04-28,9146.0
2025-04-29,9136.0
2025-04-30,9154.0
2025-05-06,9067.0
2025-05-07,9196.0
2025-05-08,9204.0
2025-05-09,9207.0
2025-05-12,9200.0
2025-05-13,9168.0
2025-05-14,9261.0
2025-05-15,9115.0
2025-05-16,9073.0
2025-05-19,9148.0
2025-05-20,9200.0
2025-05-21,9241.0
2025-05-22,9205.0
2025-05-23,9203.0
2025-05-26,9184.0
2025-05-27,9262.0
2025-05-28,9234.0
2025-05-29,9260.0
2025-05-30,9169.0
2025-06-03,9110.0
2025-06-04,8959.0
2025-06-05,8995.0
2025-06-06,8994.0
2025-06-09,9041.0
2025-06-10,9046.0
2025-06-11,9008.0
2025-06-12,9030.0
2025-06-13,9160.0
2025-06-16,9374.0
2025-06-17,9459.0
2025-06-18,9573.0
2025-06-19,9576.0
2025-06-20,9616.0
2025-06-23,9634.0
2025-06-24,9478.0
2025-06-25,9402.0
2025-06-26,9404.0
2025-06-27,9396.0
2025-06-30,9359.0
2025-07-01,9428.0
2025-07-02,9554.0
2025-07-03,9550.0
2025-07-04,9536.0
2025-07-07,9492.0
2025-07-08,9544.0
2025-07-09,9450.0
2025-07-10,9412.0
2025-07-11,9373.0
2025-07-14,9343.0
2025-07-15,9336.0
2025-07-16,9398.0
2025-07-17,9374.0
2025-07-18,9509.0
2025-07-21,9492.0
2025-07-22,9411.0
2025-07-23,9403.0
2025-07-24,9439.0
2025-07-25,9401.0
2025-07-28,9357.0
2025-07-29,9442.0
2025-07-30,9556.0
2025-07-31,9449.0
2025-08-01,9466.0
2025-08-04,9472.0
2025-08-05,9547.0
2025-08-06,9515.0
2025-08-07,9490.0
2025-08-08,9561.0
2025-08-11,9593.0
2025-08-12,9810.0
2025-08-13,10064.0
2025-08-14,9840.0
2025-08-15,9757.0
2025-08-18,9826.0
2025-08-19,9850.0
2025-08-20,9828.0
2025-08-21,9791.0
2025-08-22,9890.0
2025-08-25,9891.0
2025-08-26,9821.0
2025-08-27,9853.0
2025-08-28,9809.0
2025-08-29,9789.0
2025-09-01,9801.0
2025-09-02,9766.0
2025-09-03,9727.0
2025-09-04,9739.0
2025-09-05,9818.0
2025-09-08,9835.0
2025-09-09,9851.0
2025-09-10,9770.0
2025-09-11,9893.0
2025-09-12,9857.0
2025-09-15,9900.0
2025-09-16,10053.0
2025-09-17,9999.0
2025-09-18,9984.0
2025-09-19,10068.0
2025-09-22,10143.0
2025-09-23,9996.0
2025-09-24,9921.0
2025-09-25,10142.0
2025-09-26,10162.0
2025-09-29,10093.0
2025-09-30,10044.0
2025-10-09,10248.0
2025-10-10,10061.0
2025-10-13,10022.0
2025-10-14,9959.0
2025-10-15,9932.0
2025-10-16,9935.0
2025-10-17,9861.0
2025-10-20,9918.0
2025-10-21,9864.0
2025-10-22,9834.0
2025-10-23,9757.0
2025-10-24,9761.0
2025-10-27,9748.0
2025-10-28,9730.0
2025-10-29,9525.0
2025-10-30,9529.0
2025-10-31,9422.0
2025-11-03,9470.0
2025-11-04,9443.0
2025-11-05,9407.0
2025-11-06,9564.0
2025-11-07,9533.0
2025-11-10,9587.0
2025-11-11,9775.0
2025-11-12,9840.0
2025-11-13,9975.0
2025-11-14,9923.0
2025-11-17,9880.0
2025-11-18,9874.0
2025-11-19,9813.0
2025-11-20,9779.0
2025-11-21,9816.0
2025-11-24,9778.0
2025-11-25,9818.0
2025-11-26,9819.0
