datetime,B2001
2019-01-16,3094.0
2019-01-17,3070.0
2019-01-18,3070.0
2019-01-21,3075.0
2019-01-22,3044.0
2019-01-28,3101.0
2019-01-29,3133.0
2019-01-30,3133.0
2019-01-31,3142.0
2019-02-01,3145.0
2019-02-12,3211.0
2019-02-13,3150.0
2019-02-14,3140.0
2019-02-15,3143.0
2019-02-18,3132.0
2019-02-19,3159.0
2019-02-20,3082.0
2019-02-21,3085.0
2019-02-22,3111.0
2019-02-25,3120.0
2019-02-26,3099.0
2019-02-27,3064.0
2019-02-28,3083.0
2019-03-01,3090.0
2019-03-04,3090.0
2019-03-05,3085.0
2019-03-06,3078.0
2019-03-07,3089.0
2019-03-08,3080.0
2019-03-11,3095.0
2019-03-12,3084.0
2019-03-13,3087.0
2019-03-14,3099.0
2019-03-15,3096.0
2019-03-18,3090.0
2019-03-19,3102.0
2019-03-20,3075.0
2019-03-21,3089.0
2019-03-22,3084.0
2019-03-25,3075.0
2019-03-26,3076.0
2019-03-27,3067.0
2019-03-28,3045.0
2019-03-29,3010.0
2019-04-01,3022.0
2019-04-02,3060.0
2019-04-03,3063.0
2019-04-04,3057.0
2019-04-08,3060.0
2019-04-09,3045.0
2019-04-10,3046.0
2019-04-11,3046.0
2019-04-12,3025.0
2019-04-15,3052.0
2019-04-16,3049.0
2019-04-17,3026.0
2019-04-18,3014.0
2019-04-19,3012.0
2019-04-23,3016.0
2019-04-24,3006.0
2019-04-25,2986.0
2019-04-26,2968.0
2019-04-29,2983.0
2019-04-30,2983.0
2019-05-06,2978.0
2019-05-07,2997.0
2019-05-08,3005.0
2019-05-09,3068.0
2019-05-10,3013.0
2019-05-13,3009.0
2019-05-14,3008.0
2019-05-15,3025.0
2019-05-16,3049.0
2019-05-17,3031.0
2019-05-20,3058.0
2019-05-21,3068.0
2019-05-22,3041.0
2019-05-23,3013.0
2019-05-24,3015.0
2019-05-27,3070.0
2019-05-28,3105.0
2019-05-29,3211.0
2019-05-30,3151.0
2019-05-31,3191.0
2019-06-03,3209.0
2019-06-04,3248.0
2019-06-05,3221.0
2019-06-06,3147.0
2019-06-10,3147.0
2019-06-11,3131.0
2019-06-12,3114.0
2019-06-13,3166.0
2019-06-14,3179.0
2019-06-17,3244.0
2019-06-18,3215.0
2019-06-19,3168.0
2019-06-20,3151.0
2019-06-21,3197.0
2019-06-24,3202.0
2019-06-25,3215.0
2019-06-26,3180.0
2019-06-27,3181.0
2019-06-28,3179.0
2019-07-01,3152.0
2019-07-02,3127.0
2019-07-03,3113.0
2019-07-04,3100.0
2019-07-05,3125.0
2019-07-08,3100.0
2019-07-09,3078.0
2019-07-10,3095.0
2019-07-11,3085.0
2019-07-12,3103.0
2019-07-15,3166.0
2019-07-16,3117.0
2019-07-17,3125.0
2019-07-18,3109.0
2019-07-19,3116.0
2019-07-22,3094.0
2019-07-23,3112.0
2019-07-24,3072.0
2019-07-25,3103.0
2019-07-26,3069.0
2019-07-29,3065.0
2019-07-30,3080.0
2019-07-31,3085.0
2019-08-01,3058.0
2019-08-02,3083.0
2019-08-05,3153.0
2019-08-06,3166.0
2019-08-07,3218.0
2019-08-08,3228.0
2019-08-09,3261.0
2019-08-12,3254.0
2019-08-13,3290.0
2019-08-14,3238.0
2019-08-15,3224.0
2019-08-16,3218.0
2019-08-19,3231.0
2019-08-20,3246.0
2019-08-21,3258.0
2019-08-22,3282.0
2019-08-23,3316.0
2019-08-26,3365.0
2019-08-27,3323.0
2019-08-28,3327.0
2019-08-29,3343.0
2019-08-30,3316.0
2019-09-02,3361.0
2019-09-03,3388.0
2019-09-04,3383.0
2019-09-05,3328.0
2019-09-06,3266.0
2019-09-09,3249.0
2019-09-10,3255.0
2019-09-11,3222.0
2019-09-12,3231.0
2019-09-16,3231.0
2019-09-17,3256.0
2019-09-18,3250.0
2019-09-19,3241.0
2019-09-20,3215.0
2019-09-23,3232.0
2019-09-24,3205.0
2019-09-25,3230.0
2019-09-26,3198.0
2019-09-27,3150.0
2019-09-30,3172.0
2019-10-08,3204.0
2019-10-09,3269.0
2019-10-10,3258.0
2019-10-11,3319.0
2019-10-14,3265.0
2019-10-15,3284.0
2019-10-16,3283.0
2019-10-17,3292.0
2019-10-18,3293.0
2019-10-21,3364.0
2019-10-22,3351.0
2019-10-23,3371.0
2019-10-24,3373.0
2019-10-25,3389.0
2019-10-28,3325.0
2019-10-29,3339.0
2019-10-30,3338.0
2019-10-31,3326.0
2019-11-01,3343.0
2019-11-04,3354.0
2019-11-05,3348.0
2019-11-06,3287.0
2019-11-07,3276.0
2019-11-08,3303.0
2019-11-11,3266.0
2019-11-12,3271.0
2019-11-13,3255.0
2019-11-14,3237.0
2019-11-15,3217.0
2019-11-18,3233.0
2019-11-19,3226.0
2019-11-20,3254.0
2019-11-21,3241.0
2019-11-22,3210.0
2019-11-25,3237.0
2019-11-26,3211.0
2019-11-27,3180.0
2019-11-28,3188.0
2019-11-29,3178.0
2019-12-02,3149.0
2019-12-03,3177.0
2019-12-04,3169.0
2019-12-05,3183.0
2019-12-06,3170.0
2019-12-09,3170.0
2019-12-10,3157.0
2019-12-11,3155.0
2019-12-12,3164.0
2019-12-13,3111.0
2019-12-16,3246.0
2019-12-17,3302.0
2019-12-18,3282.0
2019-12-19,3272.0
2019-12-20,3290.0
2019-12-23,3248.0
2019-12-24,3285.0
2019-12-25,3275.0
2019-12-26,3282.0
2019-12-27,3404.0
2019-12-30,3595.0
2019-12-31,3588.0
2020-01-03,3482.0
2020-01-06,3482.0
2020-01-14,3482.0
