datetime,CF2605
2025-05-20,13480.0
2025-05-21,13495.0
2025-05-22,13505.0
2025-05-23,13470.0
2025-05-26,13445.0
2025-05-27,13385.0
2025-05-28,13400.0
2025-05-29,13410.0
2025-05-30,13355.0
2025-06-03,13330.0
2025-06-04,13305.0
2025-06-05,13290.0
2025-06-06,13340.0
2025-06-09,13475.0
2025-06-10,13475.0
2025-06-11,13505.0
2025-06-12,13480.0
2025-06-13,13490.0
2025-06-16,13530.0
2025-06-17,13535.0
2025-06-18,13540.0
2025-06-19,13510.0
2025-06-20,13495.0
2025-06-23,13470.0
2025-06-24,13555.0
2025-06-25,13605.0
2025-06-26,13650.0
2025-06-27,13750.0
2025-06-30,13755.0
2025-07-01,13745.0
2025-07-02,13805.0
2025-07-03,13775.0
2025-07-04,13765.0
2025-07-07,13740.0
2025-07-08,13750.0
2025-07-09,13770.0
2025-07-10,13790.0
2025-07-11,13800.0
2025-07-14,13790.0
2025-07-15,13785.0
2025-07-16,13835.0
2025-07-17,13925.0
2025-07-18,13915.0
2025-07-21,13945.0
2025-07-22,13990.0
2025-07-23,14015.0
2025-07-24,13990.0
2025-07-25,14040.0
2025-07-28,14000.0
2025-07-29,13965.0
2025-07-30,13850.0
2025-07-31,13775.0
2025-08-01,13730.0
2025-08-04,13760.0
2025-08-05,13775.0
2025-08-06,13805.0
2025-08-07,13785.0
2025-08-08,13750.0
2025-08-11,13830.0
2025-08-12,13910.0
2025-08-13,14090.0
2025-08-14,14125.0
2025-08-15,14090.0
2025-08-18,14085.0
2025-08-19,14080.0
2025-08-20,14040.0
2025-08-21,14005.0
2025-08-22,13990.0
2025-08-25,14075.0
2025-08-26,14055.0
2025-08-27,14030.0
2025-08-28,14025.0
2025-08-29,14200.0
2025-09-01,13965.0
2025-09-02,13995.0
2025-09-03,13950.0
2025-09-04,13950.0
2025-09-05,13940.0
2025-09-08,13840.0
2025-09-09,13790.0
2025-09-10,13820.0
2025-09-11,13795.0
2025-09-12,13820.0
2025-09-15,13850.0
2025-09-16,13860.0
2025-09-17,13850.0
2025-09-18,13725.0
2025-09-19,13705.0
2025-09-22,13615.0
2025-09-23,13560.0
2025-09-24,13540.0
2025-09-25,13535.0
2025-09-26,13405.0
2025-09-29,13360.0
2025-09-30,13245.0
2025-10-09,13345.0
2025-10-10,13375.0
2025-10-13,13360.0
2025-10-14,13320.0
2025-10-15,13330.0
2025-10-16,13375.0
2025-10-17,13390.0
2025-10-20,13530.0
2025-10-21,13600.0
2025-10-22,13575.0
2025-10-23,13600.0
2025-10-24,13540.0
2025-10-27,13575.0
2025-10-28,13570.0
2025-10-29,13625.0
2025-10-30,13610.0
2025-10-31,13605.0
2025-11-03,13615.0
2025-11-04,13555.0
2025-11-05,13620.0
2025-11-06,13615.0
2025-11-07,13590.0
2025-11-10,13580.0
2025-11-11,13560.0
2025-11-12,13525.0
2025-11-13,13495.0
2025-11-14,13470.0
2025-11-17,13455.0
2025-11-18,13405.0
2025-11-19,13490.0
2025-11-20,13475.0
2025-11-21,13445.0
2025-11-24,13530.0
2025-11-25,13580.0
2025-11-26,13585.0
2025-11-27,13605.0
2025-11-28,13685.0
2025-12-01,13725.0
2025-12-02,13755.0
2025-12-03,13750.0
2025-12-04,13755.0
2025-12-05,13720.0
2025-12-08,13725.0
2025-12-09,13725.0
2025-12-10,13760.0
2025-12-11,13850.0
2025-12-12,13850.0
2025-12-15,13990.0
2025-12-16,13945.0
2025-12-17,13925.0
2025-12-18,13960.0
2025-12-19,14015.0
2025-12-22,14070.0
2025-12-23,14140.0
2025-12-24,14180.0
2025-12-25,14255.0
2025-12-26,14535.0
2025-12-29,14435.0
2025-12-30,14560.0
2025-12-31,14585.0
2026-01-05,14655.0
2026-01-06,14855.0
2026-01-07,15035.0
2026-01-08,14740.0
2026-01-09,14675.0
2026-01-12,14625.0
2026-01-13,14760.0
2026-01-14,14810.0
2026-01-15,14675.0
2026-01-16,14590.0
2026-01-19,14545.0
2026-01-20,14525.0
2026-01-21,14535.0
2026-01-22,14730.0
2026-01-23,14695.0
2026-01-26,14650.0
2026-01-27,14565.0
2026-01-28,14940.0
2026-01-29,14910.0
2026-01-30,14670.0
2026-02-02,14575.0
2026-02-03,14650.0
2026-02-04,14680.0
2026-02-05,14610.0
2026-02-06,14580.0
2026-02-09,14580.0
2026-02-10,14655.0
2026-02-11,14745.0
2026-02-12,14790.0
2026-02-13,14740.0
2026-02-24,15285.0
2026-02-25,15380.0
2026-02-26,15350.0
2026-02-27,15395.0
2026-03-02,15225.0
2026-03-03,15255.0
2026-03-04,15205.0
2026-03-05,15250.0
2026-03-06,15295.0
2026-03-09,15285.0
2026-03-10,15320.0
2026-03-11,15515.0
2026-03-12,15545.0
2026-03-13,15415.0
2026-03-16,15480.0
2026-03-17,15415.0
2026-03-18,15210.0
2026-03-19,15150.0
2026-03-20,15215.0
2026-03-23,15280.0
2026-03-24,15215.0
2026-03-25,15340.0
2026-03-26,15420.0
2026-03-27,15395.0
2026-03-30,15385.0
2026-03-31,15295.0
2026-04-01,15245.0
2026-04-02,15230.0
2026-04-03,15255.0
2026-04-07,15220.0
2026-04-08,15175.0
2026-04-09,15205.0
2026-04-10,15545.0
2026-04-13,15300.0
2026-04-14,15390.0
2026-04-15,15455.0
2026-04-16,15755.0
2026-04-17,15785.0
2026-04-20,15865.0
2026-04-21,15850.0
2026-04-22,16090.0
2026-04-23,16150.0
2026-04-24,16060.0
2026-04-27,16305.0
2026-04-28,16305.0
2026-04-29,16295.0
2026-04-30,16465.0
2026-05-06,16590.0
2026-05-07,16520.0
2026-05-08,16200.0
2026-05-11,16200.0
2026-05-12,16220.0
2026-05-13,16325.0
2026-05-14,16280.0
2026-05-15,15900.0
2026-05-18,15875.0
2026-05-19,15200.0
