datetime,PP2405
2023-05-18,7070.0
2023-05-19,6984.0
2023-05-22,6871.0
2023-05-23,6854.0
2023-05-24,6922.0
2023-05-25,6944.0
2023-05-26,6923.0
2023-05-29,6983.0
2023-05-30,6956.0
2023-05-31,6851.0
2023-06-01,6951.0
2023-06-02,6967.0
2023-06-05,6942.0
2023-06-06,6916.0
2023-06-07,6856.0
2023-06-08,6890.0
2023-06-09,6894.0
2023-06-12,6838.0
2023-06-13,6858.0
2023-06-14,6899.0
2023-06-15,6908.0
2023-06-16,6976.0
2023-06-19,6966.0
2023-06-20,6992.0
2023-06-21,6988.0
2023-06-26,6890.0
2023-06-27,6940.0
2023-06-28,6915.0
2023-06-29,6974.0
2023-06-30,6993.0
2023-07-03,6996.0
2023-07-04,7001.0
2023-07-05,6989.0
2023-07-06,7014.0
2023-07-07,7070.0
2023-07-10,7063.0
2023-07-11,7127.0
2023-07-12,7219.0
2023-07-13,7244.0
2023-07-14,7317.0
2023-07-17,7173.0
2023-07-18,7233.0
2023-07-19,7262.0
2023-07-20,7217.0
2023-07-21,7205.0
2023-07-24,7171.0
2023-07-25,7253.0
2023-07-26,7303.0
2023-07-27,7291.0
2023-07-28,7403.0
2023-07-31,7401.0
2023-08-01,7428.0
2023-08-02,7419.0
2023-08-03,7316.0
2023-08-04,7363.0
2023-08-07,7337.0
2023-08-08,7292.0
2023-08-09,7350.0
2023-08-10,7354.0
2023-08-11,7380.0
2023-08-14,7328.0
2023-08-15,7357.0
2023-08-16,7309.0
2023-08-17,7374.0
2023-08-18,7529.0
2023-08-21,7582.0
2023-08-22,7625.0
2023-08-23,7604.0
2023-08-24,7578.0
2023-08-25,7610.0
2023-08-28,7603.0
2023-08-29,7585.0
2023-08-30,7702.0
2023-08-31,7712.0
2023-09-01,7811.0
2023-09-04,7770.0
2023-09-05,7830.0
2023-09-06,7919.0
2023-09-07,7853.0
2023-09-08,7777.0
2023-09-11,7807.0
2023-09-12,7906.0
2023-09-13,7877.0
2023-09-14,7867.0
2023-09-15,7884.0
2023-09-18,7912.0
2023-09-19,7986.0
2023-09-20,7888.0
2023-09-21,7800.0
2023-09-22,7802.0
2023-09-25,7719.0
2023-09-26,7655.0
2023-09-27,7650.0
2023-09-28,7675.0
2023-10-09,7529.0
2023-10-10,7415.0
2023-10-11,7419.0
2023-10-12,7406.0
2023-10-13,7432.0
2023-10-16,7476.0
2023-10-17,7423.0
2023-10-18,7396.0
2023-10-19,7408.0
2023-10-20,7415.0
2023-10-23,7409.0
2023-10-24,7431.0
2023-10-25,7466.0
2023-10-26,7459.0
2023-10-27,7574.0
2023-10-30,7601.0
2023-10-31,7580.0
2023-11-01,7612.0
2023-11-02,7595.0
2023-11-03,7688.0
2023-11-06,7723.0
2023-11-07,7681.0
2023-11-08,7695.0
2023-11-09,7691.0
2023-11-10,7689.0
2023-11-13,7624.0
2023-11-14,7661.0
2023-11-15,7726.0
2023-11-16,7746.0
2023-11-17,7702.0
2023-11-20,7653.0
2023-11-21,7541.0
2023-11-22,7513.0
2023-11-23,7438.0
2023-11-24,7477.0
2023-11-27,7453.0
2023-11-28,7427.0
2023-11-29,7403.0
2023-11-30,7484.0
2023-12-01,7461.0
2023-12-04,7366.0
2023-12-05,7383.0
2023-12-06,7407.0
2023-12-07,7395.0
2023-12-08,7464.0
2023-12-11,7474.0
