d,c
2020-01-16,5680.0
2020-01-17,5718.0
2020-01-20,5740.0
2020-01-21,5582.0
2020-01-22,5662.0
2020-01-23,5678.0
2020-02-03,5286.0
2020-02-04,5364.0
2020-02-05,5440.0
2020-02-06,5574.0
2020-02-07,5600.0
2020-02-10,5502.0
2020-02-11,5450.0
2020-02-12,5402.0
2020-02-13,5430.0
2020-02-14,5376.0
2020-02-17,5456.0
2020-02-18,5418.0
2020-02-19,5376.0
2020-02-20,5382.0
2020-02-21,5412.0
2020-02-24,5362.0
2020-02-25,5296.0
2020-02-26,5226.0
2020-02-27,5258.0
2020-02-28,5036.0
2020-03-02,5170.0
2020-03-03,5182.0
2020-03-04,5278.0
2020-03-05,5382.0
2020-03-06,5280.0
2020-03-09,5044.0
2020-03-10,5092.0
2020-03-11,5032.0
2020-03-12,4840.0
2020-03-13,4734.0
2020-03-16,4614.0
2020-03-17,4644.0
2020-03-18,4640.0
2020-03-19,4706.0
2020-03-20,4748.0
2020-03-23,4680.0
2020-03-24,4798.0
2020-03-25,4968.0
2020-03-26,4814.0
2020-03-27,4860.0
2020-03-30,4922.0
2020-03-31,4834.0
2020-04-01,4778.0
2020-04-02,4834.0
2020-04-03,4738.0
2020-04-07,4816.0
2020-04-08,4900.0
2020-04-09,4930.0
2020-04-10,4808.0
2020-04-13,4778.0
2020-04-14,4744.0
2020-04-15,4768.0
2020-04-16,4656.0
2020-04-17,4732.0
2020-04-20,4706.0
2020-04-21,4522.0
2020-04-22,4510.0
2020-04-23,4600.0
2020-04-24,4504.0
2020-04-27,4474.0
2020-04-28,4482.0
2020-04-29,4504.0
2020-04-30,4600.0
2020-05-06,4502.0
2020-05-07,4528.0
2020-05-08,4554.0
2020-05-11,4578.0
2020-05-12,4506.0
2020-05-13,4570.0
2020-05-14,4526.0
2020-05-15,4632.0
2020-05-18,4684.0
2020-05-19,4670.0
2020-05-20,4670.0
2020-05-21,4684.0
2020-05-22,4588.0
2020-05-25,4680.0
2020-05-26,4692.0
2020-05-27,4752.0
2020-05-28,4782.0
2020-05-29,4830.0
2020-06-01,4870.0
2020-06-02,4822.0
2020-06-03,4850.0
2020-06-04,4852.0
2020-06-05,4896.0
2020-06-08,4876.0
2020-06-09,4972.0
2020-06-10,4970.0
2020-06-11,4942.0
2020-06-12,4872.0
2020-06-15,4776.0
2020-06-16,4872.0
2020-06-17,4918.0
2020-06-18,4894.0
2020-06-19,5050.0
2020-06-22,5062.0
2020-06-23,5016.0
2020-06-24,5042.0
2020-06-29,4856.0
2020-06-30,4922.0
2020-07-01,4884.0
2020-07-02,4926.0
2020-07-03,4966.0
2020-07-06,5024.0
2020-07-07,4934.0
2020-07-08,4976.0
2020-07-09,5016.0
2020-07-10,4912.0
2020-07-13,4986.0
2020-07-14,5088.0
2020-07-15,5138.0
2020-07-16,5178.0
2020-07-17,5300.0
2020-07-20,5396.0
2020-07-21,5362.0
2020-07-22,5358.0
2020-07-23,5438.0
2020-07-24,5480.0
2020-07-27,5438.0
2020-07-28,5322.0
2020-07-29,5400.0
2020-07-30,5478.0
2020-07-31,5474.0
2020-08-03,5624.0
2020-08-04,5692.0
2020-08-05,5602.0
2020-08-06,5608.0
2020-08-07,5630.0
2020-08-10,5580.0
2020-08-11,5562.0
2020-08-12,5480.0
2020-08-13,5694.0
2020-08-14,5622.0
2020-08-17,5706.0
2020-08-18,5678.0
2020-08-19,5776.0
2020-08-20,5608.0
2020-08-21,5606.0
2020-08-24,5590.0
2020-08-25,5522.0
2020-08-26,5580.0
2020-08-27,5666.0
2020-08-28,5762.0
2020-08-31,5856.0
2020-09-01,5884.0
2020-09-02,5914.0
2020-09-03,5946.0
2020-09-04,5860.0
2020-09-07,5860.0
2020-09-08,5970.0
2020-09-09,5862.0
2020-09-10,5882.0
2020-09-11,5876.0
2020-09-14,6096.0
2020-09-15,6076.0
2020-09-16,6122.0
2020-09-17,6232.0
2020-09-18,6384.0
2020-09-21,6480.0
2020-09-22,6178.0
2020-09-23,6026.0
2020-09-24,5888.0
2020-09-25,5890.0
2020-09-28,5888.0
2020-09-29,5934.0
2020-09-30,5736.0
