datetime,V2109
2020-09-15,6335.0
2020-09-16,6335.0
2020-09-17,6515.0
2020-09-18,6510.0
2020-09-22,6420.0
2020-09-23,6465.0
2020-09-24,6380.0
2020-09-25,6390.0
2020-09-28,6400.0
2020-09-29,6390.0
2020-09-30,6350.0
2020-10-09,6455.0
2020-10-12,6550.0
2020-10-13,6540.0
2020-10-14,6510.0
2020-10-15,6515.0
2020-10-16,6515.0
2020-10-19,6530.0
2020-10-20,6510.0
2020-10-21,6485.0
2020-10-22,6465.0
2020-10-23,6440.0
2020-10-26,6460.0
2020-10-27,6470.0
2020-10-28,6500.0
2020-10-29,6455.0
2020-10-30,6480.0
2020-11-02,6555.0
2020-11-03,6635.0
2020-11-04,6605.0
2020-11-05,6600.0
2020-11-06,6630.0
2020-11-09,6730.0
2020-11-10,6660.0
2020-11-11,6645.0
2020-11-12,6610.0
2020-11-13,6780.0
2020-11-16,6750.0
2020-11-17,6850.0
2020-11-18,6900.0
2020-11-19,6835.0
2020-11-20,6800.0
2020-11-23,6895.0
2020-11-24,6860.0
2020-11-25,6870.0
2020-11-26,6860.0
2020-11-27,6945.0
2020-11-30,6920.0
2020-12-01,7100.0
2020-12-02,7080.0
2020-12-03,7090.0
2020-12-04,7200.0
2020-12-07,7335.0
2020-12-08,7320.0
2020-12-09,7500.0
2020-12-10,7595.0
2020-12-11,7770.0
2020-12-14,7525.0
2020-12-15,7535.0
2020-12-16,7445.0
2020-12-17,7395.0
2020-12-18,7440.0
2020-12-21,7555.0
2020-12-22,7435.0
2020-12-23,7420.0
2020-12-24,7340.0
2020-12-25,7185.0
2020-12-28,7060.0
2020-12-29,7065.0
2020-12-30,7075.0
2020-12-31,7100.0
2021-01-04,7175.0
2021-01-05,7125.0
2021-01-06,7135.0
2021-01-07,7135.0
2021-01-08,6980.0
2021-01-11,6925.0
2021-01-12,7020.0
2021-01-13,7035.0
2021-01-14,7000.0
2021-01-15,7035.0
2021-01-18,7170.0
2021-01-19,7180.0
2021-01-20,7180.0
2021-01-21,7335.0
2021-01-22,7365.0
2021-01-25,7225.0
2021-01-26,7225.0
2021-01-27,7285.0
2021-01-28,7355.0
2021-01-29,7355.0
2021-02-01,7225.0
2021-02-02,7245.0
2021-02-03,7345.0
2021-02-04,7475.0
2021-02-05,7460.0
2021-02-08,7500.0
2021-02-09,7545.0
2021-02-10,7550.0
2021-02-18,7800.0
2021-02-19,7970.0
2021-02-22,8255.0
2021-02-23,8265.0
2021-02-24,8155.0
2021-02-25,8210.0
2021-02-26,8225.0
2021-03-01,8060.0
2021-03-02,8065.0
2021-03-03,8330.0
2021-03-04,8150.0
2021-03-05,8270.0
2021-03-08,8525.0
2021-03-09,8385.0
2021-03-10,8305.0
2021-03-11,8520.0
2021-03-12,8575.0
2021-03-15,8895.0
2021-03-16,8910.0
2021-03-17,8915.0
2021-03-18,8755.0
2021-03-19,8605.0
2021-03-22,8610.0
2021-03-23,8485.0
2021-03-24,8410.0
2021-03-25,8480.0
2021-03-26,8670.0
2021-03-29,8625.0
2021-03-30,8485.0
2021-03-31,8420.0
2021-04-01,8600.0
2021-04-02,8770.0
2021-04-06,8770.0
2021-04-07,8725.0
2021-04-08,8710.0
2021-04-09,8545.0
2021-04-12,8460.0
2021-04-13,8500.0
2021-04-14,8640.0
2021-04-15,8725.0
2021-04-16,8810.0
2021-04-19,8840.0
2021-04-20,8840.0
2021-04-21,8640.0
2021-04-22,8925.0
2021-04-23,9040.0
2021-04-26,8885.0
2021-04-27,8925.0
2021-04-28,8985.0
2021-04-29,8885.0
2021-04-30,8860.0
2021-05-06,9120.0
2021-05-07,9285.0
2021-05-10,9345.0
2021-05-11,9225.0
2021-05-12,9280.0
2021-05-13,9110.0
2021-05-14,9115.0
2021-05-17,9115.0
2021-05-18,9235.0
2021-05-19,9065.0
2021-05-20,8800.0
2021-05-21,8580.0
2021-05-24,8635.0
2021-05-25,8690.0
2021-05-26,8620.0
2021-05-27,8540.0
2021-05-28,8600.0
2021-05-31,8755.0
2021-06-01,8935.0
2021-06-02,8735.0
2021-06-03,8785.0
2021-06-04,8760.0
2021-06-07,8570.0
2021-06-08,8565.0
2021-06-09,8770.0
2021-06-10,8770.0
2021-06-11,8865.0
2021-06-15,8805.0
2021-06-16,8720.0
2021-06-17,8585.0
2021-06-18,8520.0
2021-06-21,8385.0
2021-06-22,8365.0
2021-06-23,8515.0
2021-06-24,8415.0
2021-06-25,8520.0
2021-06-28,8685.0
2021-06-29,8680.0
2021-06-30,8695.0
2021-07-01,8710.0
2021-07-02,8710.0
2021-07-05,8870.0
2021-07-06,8805.0
2021-07-07,8735.0
2021-07-08,8880.0
2021-07-09,8940.0
2021-07-12,8905.0
2021-07-13,8900.0
2021-07-14,8950.0
2021-07-15,9130.0
2021-07-16,9280.0
2021-07-19,9355.0
2021-07-20,9280.0
2021-07-21,9145.0
2021-07-22,9120.0
2021-07-23,9205.0
2021-07-26,9200.0
2021-07-27,9060.0
2021-07-28,9115.0
2021-07-29,9120.0
2021-07-30,9175.0
2021-08-02,8935.0
2021-08-03,8820.0
2021-08-04,8940.0
2021-08-05,9080.0
2021-08-06,9140.0
2021-08-09,9105.0
2021-08-10,9245.0
2021-08-11,9325.0
2021-08-12,9335.0
2021-08-13,9335.0
2021-08-16,9330.0
2021-08-17,9450.0
2021-08-18,9330.0
2021-08-19,9375.0
2021-08-20,9310.0
2021-08-23,9340.0
2021-08-24,9425.0
2021-08-25,9475.0
2021-08-26,9400.0
2021-08-27,9375.0
2021-08-30,9550.0
2021-08-31,9560.0
2021-09-01,9525.0
2021-09-02,9700.0
2021-09-03,9750.0
2021-09-06,9765.0
2021-09-07,10300.0
2021-09-08,10185.0
2021-09-09,10305.0
2021-09-10,10450.0
2021-09-13,10200.0
2021-09-14,9950.0
