datetime,SF1905
2018-05-18,6424.0
2018-05-21,6452.0
2018-05-22,6484.0
2018-05-23,6468.0
2018-05-24,6372.0
2018-05-25,6372.0
2018-05-28,6344.0
2018-05-29,6436.0
2018-05-30,6438.0
2018-05-31,6482.0
2018-06-01,6438.0
2018-06-04,6438.0
2018-06-05,6408.0
2018-06-06,6468.0
2018-06-07,6426.0
2018-06-08,6466.0
2018-06-11,6438.0
2018-06-12,6476.0
2018-06-13,6382.0
2018-06-14,6408.0
2018-06-15,6338.0
2018-06-19,6240.0
2018-06-20,6244.0
2018-06-21,6296.0
2018-06-22,6392.0
2018-06-25,6392.0
2018-06-26,6580.0
2018-06-27,6550.0
2018-06-28,6550.0
2018-06-29,6608.0
2018-07-02,6608.0
2018-07-03,6578.0
2018-07-04,6590.0
2018-07-05,6480.0
2018-07-06,6468.0
2018-07-09,6476.0
2018-07-10,6400.0
2018-07-11,6426.0
2018-07-12,6444.0
2018-07-13,6400.0
2018-07-16,6392.0
2018-07-17,6350.0
2018-07-18,6390.0
2018-07-19,6424.0
2018-07-20,6510.0
2018-07-23,6506.0
2018-07-24,6498.0
2018-07-25,6540.0
2018-07-26,6548.0
2018-07-27,6548.0
2018-07-30,6618.0
2018-07-31,6626.0
2018-08-01,6608.0
2018-08-02,6668.0
2018-08-03,6686.0
2018-08-06,6674.0
2018-08-07,6612.0
2018-08-08,6754.0
2018-08-09,6796.0
2018-08-10,6816.0
2018-08-13,6764.0
2018-08-14,6892.0
2018-08-15,7012.0
2018-08-16,6976.0
2018-08-17,6892.0
2018-08-20,6702.0
2018-08-21,6520.0
2018-08-22,6550.0
2018-08-23,6552.0
2018-08-24,6586.0
2018-08-27,6554.0
2018-08-28,6596.0
2018-08-29,6572.0
2018-08-30,6498.0
2018-08-31,6530.0
2018-09-03,6498.0
2018-09-04,6480.0
2018-09-05,6504.0
2018-09-06,6502.0
2018-09-07,6500.0
2018-09-10,6546.0
2018-09-11,6534.0
2018-09-12,6434.0
2018-09-13,6522.0
2018-09-14,6592.0
2018-09-17,6622.0
2018-09-18,6650.0
2018-09-19,6594.0
2018-09-20,6526.0
2018-09-21,6566.0
2018-09-25,6518.0
2018-09-26,6506.0
2018-09-27,6516.0
2018-09-28,6548.0
2018-10-08,6512.0
2018-10-09,6664.0
2018-10-10,6660.0
2018-10-11,6606.0
2018-10-12,6680.0
2018-10-15,6690.0
2018-10-16,6676.0
2018-10-17,6710.0
2018-10-18,6656.0
2018-10-19,6718.0
2018-10-22,6712.0
2018-10-23,6708.0
2018-10-24,6690.0
2018-10-25,6708.0
2018-10-26,6716.0
2018-10-29,6726.0
2018-10-30,6624.0
2018-10-31,6590.0
2018-11-01,6540.0
2018-11-02,6520.0
2018-11-05,6520.0
2018-11-06,6498.0
2018-11-07,6480.0
2018-11-08,6450.0
2018-11-09,6396.0
2018-11-12,6112.0
2018-11-13,6088.0
2018-11-14,6206.0
2018-11-15,6190.0
2018-11-16,6248.0
2018-11-19,6274.0
2018-11-20,6226.0
2018-11-21,6180.0
2018-11-22,6218.0
2018-11-23,6180.0
2018-11-26,5964.0
2018-11-27,6004.0
2018-11-28,6060.0
2018-11-29,6108.0
2018-11-30,6068.0
2018-12-03,6076.0
2018-12-04,6122.0
2018-12-05,6192.0
2018-12-06,6124.0
2018-12-07,6140.0
2018-12-10,6018.0
2018-12-11,6024.0
2018-12-12,5966.0
2018-12-13,6004.0
2018-12-14,5982.0
2018-12-17,6022.0
2018-12-18,6046.0
2018-12-19,6022.0
2018-12-20,6004.0
2018-12-21,5926.0
2018-12-24,5882.0
2018-12-25,5826.0
2018-12-26,5782.0
2018-12-27,5736.0
2018-12-28,5732.0
2019-01-02,5704.0
2019-01-03,5736.0
2019-01-04,5768.0
2019-01-07,5796.0
2019-01-08,5784.0
2019-01-09,5828.0
2019-01-10,5798.0
2019-01-11,5916.0
2019-01-14,5896.0
2019-01-15,5934.0
2019-01-16,5902.0
2019-01-17,5930.0
2019-01-18,6016.0
2019-01-21,5998.0
2019-01-22,6000.0
2019-01-23,6010.0
2019-01-24,6028.0
2019-01-25,6028.0
2019-01-28,6056.0
2019-01-29,5920.0
2019-01-30,6018.0
2019-01-31,6018.0
2019-02-01,6038.0
2019-02-11,6158.0
2019-02-12,6084.0
2019-02-13,6006.0
2019-02-14,6004.0
2019-02-15,5968.0
2019-02-18,5932.0
2019-02-19,5964.0
2019-02-20,6048.0
2019-02-21,6000.0
2019-02-22,6030.0
2019-02-25,6026.0
2019-02-26,6068.0
2019-02-27,6052.0
2019-02-28,6032.0
2019-03-01,6090.0
2019-03-04,6120.0
2019-03-05,6146.0
2019-03-06,6226.0
2019-03-07,6212.0
2019-03-08,6188.0
2019-03-11,6194.0
2019-03-12,6188.0
2019-03-13,6234.0
2019-03-14,6264.0
2019-03-15,6182.0
2019-03-18,6030.0
2019-03-19,6010.0
2019-03-20,6018.0
2019-03-21,6010.0
2019-03-22,5950.0
2019-03-25,5938.0
2019-03-26,5864.0
2019-03-27,5828.0
2019-03-28,5788.0
2019-03-29,5790.0
2019-04-01,5828.0
2019-04-02,5802.0
2019-04-03,5792.0
2019-04-04,5788.0
2019-04-08,5812.0
2019-04-09,5862.0
2019-04-10,5854.0
2019-04-11,5756.0
2019-04-12,5786.0
2019-04-15,5788.0
2019-04-16,5666.0
2019-04-17,5730.0
2019-04-18,5698.0
2019-04-19,5706.0
2019-04-23,5830.0
2019-04-24,5792.0
2019-04-25,5818.0
2019-04-26,5834.0
2019-04-29,5826.0
2019-04-30,5858.0
2019-05-06,5846.0
2019-05-07,5836.0
2019-05-08,5816.0
2019-05-09,5834.0
2019-05-10,5854.0
2019-05-13,5820.0
2019-05-14,5808.0
2019-05-15,5790.0
2019-05-16,5728.0
2019-05-17,5728.0
