datetime,PF2409
2023-09-15,7812.0
2023-09-18,7738.0
2023-09-22,7680.0
2023-09-25,7626.0
2023-09-26,7512.0
2023-09-28,7636.0
2023-10-09,7396.0
2023-10-11,7322.0
2023-10-12,7262.0
2023-10-13,7290.0
2023-10-17,7322.0
2023-10-18,7340.0
2023-10-19,7300.0
2023-10-20,7264.0
2023-10-23,7252.0
2023-10-24,7300.0
2023-10-25,7352.0
2023-10-26,7330.0
2023-10-27,7328.0
2023-10-30,7384.0
2023-10-31,7384.0
2023-11-01,7388.0
2023-11-02,7338.0
2023-11-03,7368.0
2023-11-06,7362.0
2023-11-07,7380.0
2023-11-08,7318.0
2023-11-09,7330.0
2023-11-10,7326.0
2023-11-13,7318.0
2023-11-14,7398.0
2023-11-15,7414.0
2023-11-16,7508.0
2023-11-17,7550.0
2023-11-20,7536.0
2023-11-21,7400.0
2023-11-22,7330.0
2023-11-23,7312.0
2023-11-24,7316.0
2023-11-27,7208.0
2023-11-28,7228.0
2023-11-29,7230.0
2023-11-30,7356.0
2023-12-01,7256.0
2023-12-04,7254.0
2023-12-05,7216.0
2023-12-06,7214.0
2023-12-07,7228.0
2023-12-08,7286.0
2023-12-11,7290.0
2023-12-12,7304.0
2023-12-13,7170.0
2023-12-14,7158.0
2023-12-15,7244.0
2023-12-18,7208.0
2023-12-19,7256.0
2023-12-20,7352.0
2023-12-21,7402.0
2023-12-22,7430.0
2023-12-25,7388.0
2023-12-26,7400.0
2023-12-27,7446.0
2023-12-28,7428.0
2023-12-29,7406.0
2024-01-02,7408.0
2024-01-03,7380.0
2024-01-04,7402.0
2024-01-05,7414.0
2024-01-08,7340.0
2024-01-09,7280.0
2024-01-10,7276.0
2024-01-11,7278.0
2024-01-12,7340.0
2024-01-15,7334.0
2024-01-16,7394.0
2024-01-17,7378.0
2024-01-18,7410.0
2024-01-19,7444.0
2024-01-22,7438.0
2024-01-23,7474.0
2024-01-24,7498.0
2024-01-25,7520.0
2024-01-26,7536.0
2024-01-29,7546.0
2024-01-30,7526.0
2024-01-31,7498.0
2024-02-01,7406.0
2024-02-02,7256.0
2024-02-05,7324.0
2024-02-06,7334.0
2024-02-07,7400.0
2024-02-08,7392.0
2024-02-19,7416.0
2024-02-20,7456.0
2024-02-21,7498.0
2024-02-22,7488.0
2024-02-23,7460.0
2024-02-26,7412.0
2024-02-27,7464.0
2024-02-28,7452.0
2024-02-29,7470.0
2024-03-01,7456.0
2024-03-04,7450.0
2024-03-05,7368.0
2024-03-06,7408.0
2024-03-07,7390.0
2024-03-08,7416.0
2024-03-11,7400.0
2024-03-12,7416.0
2024-03-13,7410.0
2024-03-14,7494.0
2024-03-15,7540.0
2024-03-18,7526.0
2024-03-19,7554.0
2024-03-20,7536.0
2024-03-21,7454.0
2024-03-22,7462.0
2024-03-25,7436.0
2024-03-26,7428.0
2024-03-27,7486.0
2024-03-28,7510.0
2024-03-29,7514.0
2024-04-01,7564.0
2024-04-02,7590.0
2024-04-03,7600.0
2024-04-08,7558.0
2024-04-09,7520.0
2024-04-10,7516.0
2024-04-11,7488.0
2024-04-12,7448.0
2024-04-15,7472.0
2024-04-16,7506.0
2024-04-17,7508.0
2024-04-18,7458.0
2024-04-19,7460.0
2024-04-22,7466.0
2024-04-23,7440.0
2024-04-24,7422.0
2024-04-25,7392.0
2024-04-26,7428.0
2024-04-29,7408.0
2024-04-30,7386.0
2024-05-06,7350.0
2024-05-07,7346.0
2024-05-08,7320.0
2024-05-09,7314.0
2024-05-10,7300.0
2024-05-13,7286.0
2024-05-14,7282.0
2024-05-15,7318.0
2024-05-16,7360.0
2024-05-17,7386.0
2024-05-20,7428.0
2024-05-21,7420.0
2024-05-22,7420.0
2024-05-23,7384.0
2024-05-24,7426.0
2024-05-27,7462.0
2024-05-28,7420.0
2024-05-29,7436.0
2024-05-30,7496.0
2024-05-31,7476.0
2024-06-03,7388.0
2024-06-04,7330.0
2024-06-05,7346.0
2024-06-06,7352.0
2024-06-07,7388.0
2024-06-11,7436.0
2024-06-12,7462.0
2024-06-13,7438.0
2024-06-14,7444.0
2024-06-17,7394.0
2024-06-18,7420.0
2024-06-19,7460.0
2024-06-20,7484.0
2024-06-21,7496.0
2024-06-24,7600.0
2024-06-25,7676.0
2024-06-26,7634.0
2024-06-27,7626.0
2024-06-28,7662.0
2024-07-01,7664.0
2024-07-02,7666.0
2024-07-03,7750.0
2024-07-04,7698.0
2024-07-05,7654.0
2024-07-08,7630.0
2024-07-09,7588.0
2024-07-10,7560.0
2024-07-11,7604.0
2024-07-12,7598.0
2024-07-15,7546.0
2024-07-16,7520.0
2024-07-17,7518.0
2024-07-18,7524.0
2024-07-19,7498.0
2024-07-22,7472.0
2024-07-23,7456.0
2024-07-24,7428.0
2024-07-25,7388.0
2024-07-26,7420.0
2024-07-29,7420.0
2024-07-30,7364.0
2024-07-31,7424.0
2024-08-01,7466.0
2024-08-02,7476.0
2024-08-05,7358.0
2024-08-06,7278.0
2024-08-07,7258.0
2024-08-08,7250.0
2024-08-09,7228.0
2024-08-12,7252.0
2024-08-13,7264.0
2024-08-14,7220.0
2024-08-15,7198.0
2024-08-16,7228.0
2024-08-19,7132.0
2024-08-20,7230.0
2024-08-21,7270.0
2024-08-22,7132.0
2024-08-23,7080.0
2024-08-26,7218.0
2024-08-27,7284.0
2024-08-28,7160.0
2024-08-29,7218.0
2024-08-30,7190.0
2024-09-02,7020.0
2024-09-04,7002.0
2024-09-05,7030.0
2024-09-06,7030.0
2024-09-11,6600.0
2024-09-13,7100.0
