d,c
2021-01-18,3503.0
2021-01-19,3490.0
2021-01-20,3380.0
2021-01-21,3396.0
2021-01-22,3326.0
2021-01-25,3259.0
2021-01-26,3260.0
2021-01-27,3332.0
2021-01-28,3316.0
2021-01-29,3316.0
2021-02-01,3341.0
2021-02-02,3298.0
2021-02-03,3296.0
2021-02-04,3340.0
2021-02-05,3362.0
2021-02-08,3327.0
2021-02-09,3383.0
2021-02-10,3342.0
2021-02-18,3350.0
2021-02-19,3350.0
2021-02-22,3410.0
2021-02-23,3496.0
2021-02-24,3481.0
2021-02-25,3497.0
2021-02-26,3386.0
2021-03-01,3400.0
2021-03-02,3357.0
2021-03-03,3400.0
2021-03-04,3380.0
2021-03-05,3377.0
2021-03-08,3427.0
2021-03-09,3374.0
2021-03-10,3311.0
2021-03-11,3232.0
2021-03-12,3233.0
2021-03-15,3222.0
2021-03-16,3240.0
2021-03-17,3267.0
2021-03-18,3266.0
2021-03-19,3256.0
2021-03-22,3276.0
2021-03-23,3257.0
2021-03-24,3284.0
2021-03-25,3298.0
2021-03-26,3328.0
2021-03-29,3298.0
2021-03-30,3292.0
2021-03-31,3301.0
2021-04-01,3448.0
2021-04-02,3463.0
2021-04-06,3483.0
2021-04-07,3500.0
2021-04-08,3476.0
2021-04-09,3482.0
2021-04-12,3425.0
2021-04-13,3418.0
2021-04-14,3403.0
2021-04-15,3438.0
2021-04-16,3481.0
2021-04-19,3498.0
2021-04-20,3525.0
2021-04-21,3545.0
2021-04-22,3589.0
2021-04-23,3604.0
2021-04-26,3614.0
2021-04-27,3643.0
2021-04-28,3568.0
2021-04-29,3543.0
2021-04-30,3538.0
2021-05-06,3655.0
2021-05-07,3709.0
2021-05-10,3692.0
2021-05-11,3659.0
2021-05-12,3732.0
2021-05-13,3652.0
2021-05-14,3588.0
2021-05-17,3582.0
2021-05-18,3593.0
2021-05-19,3552.0
2021-05-20,3537.0
2021-05-21,3494.0
2021-05-24,3501.0
2021-05-25,3515.0
2021-05-26,3491.0
2021-05-27,3462.0
2021-05-28,3520.0
2021-05-31,3509.0
2021-06-01,3539.0
2021-06-02,3574.0
2021-06-03,3605.0
2021-06-04,3546.0
2021-06-07,3621.0
2021-06-08,3620.0
2021-06-09,3610.0
2021-06-10,3624.0
2021-06-11,3648.0
2021-06-15,3514.0
2021-06-16,3480.0
2021-06-17,3442.0
2021-06-18,3372.0
2021-06-21,3399.0
2021-06-22,3399.0
2021-06-23,3393.0
2021-06-24,3393.0
2021-06-25,3400.0
2021-06-28,3434.0
2021-06-29,3457.0
2021-06-30,3473.0
2021-07-01,3623.0
2021-07-02,3677.0
2021-07-05,3634.0
2021-07-06,3613.0
2021-07-07,3551.0
2021-07-08,3556.0
2021-07-09,3540.0
2021-07-12,3558.0
2021-07-13,3578.0
2021-07-14,3589.0
2021-07-15,3629.0
2021-07-16,3631.0
2021-07-19,3677.0
2021-07-20,3675.0
2021-07-21,3665.0
2021-07-22,3621.0
2021-07-23,3568.0
2021-07-26,3497.0
2021-07-27,3530.0
2021-07-28,3539.0
2021-07-29,3586.0
2021-07-30,3612.0
2021-08-02,3588.0
2021-08-03,3579.0
2021-08-04,3535.0
2021-08-05,3516.0
2021-08-06,3535.0
2021-08-09,3572.0
2021-08-10,3591.0
2021-08-11,3586.0
2021-08-12,3523.0
2021-08-13,3620.0
2021-08-16,3639.0
2021-08-17,3637.0
2021-08-18,3608.0
2021-08-19,3551.0
2021-08-20,3534.0
2021-08-23,3485.0
2021-08-24,3493.0
2021-08-25,3502.0
2021-08-26,3511.0
2021-08-27,3501.0
2021-08-30,3525.0
2021-08-31,3517.0
2021-09-01,3491.0
2021-09-02,3504.0
2021-09-03,3487.0
2021-09-06,3486.0
2021-09-07,3524.0
2021-09-08,3486.0
2021-09-09,3468.0
2021-09-10,3500.0
2021-09-13,3530.0
2021-09-14,3545.0
2021-09-15,3534.0
2021-09-16,3548.0
2021-09-17,3570.0
2021-09-22,3536.0
2021-09-23,3535.0
2021-09-24,3510.0
2021-09-27,3538.0
2021-09-28,3491.0
2021-09-29,3478.0
2021-09-30,3464.0
2021-10-08,3350.0
2021-10-11,3325.0
2021-10-12,3299.0
2021-10-13,3236.0
2021-10-14,3265.0
2021-10-15,3263.0
2021-10-18,3230.0
2021-10-19,3224.0
2021-10-20,3237.0
2021-10-21,3254.0
2021-10-22,3278.0
2021-10-25,3289.0
2021-10-26,3270.0
2021-10-27,3257.0
2021-10-28,3259.0
2021-10-29,3233.0
2021-11-01,3159.0
2021-11-02,3143.0
2021-11-03,3130.0
2021-11-04,3135.0
2021-11-05,3051.0
2021-11-08,3088.0
2021-11-09,3091.0
2021-11-10,3123.0
2021-11-11,3159.0
2021-11-12,3155.0
2021-11-15,3161.0
2021-11-16,3192.0
2021-11-17,3188.0
2021-11-18,3213.0
2021-11-19,3218.0
2021-11-22,3202.0
2021-11-23,3245.0
2021-11-24,3251.0
2021-11-25,3213.0
2021-11-26,3216.0
2021-11-29,3237.0
2021-11-30,3200.0
2021-12-01,3202.0
2021-12-02,3203.0
2021-12-03,3257.0
2021-12-06,3229.0
2021-12-07,3215.0
2021-12-08,3220.0
2021-12-09,3283.0
2021-12-10,3299.0
2021-12-13,3304.0
2021-12-14,3267.0
2021-12-15,3313.0
2021-12-16,3343.0
2021-12-17,3344.0
2021-12-20,3333.0
2021-12-21,3329.0
2021-12-22,3366.0
2021-12-23,3454.0
2021-12-24,3505.0
2021-12-27,3471.0
2021-12-28,3474.0
2021-12-29,3464.0
2021-12-30,3470.0
2021-12-31,3365.0
2022-01-04,3434.0
2022-01-05,3466.0
2022-01-06,3459.0
2022-01-10,3483.0
2022-01-11,3472.0
2022-01-12,3446.0
