datetime,V2609
2025-09-15,5330.0
2025-09-16,5373.0
2025-09-17,5385.0
2025-09-18,5347.0
2025-09-19,5371.0
2025-09-22,5359.0
2025-09-23,5311.0
2025-09-24,5345.0
2025-09-25,5369.0
2025-09-26,5330.0
2025-09-29,5335.0
2025-09-30,5293.0
2025-10-09,5238.0
2025-10-10,5193.0
2025-10-13,5175.0
2025-10-14,5142.0
2025-10-15,5129.0
2025-10-16,5139.0
2025-10-17,5121.0
2025-10-20,5135.0
2025-10-21,5125.0
2025-10-22,5153.0
2025-10-23,5154.0
2025-10-24,5133.0
2025-10-27,5158.0
2025-10-28,5131.0
2025-10-29,5183.0
2025-10-30,5167.0
2025-10-31,5118.0
2025-11-03,5105.0
2025-11-04,5096.0
2025-11-05,5068.0
2025-11-06,5064.0
2025-11-07,5045.0
2025-11-10,5039.0
2025-11-11,5001.0
2025-11-12,5013.0
2025-11-13,5026.0
2025-11-14,5045.0
2025-11-17,5054.0
2025-11-18,4982.0
2025-11-19,4935.0
2025-11-20,4906.0
2025-11-21,4893.0
2025-11-24,4923.0
2025-11-25,4923.0
2025-11-26,4923.0
2025-11-27,4935.0
2025-11-28,4981.0
2025-12-01,4976.0
2025-12-02,4993.0
2025-12-03,4950.0
2025-12-04,4915.0
2025-12-05,4851.0
2025-12-08,4863.0
2025-12-09,4790.0
2025-12-10,4745.0
2025-12-11,4701.0
2025-12-12,4609.0
2025-12-15,4712.0
2025-12-16,4790.0
2025-12-17,4807.0
2025-12-18,4838.0
2025-12-19,4781.0
2025-12-22,4720.0
2025-12-23,4866.0
2025-12-24,4916.0
2025-12-25,4877.0
2025-12-26,4962.0
2025-12-29,4910.0
2025-12-30,4943.0
2025-12-31,4939.0
2026-01-05,4895.0
2026-01-06,5052.0
2026-01-07,5107.0
2026-01-08,5042.0
2026-01-09,5033.0
2026-01-12,5050.0
2026-01-13,5009.0
2026-01-14,5004.0
2026-01-15,4992.0
2026-01-16,4923.0
2026-01-19,4916.0
2026-01-20,4925.0
2026-01-21,4861.0
2026-01-22,4963.0
2026-01-23,5032.0
2026-01-26,5076.0
2026-01-27,5028.0
2026-01-28,5025.0
2026-01-29,5019.0
2026-01-30,5185.0
2026-02-02,5131.0
2026-02-03,5183.0
2026-02-04,5254.0
2026-02-05,5161.0
2026-02-06,5094.0
2026-02-09,5109.0
2026-02-10,5088.0
2026-02-11,5103.0
2026-02-12,5059.0
2026-02-13,5027.0
2026-02-24,5072.0
2026-02-25,5094.0
2026-02-26,4992.0
2026-02-27,4930.0
2026-03-02,5000.0
2026-03-03,5060.0
2026-03-04,5125.0
2026-03-05,5136.0
2026-03-06,5362.0
2026-03-09,5577.0
2026-03-10,5318.0
2026-03-11,5600.0
2026-03-12,5633.0
2026-03-13,5742.0
2026-03-16,5849.0
2026-03-17,5885.0
2026-03-18,5746.0
2026-03-19,5894.0
2026-03-20,5896.0
2026-03-23,6287.0
2026-03-24,5940.0
2026-03-25,5801.0
2026-03-26,5766.0
2026-03-27,5725.0
2026-03-30,5659.0
2026-03-31,5459.0
2026-04-01,5369.0
2026-04-02,5575.0
2026-04-03,5528.0
2026-04-07,5511.0
2026-04-08,5280.0
2026-04-09,5214.0
2026-04-10,5067.0
2026-04-13,5092.0
2026-04-14,5039.0
2026-04-15,5100.0
2026-04-16,5109.0
2026-04-17,5093.0
2026-04-20,5147.0
2026-04-21,5134.0
2026-04-22,5230.0
2026-04-23,5189.0
2026-04-24,5153.0
2026-04-27,5228.0
2026-04-28,5358.0
2026-04-29,5295.0
2026-04-30,5272.0
2026-05-06,5319.0
2026-05-07,5163.0
2026-05-08,5145.0
2026-05-11,5133.0
2026-05-12,5105.0
2026-05-13,5229.0
2026-05-14,5056.0
2026-05-15,5027.0
2026-05-18,5109.0
2026-05-19,5050.0
2026-05-20,4947.0
2026-05-21,4865.0
2026-05-22,4846.0
2026-05-25,4914.0
2026-05-26,4854.0
2026-05-27,4873.0
2026-05-28,4939.0
2026-05-29,4924.0
2026-06-01,4993.0
2026-06-02,4950.0
2026-06-03,4943.0
2026-06-04,4819.0
2026-06-05,4767.0
2026-06-08,4778.0
