datetime,SM2105
2021-04-14,6930.0
2021-04-15,7028.0
2021-04-16,7112.0
2021-04-19,7146.0
2021-04-20,7128.0
2021-04-21,7126.0
2021-04-22,7122.0
2021-04-23,7342.0
2021-04-26,7192.0
2021-04-27,7120.0
2021-04-28,7136.0
2021-04-29,7280.0
2021-04-30,7072.0
2021-05-06,7274.0
2021-05-07,7326.0
2021-05-10,7510.0
2021-05-11,7408.0
2021-05-12,7552.0
2021-05-13,7106.0
2021-05-14,7100.0
2021-05-17,7074.0
2021-05-18,7286.0
2021-05-19,7250.0
