datetime,SF2605
2025-05-21,5640.0
2025-05-22,5622.0
2025-05-23,5542.0
2025-05-26,5546.0
2025-05-27,5460.0
2025-05-28,5422.0
2025-05-29,5338.0
2025-05-30,5260.0
2025-06-03,5128.0
2025-06-04,5174.0
2025-06-05,5140.0
2025-06-06,5122.0
2025-06-09,5212.0
2025-06-10,5174.0
2025-06-11,5180.0
2025-06-12,5176.0
2025-06-13,5186.0
2025-06-16,5276.0
2025-06-17,5254.0
2025-06-18,5302.0
2025-06-19,5272.0
2025-06-20,5304.0
2025-06-23,5298.0
2025-06-24,5292.0
2025-06-25,5352.0
2025-06-26,5360.0
2025-06-27,5386.0
2025-06-30,5362.0
2025-07-01,5280.0
2025-07-02,5456.0
2025-07-03,5432.0
2025-07-04,5416.0
2025-07-07,5414.0
2025-07-08,5422.0
2025-07-09,5470.0
2025-07-10,5660.0
2025-07-11,5588.0
2025-07-14,5618.0
2025-07-15,5610.0
2025-07-16,5536.0
2025-07-17,5598.0
2025-07-18,5626.0
2025-07-21,5792.0
2025-07-22,6012.0
2025-07-23,5966.0
2025-07-24,5938.0
2025-07-25,6340.0
2025-07-28,5990.0
2025-07-29,6230.0
2025-07-30,6160.0
2025-07-31,5900.0
2025-08-01,5874.0
2025-08-04,5896.0
2025-08-05,5944.0
2025-08-06,6134.0
2025-08-07,6090.0
2025-08-08,6056.0
2025-08-11,6120.0
2025-08-12,6136.0
2025-08-13,6102.0
2025-08-14,6038.0
2025-08-15,6038.0
2025-08-18,5990.0
2025-08-19,5780.0
2025-08-20,5728.0
2025-08-21,5734.0
2025-08-22,5746.0
2025-08-25,5790.0
2025-08-26,5764.0
2025-08-27,5734.0
2025-08-28,5736.0
2025-08-29,5678.0
2025-09-01,5620.0
2025-09-02,5622.0
2025-09-03,5612.0
2025-09-04,5590.0
2025-09-05,5664.0
2025-09-08,5688.0
2025-09-09,5682.0
2025-09-10,5702.0
2025-09-11,5692.0
2025-09-12,5682.0
2025-09-15,5768.0
2025-09-16,5784.0
2025-09-17,5846.0
2025-09-18,5850.0
2025-09-19,5844.0
2025-09-22,5764.0
2025-09-23,5776.0
2025-09-24,5810.0
2025-09-25,5836.0
2025-09-26,5752.0
2025-09-29,5672.0
2025-09-30,5590.0
2025-10-09,5572.0
2025-10-10,5508.0
2025-10-13,5478.0
2025-10-14,5428.0
2025-10-15,5438.0
2025-10-16,5556.0
2025-10-17,5508.0
2025-10-20,5490.0
2025-10-21,5510.0
2025-10-22,5598.0
2025-10-23,5632.0
2025-10-24,5612.0
2025-10-27,5632.0
2025-10-28,5642.0
2025-10-29,5682.0
2025-10-30,5648.0
2025-10-31,5566.0
2025-11-03,5604.0
2025-11-04,5584.0
2025-11-05,5610.0
2025-11-06,5650.0
2025-11-07,5592.0
2025-11-10,5654.0
2025-11-11,5526.0
2025-11-12,5516.0
2025-11-13,5538.0
2025-11-14,5502.0
2025-11-17,5616.0
2025-11-18,5484.0
2025-11-19,5460.0
2025-11-20,5400.0
2025-11-21,5416.0
2025-11-24,5410.0
2025-11-25,5408.0
2025-11-26,5376.0
2025-11-27,5344.0
2025-11-28,5346.0
2025-12-01,5428.0
2025-12-02,5410.0
2025-12-03,5408.0
2025-12-04,5506.0
2025-12-05,5436.0
2025-12-08,5406.0
2025-12-09,5416.0
2025-12-10,5394.0
2025-12-11,5382.0
2025-12-12,5428.0
2025-12-15,5478.0
2025-12-16,5444.0
2025-12-17,5502.0
2025-12-18,5546.0
2025-12-19,5586.0
2025-12-22,5592.0
2025-12-23,5604.0
2025-12-24,5606.0
2025-12-25,5632.0
2025-12-26,5620.0
2025-12-29,5632.0
2025-12-30,5706.0
2025-12-31,5628.0
2026-01-05,5594.0
2026-01-06,5738.0
2026-01-07,5832.0
2026-01-08,5650.0
2026-01-09,5612.0
2026-01-12,5674.0
2026-01-13,5660.0
2026-01-14,5668.0
2026-01-15,5596.0
2026-01-16,5566.0
2026-01-19,5536.0
2026-01-20,5528.0
2026-01-21,5542.0
2026-01-22,5586.0
2026-01-23,5626.0
2026-01-26,5622.0
2026-01-27,5586.0
2026-01-28,5606.0
2026-01-29,5704.0
2026-01-30,5646.0
2026-02-02,5616.0
2026-02-03,5606.0
2026-02-04,5644.0
2026-02-05,5650.0
2026-02-06,5624.0
2026-02-09,5594.0
2026-02-10,5580.0
2026-02-11,5576.0
2026-02-12,5500.0
2026-02-13,5492.0
2026-02-24,5470.0
2026-02-25,5486.0
2026-02-26,5538.0
2026-02-27,5726.0
2026-03-02,5764.0
2026-03-03,5786.0
2026-03-04,5818.0
2026-03-05,5828.0
2026-03-06,5868.0
2026-03-09,5868.0
2026-03-10,5876.0
2026-03-11,5884.0
2026-03-12,5922.0
2026-03-13,5888.0
2026-03-16,5872.0
2026-03-17,5928.0
2026-03-18,5796.0
2026-03-19,5824.0
2026-03-20,5932.0
2026-03-23,6120.0
2026-03-24,6100.0
2026-03-25,6088.0
2026-03-26,5982.0
2026-03-27,6012.0
2026-03-30,6066.0
2026-03-31,5874.0
2026-04-01,5822.0
2026-04-02,5900.0
2026-04-03,5824.0
2026-04-07,5726.0
2026-04-08,5636.0
2026-04-09,5572.0
2026-04-10,5560.0
2026-04-13,5576.0
2026-04-14,5602.0
2026-04-15,5596.0
2026-04-16,5610.0
2026-04-17,5580.0
2026-04-20,5616.0
2026-04-21,5588.0
2026-04-22,5618.0
2026-04-23,5664.0
2026-04-24,5610.0
2026-04-27,5670.0
