datetime,CY2305
2022-05-24,26670.0
2022-05-25,26715.0
2022-06-15,25140.0
2022-06-16,24860.0
2022-06-20,24435.0
2022-06-27,22990.0
2022-07-01,23695.0
2022-07-04,22985.0
2022-07-05,22645.0
2022-07-07,22255.0
2022-07-08,22225.0
2022-07-11,21785.0
2022-07-13,20905.0
2022-07-14,20695.0
2022-07-15,20530.0
2022-07-18,21260.0
2022-07-19,20480.0
2022-07-20,20960.0
2022-07-21,20995.0
2022-07-22,20990.0
2022-07-25,20805.0
2022-07-26,20780.0
2022-07-27,20760.0
2022-07-28,20905.0
2022-07-29,21235.0
2022-08-01,20785.0
2022-08-02,20615.0
2022-08-03,20800.0
2022-08-04,20620.0
2022-08-05,20395.0
2022-08-08,20580.0
2022-08-09,20640.0
2022-08-10,20560.0
2022-08-11,21070.0
2022-08-12,21345.0
2022-08-15,21830.0
2022-08-16,21835.0
2022-08-17,22040.0
2022-08-18,21310.0
2022-08-19,21305.0
2022-08-22,21625.0
2022-08-23,21485.0
2022-08-24,21635.0
2022-08-25,21560.0
2022-08-26,21660.0
2022-08-29,21680.0
2022-08-30,21530.0
2022-08-31,21575.0
2022-09-01,21505.0
2022-09-02,20830.0
2022-09-05,21120.0
2022-09-06,21220.0
2022-09-07,21200.0
2022-09-08,21005.0
2022-09-09,21110.0
2022-09-13,21310.0
2022-09-14,21220.0
2022-09-15,21445.0
2022-09-16,21295.0
2022-09-19,21015.0
2022-09-20,20940.0
2022-09-21,20975.0
2022-09-22,21220.0
2022-09-23,20845.0
2022-09-26,20605.0
2022-09-27,20535.0
2022-09-28,20325.0
2022-09-29,20490.0
2022-09-30,20570.0
2022-10-10,20465.0
2022-10-11,20795.0
2022-10-12,20865.0
2022-10-13,20570.0
2022-10-14,20770.0
2022-10-17,20745.0
2022-10-18,20655.0
2022-10-19,20535.0
2022-10-20,20325.0
2022-10-21,20270.0
2022-10-24,20370.0
2022-10-25,20260.0
2022-10-26,20155.0
2022-10-27,20010.0
2022-10-28,19745.0
2022-10-31,19440.0
2022-11-01,19600.0
2022-11-02,19680.0
2022-11-03,19740.0
2022-11-04,19970.0
2022-11-07,19915.0
2022-11-08,19880.0
2022-11-09,19770.0
2022-11-10,19950.0
2022-11-11,20065.0
2022-11-14,20025.0
2022-11-15,20150.0
2022-11-16,20285.0
2022-11-17,20375.0
2022-11-18,20445.0
2022-11-21,20210.0
2022-11-22,20205.0
2022-11-23,20215.0
2022-11-24,20290.0
2022-11-25,20355.0
2022-11-28,20170.0
2022-11-29,20355.0
2022-11-30,20205.0
2022-12-01,20480.0
2022-12-02,20585.0
2022-12-05,20590.0
2022-12-06,20740.0
2022-12-07,20740.0
2022-12-08,20850.0
2022-12-09,20975.0
2022-12-12,20920.0
2022-12-13,20885.0
2022-12-14,21005.0
2022-12-15,21150.0
2022-12-16,21325.0
2022-12-19,20920.0
2022-12-20,21150.0
2022-12-21,21450.0
2022-12-22,21240.0
2022-12-23,21280.0
2022-12-26,21380.0
2022-12-27,21520.0
2022-12-28,21495.0
2022-12-29,21505.0
2022-12-30,21680.0
2023-01-03,21750.0
2023-01-04,21710.0
2023-01-05,21970.0
2023-01-06,22105.0
2023-01-09,22190.0
2023-01-10,22215.0
2023-01-11,22225.0
2023-01-12,22100.0
2023-01-13,21970.0
2023-01-16,21880.0
2023-01-17,21810.0
2023-01-18,22225.0
2023-01-19,22355.0
2023-01-20,22380.0
2023-01-30,22305.0
2023-01-31,22735.0
2023-02-01,22730.0
2023-02-02,22565.0
2023-02-03,22260.0
2023-02-06,22305.0
2023-02-07,22405.0
2023-02-08,22270.0
2023-02-09,22100.0
2023-02-10,21515.0
2023-02-13,21330.0
2023-02-14,21250.0
2023-02-15,21245.0
2023-02-16,21305.0
2023-02-17,21145.0
2023-02-20,21360.0
2023-02-21,21625.0
2023-02-22,21630.0
2023-02-23,21710.0
2023-02-24,21375.0
2023-02-27,21420.0
2023-02-28,21415.0
2023-03-01,21475.0
2023-03-02,21705.0
2023-03-03,21930.0
2023-03-06,21900.0
2023-03-07,21820.0
2023-03-08,21955.0
2023-03-09,21630.0
2023-03-10,21235.0
2023-03-13,21030.0
2023-03-14,21135.0
2023-03-15,21185.0
2023-03-16,20625.0
2023-03-17,20735.0
2023-03-20,20555.0
2023-03-21,20735.0
2023-03-22,20775.0
2023-03-23,20675.0
2023-03-24,20630.0
2023-03-27,20850.0
2023-03-28,21050.0
2023-03-29,21490.0
2023-03-30,21795.0
2023-03-31,21695.0
2023-04-03,21560.0
2023-04-04,21775.0
2023-04-06,21775.0
2023-04-07,21800.0
2023-04-10,21585.0
2023-04-11,21925.0
2023-04-12,21840.0
2023-04-13,21800.0
2023-04-14,21580.0
2023-04-17,21920.0
2023-04-18,22195.0
2023-04-19,22175.0
2023-04-20,22175.0
2023-04-21,21740.0
2023-04-24,21595.0
2023-04-25,21920.0
2023-04-26,22145.0
2023-04-27,21885.0
2023-04-28,22200.0
2023-05-04,22205.0
2023-05-09,22150.0
2023-05-15,22200.0
