datetime,CY2309
2022-09-16,21495.0
2022-09-21,21680.0
2022-09-22,21365.0
2022-09-26,20980.0
2022-09-27,20810.0
2022-09-30,20905.0
2022-10-11,21105.0
2022-10-12,21305.0
2022-10-13,21125.0
2022-10-14,21225.0
2022-10-17,21150.0
2022-10-19,21030.0
2022-10-24,20820.0
2022-10-26,20790.0
2022-10-27,20580.0
2022-10-28,20335.0
2022-10-31,19800.0
2022-11-02,20185.0
2022-11-04,20325.0
2022-11-07,20570.0
2022-11-09,20365.0
2022-11-14,20435.0
2022-11-15,20560.0
2022-11-16,20575.0
2022-11-17,20730.0
2022-11-18,20825.0
2022-11-22,20710.0
2022-11-23,20650.0
2022-11-24,20805.0
2022-11-25,20710.0
2022-11-28,20495.0
2022-12-01,20820.0
2022-12-02,20990.0
2022-12-05,20980.0
2022-12-06,21050.0
2022-12-07,21295.0
2022-12-08,21095.0
2022-12-09,21075.0
2022-12-12,21135.0
2022-12-13,21190.0
2022-12-14,21160.0
2022-12-15,21445.0
2022-12-16,21600.0
2022-12-19,21205.0
2022-12-20,21340.0
2022-12-21,21530.0
2022-12-22,21595.0
2022-12-26,21820.0
2022-12-27,21830.0
2022-12-28,21660.0
2022-12-29,21710.0
2022-12-30,21810.0
2023-01-03,21935.0
2023-01-05,22250.0
2023-01-09,22495.0
2023-01-12,22375.0
2023-01-13,22365.0
2023-01-16,22135.0
2023-01-17,22230.0
2023-01-18,22580.0
2023-01-19,22570.0
2023-01-20,22600.0
2023-01-30,22700.0
2023-01-31,22920.0
2023-02-01,23065.0
2023-02-02,22820.0
2023-02-03,22700.0
2023-02-06,22575.0
2023-02-07,22625.0
2023-02-08,22570.0
2023-02-09,22485.0
2023-02-10,21995.0
2023-02-13,21770.0
2023-02-14,21675.0
2023-02-15,21760.0
2023-02-16,21700.0
2023-02-17,21620.0
2023-02-20,21775.0
2023-02-21,21980.0
2023-02-22,21990.0
2023-02-23,21855.0
2023-02-24,21740.0
2023-02-27,21790.0
2023-02-28,21765.0
2023-03-01,21830.0
2023-03-02,21980.0
2023-03-03,22060.0
2023-03-06,22040.0
2023-03-07,22030.0
2023-03-08,22105.0
2023-03-09,21875.0
2023-03-10,21750.0
2023-03-13,21520.0
2023-03-14,21560.0
2023-03-15,21645.0
2023-03-16,21145.0
2023-03-17,21140.0
2023-03-20,21045.0
2023-03-21,21130.0
2023-03-22,21270.0
2023-03-23,21170.0
2023-03-24,21115.0
2023-03-27,21000.0
2023-03-28,21315.0
2023-03-29,21440.0
2023-03-30,21530.0
2023-03-31,21420.0
2023-04-03,21415.0
2023-04-04,21450.0
2023-04-06,21560.0
2023-04-07,21790.0
2023-04-10,21725.0
2023-04-11,21770.0
2023-04-12,21765.0
2023-04-13,21930.0
2023-04-14,21995.0
2023-04-17,22300.0
2023-04-18,22345.0
2023-04-19,22340.0
2023-04-20,22405.0
2023-04-21,21995.0
2023-04-24,22050.0
2023-04-25,22360.0
2023-04-26,22595.0
2023-04-27,22375.0
2023-04-28,22625.0
2023-05-04,22875.0
2023-05-05,23220.0
2023-05-08,23130.0
2023-05-09,22735.0
2023-05-10,22810.0
2023-05-11,22620.0
2023-05-12,22620.0
2023-05-15,22940.0
2023-05-16,22740.0
2023-05-17,22730.0
2023-05-18,22930.0
2023-05-19,23050.0
2023-05-22,23185.0
2023-05-23,23200.0
2023-05-24,22650.0
2023-05-25,22475.0
2023-05-26,22290.0
2023-05-29,22460.0
2023-05-30,22370.0
2023-05-31,22315.0
2023-06-01,23335.0
2023-06-02,23265.0
2023-06-05,23735.0
2023-06-06,23740.0
2023-06-07,23660.0
2023-06-08,23750.0
2023-06-09,23685.0
2023-06-12,23620.0
2023-06-13,23715.0
2023-06-14,23670.0
2023-06-15,23570.0
2023-06-16,23655.0
2023-06-19,23250.0
2023-06-20,23500.0
2023-06-21,23105.0
2023-06-26,23010.0
2023-06-27,23110.0
2023-06-28,23105.0
2023-06-29,23050.0
2023-06-30,23485.0
2023-07-03,23660.0
2023-07-04,23385.0
2023-07-05,23395.0
2023-07-06,23405.0
2023-07-07,23520.0
2023-07-10,23525.0
2023-07-11,23985.0
2023-07-12,24355.0
2023-07-13,24200.0
2023-07-14,24045.0
2023-07-17,23645.0
2023-07-18,24015.0
2023-07-19,23885.0
2023-07-20,23840.0
2023-07-21,23850.0
2023-07-24,23645.0
2023-07-25,23685.0
2023-07-26,23635.0
2023-07-27,23405.0
2023-07-28,23260.0
2023-07-31,23555.0
2023-08-01,23490.0
2023-08-02,23725.0
2023-08-03,23160.0
2023-08-04,23065.0
2023-08-07,23355.0
2023-08-08,23120.0
2023-08-09,23170.0
2023-08-10,23175.0
2023-08-11,23315.0
2023-08-14,23040.0
2023-08-15,23040.0
2023-08-16,22720.0
2023-08-17,22625.0
2023-08-18,22765.0
2023-08-21,22725.0
2023-08-22,22740.0
2023-08-23,22830.0
2023-08-24,22830.0
2023-08-25,23045.0
2023-08-28,22845.0
2023-08-29,22955.0
2023-08-30,22790.0
2023-08-31,22500.0
2023-09-01,22810.0
2023-09-04,22550.0
2023-09-05,22470.0
2023-09-06,22635.0
2023-09-07,21985.0
2023-09-08,21725.0
2023-09-11,21740.0
2023-09-12,22320.0
2023-09-13,21900.0
2023-09-14,21845.0
