datetime,B2101
2020-01-23,3249.0
2020-02-04,3192.0
2020-02-06,3199.0
2020-02-10,3211.0
2020-02-11,3228.0
2020-02-12,3199.0
2020-02-13,3214.0
2020-02-17,3234.0
2020-02-18,3222.0
2020-02-19,3240.0
2020-02-20,3221.0
2020-02-21,3216.0
2020-02-24,3189.0
2020-02-25,3183.0
2020-02-26,3184.0
2020-02-28,3119.0
2020-03-02,3199.0
2020-03-03,3200.0
2020-03-04,3185.0
2020-03-05,3200.0
2020-03-06,3179.0
2020-03-09,3080.0
2020-03-10,3111.0
2020-03-11,3104.0
2020-03-12,3085.0
2020-03-13,3081.0
2020-03-16,3086.0
2020-03-17,3097.0
2020-03-18,3118.0
2020-03-19,3077.0
2020-03-23,3202.0
2020-03-24,3219.0
2020-03-25,3270.0
2020-03-26,3201.0
2020-03-27,3220.0
2020-03-30,3280.0
2020-03-31,3251.0
2020-04-01,3165.0
2020-04-02,3163.0
2020-04-03,3114.0
2020-04-07,3131.0
2020-04-08,3140.0
2020-04-09,3170.0
2020-04-10,3165.0
2020-04-13,3134.0
2020-04-14,3106.0
2020-04-15,3120.0
2020-04-16,3088.0
2020-04-17,3085.0
2020-04-20,3059.0
2020-04-21,3028.0
2020-04-22,3073.0
2020-04-23,3106.0
2020-04-24,3104.0
2020-04-27,3106.0
2020-04-28,3072.0
2020-04-29,3069.0
2020-04-30,3073.0
2020-05-06,3071.0
2020-05-07,3078.0
2020-05-08,3102.0
2020-05-11,3078.0
2020-05-12,3086.0
2020-05-13,3085.0
2020-05-14,3058.0
2020-05-15,3060.0
2020-05-18,3088.0
2020-05-19,3092.0
2020-05-20,3100.0
2020-05-21,3083.0
2020-05-22,3081.0
2020-05-25,3118.0
2020-05-26,3116.0
2020-05-27,3135.0
2020-05-28,3131.0
2020-05-29,3148.0
2020-06-01,3142.0
2020-06-02,3133.0
2020-06-03,3151.0
2020-06-04,3168.0
2020-06-05,3189.0
2020-06-08,3174.0
2020-06-09,3191.0
2020-06-10,3174.0
2020-06-11,3159.0
2020-06-12,3204.0
2020-06-15,3147.0
2020-06-16,3186.0
2020-06-17,3168.0
2020-06-18,3185.0
2020-06-19,3187.0
2020-06-22,3210.0
2020-06-23,3189.0
2020-06-24,3189.0
2020-06-29,3157.0
2020-06-30,3168.0
2020-07-01,3238.0
2020-07-02,3249.0
2020-07-03,3263.0
2020-07-06,3296.0
2020-07-07,3254.0
2020-07-08,3236.0
2020-07-09,3257.0
2020-07-10,3252.0
2020-07-13,3216.0
2020-07-14,3204.0
2020-07-15,3227.0
2020-07-16,3237.0
2020-07-17,3269.0
2020-07-20,3304.0
2020-07-21,3280.0
2020-07-22,3290.0
2020-07-23,3320.0
2020-07-24,3363.0
2020-07-27,3384.0
2020-07-28,3313.0
2020-07-29,3327.0
2020-07-30,3333.0
2020-07-31,3355.0
2020-08-03,3408.0
2020-08-04,3376.0
2020-08-05,3331.0
2020-08-06,3307.0
2020-08-07,3304.0
2020-08-10,3281.0
2020-08-11,3286.0
2020-08-12,3272.0
2020-08-13,3341.0
2020-08-14,3353.0
2020-08-17,3392.0
2020-08-18,3394.0
2020-08-19,3411.0
2020-08-20,3377.0
2020-08-21,3351.0
2020-08-24,3360.0
2020-08-25,3385.0
2020-08-26,3415.0
2020-08-27,3420.0
2020-08-28,3462.0
2020-08-31,3505.0
2020-09-01,3482.0
2020-09-02,3472.0
2020-09-03,3488.0
2020-09-04,3523.0
2020-09-07,3539.0
2020-09-08,3575.0
2020-09-09,3527.0
2020-09-10,3535.0
2020-09-11,3616.0
2020-09-14,3687.0
2020-09-15,3678.0
2020-09-16,3636.0
2020-09-17,3692.0
2020-09-18,3796.0
2020-09-21,3843.0
2020-09-22,3728.0
2020-09-23,3682.0
2020-09-24,3671.0
2020-09-25,3664.0
2020-09-28,3681.0
2020-09-29,3643.0
2020-09-30,3588.0
2020-10-09,3825.0
2020-10-12,3874.0
2020-10-13,3791.0
2020-10-14,3780.0
2020-10-15,3755.0
2020-10-16,3776.0
2020-10-19,3761.0
2020-10-20,3799.0
2020-10-21,3828.0
2020-10-22,3822.0
2020-10-23,3761.0
2020-10-26,3820.0
2020-10-27,3818.0
2020-10-28,3790.0
2020-10-29,3713.0
2020-10-30,3695.0
2020-11-02,3696.0
2020-11-03,3756.0
2020-11-04,3803.0
2020-11-05,3865.0
2020-11-06,3872.0
2020-11-09,3773.0
2020-11-10,3757.0
2020-11-11,3888.0
2020-11-12,3806.0
2020-11-13,3793.0
2020-11-16,3780.0
2020-11-17,3801.0
2020-11-18,3842.0
2020-11-19,3851.0
2020-11-20,3861.0
2020-11-23,3838.0
2020-11-24,3779.0
2020-11-25,3777.0
2020-11-26,3774.0
2020-11-27,3751.0
2020-11-30,3762.0
2020-12-01,3698.0
2020-12-02,3655.0
2020-12-03,3675.0
2020-12-04,3727.0
2020-12-07,3798.0
2020-12-08,3722.0
2020-12-09,3755.0
2020-12-10,3795.0
2020-12-11,3759.0
2020-12-14,3739.0
2020-12-15,3740.0
2020-12-16,3754.0
2020-12-17,3771.0
2020-12-18,3817.0
2020-12-21,4062.0
2020-12-22,3999.0
2020-12-23,4009.0
2020-12-24,4016.0
2020-12-25,4035.0
2020-12-28,4111.0
2020-12-29,4208.0
2020-12-30,4274.0
2020-12-31,4503.0
2021-01-05,4554.0
2021-01-07,4554.0
2021-01-08,4601.0
2021-01-11,4601.0
2021-01-15,4300.0
