datetime,V2501
2024-09-23,5189.0
2024-09-24,5388.0
2024-09-25,5428.0
2024-09-26,5490.0
2024-09-27,5557.0
2024-09-30,5799.0
2024-10-08,5676.0
2024-10-09,5580.0
2024-10-10,5566.0
2024-10-11,5594.0
2024-10-14,5611.0
2024-10-15,5633.0
2024-10-16,5609.0
2024-10-17,5441.0
2024-10-18,5452.0
2024-10-21,5367.0
2024-10-22,5403.0
2024-10-23,5390.0
2024-10-24,5422.0
2024-10-25,5495.0
2024-10-28,5568.0
2024-10-29,5450.0
2024-10-30,5471.0
2024-10-31,5480.0
2024-11-01,5418.0
2024-11-04,5478.0
2024-11-05,5442.0
2024-11-06,5391.0
2024-11-07,5461.0
2024-11-08,5393.0
2024-11-11,5335.0
2024-11-12,5350.0
2024-11-13,5347.0
2024-11-14,5310.0
2024-11-15,5282.0
2024-11-18,5284.0
2024-11-19,5292.0
2024-11-20,5282.0
2024-11-21,5308.0
2024-11-22,5236.0
2024-11-25,5269.0
2024-11-26,5246.0
2024-11-27,5237.0
2024-11-28,5207.0
2024-11-29,5208.0
2024-12-02,5160.0
2024-12-03,5099.0
2024-12-04,5035.0
2024-12-05,5047.0
2024-12-06,4973.0
2024-12-09,4969.0
2024-12-10,5013.0
2024-12-11,5055.0
2024-12-12,5076.0
2024-12-13,5023.0
2024-12-16,5050.0
2024-12-17,5031.0
2024-12-18,5028.0
2024-12-19,4980.0
2024-12-20,4999.0
2024-12-23,5046.0
2024-12-24,5028.0
2024-12-25,4976.0
2024-12-26,4971.0
2024-12-27,4954.0
2024-12-30,4980.0
2024-12-31,4900.0
2025-01-02,4860.0
2025-01-03,4785.0
2025-01-06,4781.0
2025-01-07,4730.0
2025-01-08,4692.0
2025-01-09,4775.0
2025-01-10,4769.0
2025-01-13,4832.0
2025-01-14,4856.0
2025-01-15,4875.0
