datetime,B2509
2024-09-18,3600.0
2024-09-19,3568.0
2024-09-20,3633.0
2024-09-23,3545.0
2024-09-24,3593.0
2024-09-25,3573.0
2024-09-26,3629.0
2024-09-27,3600.0
2024-09-30,3627.0
2024-10-08,3563.0
2024-10-09,3549.0
2024-10-10,3565.0
2024-10-11,3517.0
2024-10-14,3511.0
2024-10-15,3498.0
2024-10-16,3515.0
2024-10-17,3475.0
2024-10-18,3503.0
2024-10-21,3495.0
2024-10-22,3506.0
2024-10-23,3569.0
2024-10-24,3576.0
2024-10-25,3565.0
2024-10-28,3578.0
2024-10-29,3589.0
2024-10-30,3601.0
2024-10-31,3591.0
2024-11-01,3622.0
2024-11-04,3635.0
2024-11-05,3602.0
2024-11-06,3644.0
2024-11-07,3717.0
2024-11-08,3708.0
2024-11-11,3767.0
2024-11-12,3755.0
2024-11-13,3693.0
2024-11-14,3671.0
2024-11-15,3584.0
2024-11-18,3579.0
2024-11-19,3599.0
2024-11-20,3580.0
2024-11-21,3572.0
2024-11-22,3519.0
2024-11-25,3545.0
2024-11-26,3557.0
2024-11-27,3568.0
2024-11-28,3559.0
2024-11-29,3587.0
2024-12-02,3557.0
2024-12-03,3526.0
2024-12-04,3504.0
2024-12-05,3471.0
2024-12-06,3476.0
2024-12-09,3490.0
2024-12-10,3485.0
2024-12-11,3495.0
2024-12-12,3483.0
2024-12-13,3470.0
2024-12-16,3483.0
2024-12-17,3449.0
2024-12-18,3368.0
2024-12-19,3345.0
2024-12-20,3418.0
2024-12-23,3400.0
2024-12-24,3422.0
2024-12-25,3437.0
2024-12-26,3445.0
2024-12-27,3465.0
2024-12-30,3471.0
2024-12-31,3482.0
2025-01-02,3512.0
2025-01-03,3468.0
2025-01-06,3473.0
2025-01-07,3437.0
2025-01-08,3431.0
2025-01-09,3393.0
2025-01-10,3434.0
2025-01-13,3531.0
2025-01-14,3553.0
2025-01-15,3567.0
2025-01-16,3539.0
2025-01-17,3558.0
2025-01-20,3596.0
2025-01-21,3618.0
2025-01-22,3596.0
2025-01-23,3581.0
2025-01-24,3573.0
2025-01-27,3585.0
2025-02-05,3660.0
2025-02-06,3666.0
2025-02-07,3679.0
2025-02-10,3661.0
2025-02-11,3674.0
2025-02-12,3642.0
2025-02-13,3617.0
2025-02-14,3642.0
2025-02-17,3588.0
2025-02-18,3599.0
2025-02-19,3647.0
2025-02-20,3678.0
2025-02-21,3687.0
2025-02-24,3663.0
2025-02-25,3661.0
2025-02-26,3637.0
2025-02-27,3678.0
2025-02-28,3672.0
2025-03-03,3722.0
2025-03-04,3708.0
2025-03-05,3615.0
2025-03-06,3645.0
