datetime,V2205
2021-05-20,8365.0
2021-05-21,8140.0
2021-05-24,8115.0
2021-05-25,8120.0
2021-05-26,8015.0
2021-05-27,7990.0
2021-05-28,8005.0
2021-05-31,8095.0
2021-06-01,8260.0
2021-06-02,8140.0
2021-06-03,8160.0
2021-06-04,8130.0
2021-06-07,7925.0
2021-06-08,7970.0
2021-06-09,8110.0
2021-06-10,8100.0
2021-06-11,8150.0
2021-06-15,8130.0
2021-06-16,8100.0
2021-06-17,8015.0
2021-06-18,7985.0
2021-06-21,7860.0
2021-06-22,7845.0
2021-06-23,7975.0
2021-06-24,7875.0
2021-06-25,7975.0
2021-06-28,8085.0
2021-06-29,8055.0
2021-06-30,8065.0
2021-07-01,8105.0
2021-07-02,8095.0
2021-07-05,8210.0
2021-07-06,8205.0
2021-07-07,8090.0
2021-07-08,8265.0
2021-07-09,8350.0
2021-07-12,8370.0
2021-07-13,8380.0
2021-07-14,8390.0
2021-07-15,8620.0
2021-07-16,8765.0
2021-07-19,8810.0
2021-07-20,8700.0
2021-07-21,8635.0
2021-07-22,8640.0
2021-07-23,8675.0
2021-07-26,8690.0
2021-07-27,8580.0
2021-07-28,8650.0
2021-07-29,8675.0
2021-07-30,8735.0
2021-08-02,8545.0
2021-08-03,8445.0
2021-08-04,8505.0
2021-08-05,8550.0
2021-08-06,8625.0
2021-08-09,8605.0
2021-08-10,8670.0
2021-08-11,8770.0
2021-08-12,8760.0
2021-08-13,8785.0
2021-08-16,8800.0
2021-08-17,8870.0
2021-08-18,8815.0
2021-08-19,8815.0
2021-08-20,8825.0
2021-08-23,8800.0
2021-08-24,8900.0
2021-08-25,8960.0
2021-08-26,8895.0
2021-08-27,8830.0
2021-08-30,9025.0
2021-08-31,8940.0
2021-09-01,8930.0
2021-09-02,9075.0
2021-09-03,9130.0
2021-09-06,9165.0
2021-09-07,9380.0
2021-09-08,9475.0
2021-09-09,9505.0
2021-09-10,9580.0
2021-09-13,9520.0
2021-09-14,9330.0
2021-09-15,9560.0
2021-09-16,9645.0
2021-09-17,9370.0
2021-09-22,9810.0
2021-09-23,10075.0
2021-09-24,10040.0
2021-09-27,10695.0
2021-09-28,10680.0
2021-09-29,10430.0
2021-09-30,10750.0
2021-10-08,10960.0
2021-10-11,11710.0
2021-10-12,12050.0
2021-10-13,11150.0
2021-10-14,10910.0
2021-10-15,10565.0
2021-10-18,10985.0
2021-10-19,11080.0
2021-10-20,10275.0
2021-10-21,9950.0
2021-10-22,9780.0
2021-10-25,9780.0
2021-10-26,9420.0
2021-10-27,8820.0
2021-10-28,9225.0
2021-10-29,8905.0
2021-11-01,8825.0
2021-11-02,8497.0
2021-11-03,8687.0
2021-11-04,8032.0
2021-11-05,8175.0
2021-11-08,8288.0
2021-11-09,8418.0
2021-11-10,8643.0
2021-11-11,8867.0
2021-11-12,8485.0
2021-11-15,8328.0
2021-11-16,8136.0
2021-11-17,8093.0
2021-11-18,8169.0
2021-11-19,8722.0
2021-11-22,8624.0
2021-11-23,8597.0
