datetime,JM1905
2018-05-22,1190.0
2018-05-23,1157.0
2018-05-24,1146.0
2018-05-25,1156.0
2018-05-28,1176.0
2018-05-29,1192.0
2018-05-30,1177.0
2018-05-31,1198.0
2018-06-01,1210.5
2018-06-04,1212.0
2018-06-05,1204.0
2018-06-06,1210.0
2018-06-07,1233.0
2018-06-08,1214.5
2018-06-11,1212.0
2018-06-12,1233.0
2018-06-13,1208.0
2018-06-14,1223.0
2018-06-15,1232.0
2018-06-19,1171.0
2018-06-20,1178.0
2018-06-21,1166.0
2018-06-22,1165.0
2018-06-25,1156.0
2018-06-26,1141.5
2018-06-27,1140.5
2018-06-28,1152.0
2018-06-29,1160.0
2018-07-02,1135.0
2018-07-03,1128.0
2018-07-04,1128.0
2018-07-05,1118.5
2018-07-06,1120.5
2018-07-09,1121.0
2018-07-10,1112.0
2018-07-11,1104.5
2018-07-12,1116.0
2018-07-13,1100.0
2018-07-16,1102.0
2018-07-17,1112.5
2018-07-18,1105.0
2018-07-19,1121.0
2018-07-20,1134.5
2018-07-23,1131.5
2018-07-24,1140.5
2018-07-25,1152.5
2018-07-26,1149.5
2018-07-27,1163.0
2018-07-30,1188.0
2018-07-31,1188.5
2018-08-01,1164.0
2018-08-02,1157.5
2018-08-03,1200.0
2018-08-06,1245.0
2018-08-07,1244.0
2018-08-08,1260.0
2018-08-09,1249.0
2018-08-10,1221.5
2018-08-13,1244.0
2018-08-14,1231.0
2018-08-15,1255.0
2018-08-16,1245.0
2018-08-17,1274.0
2018-08-20,1300.0
2018-08-21,1267.0
2018-08-22,1311.0
2018-08-23,1280.0
2018-08-24,1274.5
2018-08-27,1249.0
2018-08-28,1252.5
2018-08-29,1221.5
2018-08-30,1225.0
2018-08-31,1213.0
2018-09-03,1193.0
2018-09-04,1185.5
2018-09-05,1190.5
2018-09-06,1227.0
2018-09-07,1207.0
2018-09-10,1235.0
2018-09-11,1215.0
2018-09-12,1191.5
2018-09-13,1216.5
2018-09-14,1221.5
2018-09-17,1230.0
2018-09-18,1233.0
2018-09-19,1245.0
2018-09-20,1227.5
2018-09-21,1231.0
2018-09-25,1224.0
2018-09-26,1223.0
2018-09-27,1205.0
2018-09-28,1203.0
2018-10-08,1254.0
2018-10-09,1257.0
2018-10-10,1284.0
2018-10-11,1278.0
2018-10-12,1287.0
2018-10-15,1274.0
2018-10-16,1287.0
2018-10-17,1313.0
2018-10-18,1295.0
2018-10-19,1275.0
2018-10-22,1282.5
2018-10-23,1287.0
2018-10-24,1297.5
2018-10-25,1305.0
2018-10-26,1296.0
2018-10-29,1284.5
2018-10-30,1285.5
2018-10-31,1285.0
2018-11-01,1263.0
2018-11-02,1232.0
2018-11-05,1256.0
2018-11-06,1248.0
2018-11-07,1244.0
2018-11-08,1222.5
2018-11-09,1199.0
2018-11-12,1172.0
2018-11-13,1177.0
2018-11-14,1188.0
2018-11-15,1219.0
2018-11-16,1232.0
2018-11-19,1226.0
2018-11-20,1204.5
2018-11-21,1231.0
2018-11-22,1228.0
2018-11-23,1209.0
2018-11-26,1141.0
2018-11-27,1127.0
2018-11-28,1139.5
2018-11-29,1157.5
2018-11-30,1150.5
2018-12-03,1180.0
2018-12-04,1194.0
2018-12-05,1208.0
2018-12-06,1188.5
2018-12-07,1217.5
2018-12-10,1194.5
2018-12-11,1193.0
2018-12-12,1204.0
2018-12-13,1245.0
2018-12-14,1256.0
2018-12-17,1242.0
2018-12-18,1216.0
2018-12-19,1196.0
2018-12-20,1191.0
2018-12-21,1198.5
2018-12-24,1199.0
2018-12-25,1168.0
2018-12-26,1172.0
2018-12-27,1172.0
2018-12-28,1180.0
2019-01-02,1146.0
2019-01-03,1176.0
2019-01-04,1186.0
2019-01-07,1195.0
2019-01-08,1184.0
2019-01-09,1188.0
2019-01-10,1192.0
2019-01-11,1233.0
2019-01-14,1245.0
2019-01-15,1238.0
2019-01-16,1232.0
2019-01-17,1232.0
2019-01-18,1238.0
2019-01-21,1214.0
2019-01-22,1215.5
2019-01-23,1232.0
2019-01-24,1216.0
2019-01-25,1213.0
2019-01-28,1222.0
2019-01-29,1209.0
2019-01-30,1204.0
2019-01-31,1269.0
2019-02-01,1289.0
2019-02-11,1267.5
2019-02-12,1292.0
2019-02-13,1279.0
2019-02-14,1273.0
2019-02-15,1273.0
2019-02-18,1259.0
2019-02-19,1256.0
2019-02-20,1266.0
2019-02-21,1285.0
2019-02-22,1295.0
2019-02-25,1291.0
2019-02-26,1295.0
2019-02-27,1296.0
2019-02-28,1296.0
2019-03-01,1314.0
2019-03-04,1282.0
2019-03-05,1279.0
2019-03-06,1267.0
2019-03-07,1273.0
2019-03-08,1237.0
2019-03-11,1226.0
2019-03-12,1228.0
2019-03-13,1232.0
2019-03-14,1234.0
2019-03-15,1237.0
2019-03-18,1231.0
2019-03-19,1228.0
2019-03-20,1225.0
2019-03-21,1234.0
2019-03-22,1249.0
2019-03-25,1233.0
2019-03-26,1230.0
2019-03-27,1230.0
2019-03-28,1229.0
2019-03-29,1231.0
2019-04-01,1249.0
2019-04-02,1237.5
2019-04-03,1248.0
2019-04-04,1247.5
2019-04-08,1259.0
2019-04-09,1230.0
2019-04-10,1234.0
2019-04-11,1226.0
2019-04-12,1224.0
2019-04-15,1226.5
2019-04-16,1220.5
2019-04-17,1223.5
2019-04-18,1224.0
2019-04-19,1230.0
2019-04-23,1216.0
2019-04-24,1218.5
2019-04-25,1208.0
2019-04-26,1190.5
2019-04-29,1212.0
2019-04-30,1166.5
2019-05-06,1160.0
2019-05-07,1180.5
2019-05-08,1160.0
2019-05-09,1145.0
2019-05-10,1149.5
2019-05-13,1188.5
2019-05-14,1234.0
2019-05-15,1260.0
2019-05-16,1230.0
2019-05-17,1230.0
