datetime,L2601
2025-01-16,7826.0
2025-01-17,7850.0
2025-01-20,7787.0
2025-01-21,7800.0
2025-01-22,7743.0
2025-01-23,7715.0
2025-01-24,7710.0
2025-01-27,7737.0
2025-02-05,7690.0
2025-02-06,7715.0
2025-02-07,7749.0
2025-02-10,7733.0
2025-02-11,7788.0
2025-02-12,7789.0
2025-02-13,7703.0
2025-02-14,7729.0
2025-02-17,7743.0
2025-02-18,7726.0
2025-02-19,7733.0
2025-02-20,7765.0
2025-02-21,7768.0
2025-02-24,7747.0
2025-02-25,7730.0
2025-02-26,7714.0
2025-02-27,7755.0
2025-02-28,7765.0
2025-03-03,7781.0
2025-03-04,7756.0
2025-03-05,7715.0
2025-03-06,7728.0
2025-03-07,7694.0
2025-03-10,7685.0
2025-03-11,7680.0
2025-03-12,7615.0
2025-03-13,7602.0
2025-03-14,7623.0
2025-03-17,7587.0
2025-03-18,7568.0
2025-03-19,7547.0
2025-03-20,7541.0
2025-03-21,7527.0
2025-03-24,7600.0
2025-03-25,7567.0
2025-03-26,7548.0
2025-03-27,7579.0
2025-03-28,7579.0
2025-03-31,7528.0
2025-04-01,7567.0
2025-04-02,7609.0
2025-04-03,7595.0
2025-04-07,7236.0
2025-04-08,7205.0
2025-04-09,7051.0
2025-04-10,7177.0
2025-04-11,7169.0
2025-04-14,7195.0
2025-04-15,7121.0
2025-04-16,7066.0
2025-04-17,7074.0
2025-04-18,7081.0
2025-04-21,7118.0
2025-04-22,7069.0
2025-04-23,7150.0
2025-04-24,7085.0
2025-04-25,7078.0
2025-04-28,7101.0
2025-04-29,7056.0
2025-04-30,7022.0
2025-05-06,6921.0
2025-05-07,6979.0
2025-05-08,6948.0
2025-05-09,6911.0
2025-05-12,7026.0
2025-05-13,7125.0
2025-05-14,7259.0
2025-05-15,7217.0
2025-05-16,7174.0
2025-05-19,7172.0
2025-05-20,7155.0
2025-05-21,7158.0
2025-05-22,7088.0
2025-05-23,7020.0
2025-05-26,7019.0
2025-05-27,6979.0
2025-05-28,6944.0
2025-05-29,6985.0
2025-05-30,6923.0
2025-06-03,6936.0
2025-06-04,7018.0
2025-06-05,7005.0
2025-06-06,7037.0
2025-06-09,7050.0
2025-06-10,7078.0
2025-06-11,7075.0
2025-06-12,7086.0
2025-06-13,7229.0
2025-06-16,7300.0
2025-06-17,7262.0
2025-06-18,7362.0
2025-06-19,7399.0
2025-06-20,7347.0
2025-06-23,7369.0
2025-06-24,7199.0
2025-06-25,7224.0
2025-06-26,7249.0
2025-06-27,7245.0
2025-06-30,7228.0
2025-07-01,7214.0
2025-07-02,7262.0
2025-07-03,7262.0
2025-07-04,7243.0
2025-07-07,7220.0
2025-07-08,7225.0
2025-07-09,7254.0
2025-07-10,7312.0
2025-07-11,7278.0
2025-07-14,7288.0
2025-07-15,7239.0
2025-07-16,7225.0
2025-07-17,7235.0
2025-07-18,7243.0
2025-07-21,7333.0
2025-07-22,7416.0
2025-07-23,7346.0
2025-07-24,7436.0
2025-07-25,7504.0
2025-07-28,7400.0
2025-07-29,7438.0
2025-07-30,7442.0
2025-07-31,7399.0
2025-08-01,7383.0
2025-08-04,7351.0
2025-08-05,7387.0
2025-08-06,7382.0
2025-08-07,7364.0
2025-08-08,7344.0
2025-08-11,7364.0
2025-08-12,7389.0
2025-08-13,7381.0
2025-08-14,7343.0
2025-08-15,7351.0
2025-08-18,7334.0
2025-08-19,7307.0
2025-08-20,7347.0
2025-08-21,7386.0
2025-08-22,7380.0
2025-08-25,7423.0
2025-08-26,7402.0
2025-08-27,7364.0
2025-08-28,7358.0
2025-08-29,7287.0
2025-09-01,7270.0
2025-09-02,7252.0
2025-09-03,7247.0
2025-09-04,7225.0
2025-09-05,7245.0
2025-09-08,7251.0
2025-09-09,7229.0
2025-09-10,7226.0
2025-09-11,7209.0
2025-09-12,7169.0
2025-09-15,7232.0
2025-09-16,7234.0
2025-09-17,7245.0
2025-09-18,7188.0
2025-09-19,7169.0
2025-09-22,7130.0
2025-09-23,7105.0
2025-09-24,7142.0
2025-09-25,7169.0
2025-09-26,7159.0
2025-09-29,7181.0
2025-09-30,7153.0
2025-10-09,7077.0
2025-10-10,7037.0
2025-10-13,6983.0
2025-10-14,6918.0
2025-10-15,6910.0
2025-10-16,6929.0
2025-10-17,6874.0
2025-10-20,6879.0
2025-10-21,6883.0
2025-10-22,6936.0
2025-10-23,6999.0
2025-10-24,6969.0
2025-10-27,7024.0
2025-10-28,6985.0
2025-10-29,7009.0
2025-10-30,6968.0
2025-10-31,6899.0
2025-11-03,6888.0
2025-11-04,6879.0
2025-11-05,6814.0
2025-11-06,6805.0
2025-11-07,6802.0
2025-11-10,6802.0
2025-11-11,6760.0
2025-11-12,6788.0
2025-11-13,6818.0
2025-11-14,6853.0
2025-11-17,6843.0
2025-11-18,6785.0
2025-11-19,6833.0
2025-11-20,6835.0
2025-11-21,6770.0
2025-11-24,6793.0
2025-11-25,6762.0
2025-11-26,6707.0
2025-11-27,6699.0
2025-11-28,6789.0
2025-12-01,6803.0
2025-12-02,6831.0
2025-12-03,6808.0
2025-12-04,6776.0
2025-12-05,6674.0
2025-12-08,6643.0
2025-12-09,6557.0
2025-12-10,6561.0
2025-12-11,6534.0
2025-12-12,6476.0
2025-12-15,6522.0
2025-12-16,6516.0
2025-12-17,6439.0
2025-12-18,6433.0
2025-12-19,6272.0
2025-12-22,6186.0
2025-12-23,6246.0
2025-12-24,6350.0
2025-12-25,6343.0
2025-12-26,6389.0
2025-12-29,6365.0
2025-12-30,6376.0
2025-12-31,6270.0
2026-01-05,6240.0
2026-01-06,6329.0
2026-01-07,6430.0
2026-01-08,6410.0
2026-01-09,6425.0
2026-01-12,6506.0
2026-01-13,6550.0
2026-01-14,6655.0
2026-01-15,6600.0
2026-01-16,6520.0
