datetime,SM2409
2023-09-15,6930.0
2023-09-18,6946.0
2023-09-19,6948.0
2023-09-20,6964.0
2023-09-21,6854.0
2023-09-22,6904.0
2023-09-25,6844.0
2023-09-26,6904.0
2023-09-27,6866.0
2023-09-28,6832.0
2023-10-09,6720.0
2023-10-10,6666.0
2023-10-11,6620.0
2023-10-12,6600.0
2023-10-13,6548.0
2023-10-16,6554.0
2023-10-17,6536.0
2023-10-18,6534.0
2023-10-19,6524.0
2023-10-20,6480.0
2023-10-23,6466.0
2023-10-24,6482.0
2023-10-25,6534.0
2023-10-26,6544.0
2023-10-27,6608.0
2023-10-30,6624.0
2023-10-31,6552.0
2023-11-01,6562.0
2023-11-02,6544.0
2023-11-03,6640.0
2023-11-06,6610.0
2023-11-07,6652.0
2023-11-08,6690.0
2023-11-09,6670.0
2023-11-10,6688.0
2023-11-13,6664.0
2023-11-14,6634.0
2023-11-15,6706.0
2023-11-16,6712.0
2023-11-17,6586.0
2023-11-20,6530.0
2023-11-21,6476.0
2023-11-22,6438.0
2023-11-23,6460.0
2023-11-24,6456.0
2023-11-27,6420.0
2023-11-28,6412.0
2023-11-29,6400.0
2023-11-30,6380.0
2023-12-01,6340.0
2023-12-04,6374.0
2023-12-05,6306.0
2023-12-06,6288.0
2023-12-07,6304.0
2023-12-08,6424.0
2023-12-11,6432.0
2023-12-12,6460.0
2023-12-13,6400.0
2023-12-14,6412.0
2023-12-15,6474.0
2023-12-18,6458.0
2023-12-19,6440.0
2023-12-20,6460.0
2023-12-21,6512.0
2023-12-22,6544.0
2023-12-25,6532.0
2023-12-26,6470.0
2023-12-27,6526.0
2023-12-28,6464.0
2023-12-29,6392.0
2024-01-02,6396.0
2024-01-03,6454.0
2024-01-04,6430.0
2024-01-05,6428.0
2024-01-08,6380.0
2024-01-09,6380.0
2024-01-10,6370.0
2024-01-11,6382.0
2024-01-12,6382.0
2024-01-15,6390.0
2024-01-16,6388.0
2024-01-17,6380.0
2024-01-18,6414.0
2024-01-19,6430.0
2024-01-22,6402.0
2024-01-23,6370.0
2024-01-24,6386.0
2024-01-25,6396.0
2024-01-26,6444.0
2024-01-29,6484.0
2024-01-30,6450.0
2024-01-31,6374.0
2024-02-01,6316.0
2024-02-02,6292.0
2024-02-05,6268.0
2024-02-06,6272.0
2024-02-07,6272.0
2024-02-08,6336.0
2024-02-19,6314.0
2024-02-20,6328.0
2024-02-21,6336.0
2024-02-22,6372.0
2024-02-23,6370.0
2024-02-26,6374.0
2024-02-27,6378.0
2024-02-28,6388.0
2024-02-29,6396.0
2024-03-01,6396.0
2024-03-04,6350.0
2024-03-05,6336.0
2024-03-06,6330.0
2024-03-07,6336.0
2024-03-08,6336.0
2024-03-11,6282.0
2024-03-12,6296.0
2024-03-13,6292.0
2024-03-14,6258.0
2024-03-15,6200.0
2024-03-18,6240.0
2024-03-19,6248.0
2024-03-20,6230.0
2024-03-21,6246.0
2024-03-22,6246.0
2024-03-25,6250.0
2024-03-26,6166.0
2024-03-27,6148.0
2024-03-28,6162.0
2024-03-29,6154.0
2024-04-01,6160.0
2024-04-02,6176.0
2024-04-03,6204.0
2024-04-08,6276.0
2024-04-09,6324.0
2024-04-10,6288.0
2024-04-11,6316.0
2024-04-12,6358.0
2024-04-15,6374.0
2024-04-16,6372.0
2024-04-17,6422.0
2024-04-18,6524.0
2024-04-19,6536.0
2024-04-22,6730.0
2024-04-23,6706.0
2024-04-24,7078.0
2024-04-25,7248.0
2024-04-26,7436.0
2024-04-29,7828.0
2024-04-30,7914.0
2024-05-06,7950.0
2024-05-07,8098.0
2024-05-08,8278.0
2024-05-09,8376.0
2024-05-10,8786.0
2024-05-13,9112.0
2024-05-14,8538.0
2024-05-15,8216.0
2024-05-16,8286.0
2024-05-17,8318.0
2024-05-20,8914.0
2024-05-21,8728.0
2024-05-22,8816.0
2024-05-23,8788.0
2024-05-24,8978.0
2024-05-27,9348.0
2024-05-28,9420.0
2024-05-29,9576.0
2024-05-30,9598.0
2024-05-31,9384.0
2024-06-03,8628.0
